Frame,Time,0001_1,0001_2,0001_3,0001_4,0002_1,0002_2,0002_3,0004_1,0004_2,0004_3,0005_1,0005_2,0005_3,0005_4,0006_1,0006_2,0006_3
6518,465.5,,1665718.2718085316,,,2646879.2280287235,2041413.734214043,2296759.1623816406,,2108982.5732264924,2303705.0068287193,2925273.4628853686,2267636.0080460035,2103546.8048017123,2496617.1312867315,2703031.0735761565,2787079.315847634,2644019.7834538724
6519,465.57142857142856,,,,,2484092.9156290432,2201136.6746891276,2292771.053451723,2080008.127424766,1984929.3065072626,2427152.136020039,3006974.6710373107,2104962.178211173,2035653.4042242344,2595596.76173529,2185349.1564128753,2737500.8332305993,2488168.468335318
6520,465.6428571428571,,1820241.1909016229,,,2425050.7611458222,2422431.13100483,2321768.187266062,2064495.7630431491,2104519.610155142,2238951.674645812,2806718.151214893,2180258.9522694447,2115580.3819323108,2590030.5871526245,,2542740.9306397256,2593656.4607518287
6521,465.71428571428567,,1978465.534617323,,,2503524.3411531276,2038252.9636729732,2420910.909417391,,2128787.3731671106,2207160.4990863167,2936664.7484349012,2014512.237109504,2148093.4920359585,2586137.0714286235,2475656.9614813947,2626088.1476057135,2505607.7861956167
6522,465.7857142857143,,1861148.7729968082,,,2454830.356087668,2076457.1660452504,2262546.915929392,1982454.50820129,2000707.2607873438,2390546.6934303693,3056024.501001056,1943651.7141523978,2133678.0104670543,2431258.4408416203,2146048.626697413,2752435.664504549,2808882.994629334
6523,465.8571428571428,,1939735.4969832662,,,2473295.8095588316,1949875.693281766,2452491.549130526,2198346.2586710122,2015433.3410485077,2418717.753507358,2911402.549287923,1949457.6144382656,2273466.656640938,2524629.515826226,,2813072.665693987,2776822.952535104
6524,465.9285714285714,,1748394.0564012576,2197388.799989643,,2450028.6117211864,1915840.4833238558,2355005.82192829,2173076.788078686,2041498.1927554095,2263005.4612778435,3002990.8536420194,2199926.104800445,2077688.546162764,2465530.628800501,,2743776.6950528487,2620344.7476950004
6525,466.0,,,2243602.9496079744,,2497028.2950361124,2017272.6748834148,2261797.788556511,,1967327.4895615801,2343322.1895040367,3086128.164281898,2220369.716272235,2069039.3670552587,2553070.2858796613,2528607.0592476134,2608251.8039494404,2639392.8384810225
6526,466.07142857142856,,,2287459.952612366,,2535116.2781664548,2047007.522773113,2249302.866972359,,2039461.0196814656,2364297.146839378,2878062.843696684,2207121.1685249424,2037606.709854073,2434849.579256331,2598724.2671396816,2673444.238421054,2655021.6318197157
6527,466.1428571428571,,2111865.1493711933,2281895.5018907054,,2366769.981129512,2035077.905582637,2493420.5011430103,,1930133.140485221,2408769.3339820392,3053080.7293490767,2189799.8544340543,1883011.9194358375,2494987.6762576955,2694945.0515901884,2655821.3316816413,2699532.070185528
6528,466.21428571428567,,2104118.6899332185,2385314.2039498864,,2635419.7251947364,2104374.700745765,2476333.8688924676,,1958239.3502654694,2345789.580118146,2849488.585640794,2090525.5071873483,1871770.7839102088,2516612.2726236684,2619911.493100231,2837997.27467338,2623926.5652727573
6529,466.2857142857143,,,2390844.973557276,,2658209.5465639234,2148886.03754049,2284826.256712445,,2043637.3308067166,2299075.985846378,3025031.300724586,2199300.926492667,,2505863.535916121,,2846843.655846906,2771065.4097992536
6530,466.3571428571428,,1677912.6462534806,2485375.332391067,,2352434.3179429495,2107494.0446726475,2188282.500978602,2054624.88353324,1947816.1021619556,2344002.2999459077,2920396.0440745605,2131903.15560046,,2452584.5059038033,,2755189.004886568,2852382.9181646393
6531,466.4285714285714,2144157.912816275,1633736.4773714335,2302108.6908127014,,2548873.0753508965,2004775.5230638285,2373380.6472036866,,2002479.1295254682,2323752.067574314,2983974.2240887205,1958986.6317051596,,2415864.574499226,2370851.895355759,2711204.3582165423,2510981.9179970454
6532,466.5,2074084.3165000845,1872126.6629822513,2284577.4164825077,,2504422.040001522,1948842.7305310483,2413859.12863152,,2130664.0717822397,2298182.3230062253,3009035.7896894347,2203531.029118417,2076519.9803143458,2559851.804006066,2420085.054219273,2795026.9731080006,2828953.416944618
6533,466.57142857142856,2043672.6883609588,1875106.8530881864,2206643.7686570818,,2543794.1983328364,2055790.6632974506,2207480.581842482,1812485.6279700724,1992909.5912561147,2361519.8554917485,3293563.9812798956,2080550.4418696624,1955831.3718704614,2574148.8475590013,,2880013.143212889,2474758.810701333
6534,466.6428571428571,2128657.8531352812,2259748.211766597,2317230.990473038,,2465265.7562918197,2099703.906086439,2401329.934150533,,2099436.444004309,2247496.2293202933,3135009.9325186787,2018542.1481198252,2063959.839850521,2325659.8182946555,2522743.6398230256,2722536.287295037,2657010.273382255
6535,466.71428571428567,1987535.8342068775,2110118.4258457534,2322947.367055962,,2527376.8119853274,1913605.1963968829,2578345.036973685,,1813071.4310980137,2208343.506894853,3072458.7717607566,,1932054.620987863,2489651.410990545,,2904684.7522130427,2473903.1575119635
6536,466.7857142857143,,2068395.06736472,2421372.772094775,,,1932516.2884828632,2383721.6606760994,,2018389.5468444382,2315351.326334434,2962277.013356536,,2126188.240597239,2698655.3550087595,2518564.4143242287,2865391.1648675646,2556983.573375052
6537,466.8571428571428,,1883769.4974049944,2340268.613219166,,2336645.833113301,2017370.3390753558,2222868.245833941,,2178494.2803691435,2367056.7353699123,2906482.608235047,,1995678.732931877,2460407.881220365,2310385.478174339,2725635.828363993,2566869.6187424115
6538,466.9285714285714,,,2324385.7615669435,,2353866.980795405,2099389.6101756725,2247526.3318345575,,2070542.590513369,2352341.363682758,3048146.310827453,2190166.5368327056,2081249.8432101482,2383058.1049205936,2295172.3095587315,2867142.2569314903,2663798.6198872
6539,467.0,2045836.3715095925,,2350966.604989479,,2525904.472560658,1932906.4028695733,2167814.0030748174,,1958133.913860262,2302685.657393553,3157827.403435933,2027067.490350576,2022857.8784239595,2452475.0556661063,2615658.531318789,,2563794.858160635
6540,467.07142857142856,1966881.4030828015,,2254636.0326393163,,2443870.2400880964,2142924.409384091,2388369.6478618854,,2053776.938169098,2285439.033125508,3094771.3934110478,2168338.5197632224,2014815.25134053,2598243.8358135,2533288.554240191,,2562303.7296889923
6541,467.1428571428571,2059263.9198717845,2126656.1757995654,2127245.0816621836,,2586534.2343103513,2078946.0579596958,2331562.1306267213,,1941042.2493526398,2267697.160398463,2901955.9230494387,2197567.9700701907,2191917.463755607,2572814.1179173426,2637824.215661254,2580185.5839784686,2669825.5643954515
6542,467.21428571428567,2029253.660822649,2029253.5297357414,2360042.077473304,,2465114.7609872404,2039775.4374322393,2243384.7507615103,,2039669.2310804417,2518129.635651132,2801135.1707445653,1970161.8476152152,2078711.114077208,2571690.8837841568,2224961.85847156,2719022.376802637,2723874.306554104
6543,467.2857142857143,1978163.9625946393,1953990.6712151428,2489242.1067819386,,2449880.211262267,2207357.290785643,2364960.66249245,,2036340.8069875042,2568362.7561366195,2884960.9869786142,2205949.9255008744,2074236.4745857802,2492158.480896541,2214555.384634925,2990844.5526176766,2547498.7045487924
6544,467.3571428571428,,1945243.3678985864,2319329.9413528903,,2385433.4989500465,1979450.1473423962,2118672.577158124,,2008003.638777926,2399009.436605005,2952312.769222199,2100332.3950333623,2314845.8689509667,2562850.8581759236,2433110.6647031046,2854112.42560252,2718488.5014333883
6545,467.4285714285714,,1790106.1707396903,2116437.8420322766,,2431855.3775948184,1922533.5599234004,2347047.9925493267,,2067032.88727727,2297707.173804372,3024451.8708197367,1995974.2445639272,2118938.81594891,2855685.760429991,,2610182.141801554,2496248.7032197798
6546,467.5,,1784182.5074935204,2567809.387487046,,2653565.559990798,1974010.0118336175,2365372.1765137166,,2030301.9036852932,2346835.380137592,3036811.535048937,2153427.672255735,2015619.7236461097,2496656.364265748,,2679521.4120934918,2558559.9691894287
6547,467.57142857142856,,,2431879.6749316747,,2421064.967859765,2047060.6990201243,2443048.5071736556,,1952725.150408395,2348672.971531373,2866559.6907476727,2386774.8809013125,1921054.1922117167,2500792.8510988113,,,2832843.7288613734
6548,467.6428571428571,2164120.925749409,,2354638.296734918,,2571305.7131825266,1966610.2461280671,2364192.5500352927,,2031846.0982616944,2294675.93064966,2964927.0598391555,2154248.7578658885,1987513.7644432937,2377715.400363455,2410346.719173359,,2702821.3136832616
6549,467.71428571428567,2096369.2101608904,,2324324.8167290874,,2450724.035750215,2039575.1555173858,2365748.628408877,,1894970.8342801537,2372444.582726613,3157101.7414384447,2170304.8530704924,2000978.2519747352,2521776.1366398954,2313590.445628165,2798159.5475657587,2784045.0540599623
6550,467.7857142857143,2058669.2700950229,,2387908.672640916,,2463895.0884502353,1912357.8300390665,2183281.747408661,,1918387.3576851452,2374674.2840446164,2847410.520680547,2171504.961949095,2125488.6580162654,2481123.4005537713,2270847.611214324,2836897.3908961965,2551266.9591244617
6551,467.8571428571428,1987406.3403958243,,2156896.5876693134,,2611701.0561819877,2026727.387117644,2243272.332067842,,1851422.0293665512,2422815.961258365,2804974.489159069,2087572.4638248563,2059790.3817898412,2582408.8160791215,2591276.5776854157,2734071.0431992495,2613938.552982156
6552,467.9285714285714,,,2341134.521889886,,2557486.0387644605,1935533.850278772,2061488.4274631818,,1988697.372342126,2356767.068495463,2886392.709033708,1880482.0166895362,1938906.4415061446,2362060.234738503,2459730.585642736,2886632.5721816807,2358364.6990451366
6553,468.0,,,2314121.1829760936,,2601731.6047060895,1935635.5155709102,,,1884515.6385799767,2264327.8774517723,2805244.9413260613,2232334.8263501823,2161697.84896092,2495806.9111583885,2493482.406971164,2891817.93171596,
6554,468.07142857142856,,,2269971.7621883615,,2386531.6346440217,1984564.8408368228,,,1944948.3794158578,2244246.440334766,2751645.7323292587,2145405.109719614,1955446.4946339782,2533386.5253595766,2397831.0649579754,2685792.5997217027,
6555,468.1428571428571,,,2252601.788768158,,2498617.1703802077,2009113.2889719037,,,1754787.2935274686,2297285.6128449813,3001317.962009123,2137027.4581799977,2063106.2402473392,2484479.165889662,,,
6556,468.21428571428567,,1771185.7167906556,2514586.694675194,,2532828.96168331,2095431.1638808448,,,1851445.2184772117,2516018.7429905897,2864680.14059671,2079645.1471854988,2243289.169061621,2471961.4171689237,,2895905.1141484645,2399472.8736080346
6557,468.2857142857143,,1828197.2121344395,2387456.9219325106,,2429037.74263817,1988089.4847213577,,,2061029.062085648,2178014.944508552,3027918.1332159652,2199113.6034848094,2095568.6290529587,2551509.8764118883,2481153.9799215957,2829492.2143482426,2564331.997852594
6558,468.3571428571428,,2051985.954643479,2384372.8132658275,,2259836.4271951364,2120236.751430255,,,2066455.6153910577,2464751.0496478225,2816279.84020621,1949533.3433221309,2031906.633912492,2463005.9315882907,2229432.500933394,2795636.201327194,2706486.7832244807
6559,468.4285714285714,,1968958.9362980742,,,2546575.05956669,2018527.772848763,,,1986786.6642301634,2233601.431438649,2937983.0234321384,2224767.7438920913,2050511.5341509941,2511733.3093348206,2600116.385769931,,2812539.6603901056
6560,468.5,,2105305.9357233183,2139962.469347459,,2496784.710096967,2049779.2340368861,,,1860688.5085945113,2480961.2960708286,2885000.0049611055,2125419.6515631326,2076043.2669150564,2548312.305787612,2834154.2340859114,,2564475.4612618717
6561,468.57142857142856,,2094784.4827399056,2273360.796826879,,2423621.772223287,1908876.1172937083,,,2073361.4181819728,2310028.0860222904,2910452.492233761,2051993.4652051993,1946351.1141116193,2464555.0728303595,2387215.2413929733,,2433800.946114515
6562,468.6428571428571,1942968.574130026,2281944.5871637105,2155459.6843719436,,2485482.7447193325,1912132.5507281753,,,1930303.0796991938,2289070.457870541,2888880.5166875124,2145521.337305526,2127991.225900173,2588774.3017204516,2362408.7613585405,,2451244.591177311
6563,468.71428571428567,2150398.16165854,1995129.6983880098,2360957.1047750935,,2524976.419484714,2004360.6869318015,,,,2391733.3436117712,2898535.0189404283,2212544.1961996746,2243714.6642880025,2625708.3644682528,2538945.656246082,,2815448.847422327
6564,468.7857142857143,1983975.4367312668,1922192.7179901465,2421959.109541087,,2395603.0990986098,2081027.5932669132,,,,2537866.9000931103,2802658.4146217136,2176082.37464027,2137385.623165997,2662262.4226436107,2583170.11819392,,2571744.9541584654
6565,468.8571428571428,2132366.8600667254,2107997.716854531,2108815.505508332,,2496806.1301236143,2215434.082808749,,,,2509953.592176839,2917138.9599856585,2157846.87687469,2140748.5839142217,2580637.212091737,2261206.1985590486,,2778747.6777808475
6566,468.9285714285714,1997525.5487343897,2260286.6044504517,2312370.018971186,,2675826.2227590014,2115062.3187125754,,,1849230.2424934355,2507394.0086774626,2923468.1989811896,2045756.5998722324,2272615.4572060322,2634481.0289958287,2610343.2292383844,,2515424.357230467
6567,469.0,,2014662.8766554543,2311297.594499095,,2543100.6845064494,2087431.9885648931,,,1999855.1526250055,2524400.8071746496,2991847.657892459,2223734.014569294,2095865.963594229,2531746.0344482805,2547595.437466391,,2554584.0628715893
6568,469.07142857142856,,2124721.9985916633,2451528.545759255,,2376110.8233501003,1944945.7684792788,,,2050386.0588252805,2373147.6635365044,2924663.6544690933,2118342.247980986,2064149.5900687622,2444519.083885485,,,2599038.0206576707
6569,469.1428571428571,,2243526.312258348,2321483.7346976115,,2672326.075248182,2014395.7453576599,,,1827747.7291066763,2576096.5451334766,3051198.697720841,2170304.408778558,2145011.0024740207,2750631.3682806944,2596220.2435230166,,2717862.7485072007
6570,469.21428571428567,2063925.1296392393,2095246.735789017,2401505.341733438,,2353364.5943558966,1883982.1603920695,,,1996672.8222335551,2496554.3090365306,2713366.246936412,1971241.9659020698,1992327.444478007,2611511.813587738,2544420.3849088023,,2535851.402597016
6571,469.2857142857143,2081014.1801604168,2077050.622095078,2324560.74381531,,2563201.1575281047,2223134.2235966846,,,1767532.4461941326,2358762.697461918,2946049.3289319067,2134704.4895669725,2279307.5943821203,2603723.3153920174,2666317.1732221185,,2581833.2495570043
6572,469.3571428571428,1976615.3301383655,2179501.4482809375,2311030.4752163724,,2370714.441973181,1975624.5295294493,,,1960025.0557626367,2407998.8326347177,2859295.719652945,1944006.5262272046,1953595.8443831634,2703123.464731892,2452017.0361628863,,2354508.403455288
6573,469.4285714285714,,2069318.311728484,2537100.7904583937,,2443878.342006619,2040249.8129244633,,,2090520.9212352666,2356450.968468692,3016570.405789069,2039469.3273072825,1970830.4565228834,2652983.027415398,2477529.600750815,,2622597.3467271626
6574,469.5,,2025212.3491193329,2209514.236660121,,2472899.2750431993,1986781.6440593386,,,1929387.4539823574,2222155.3798701693,2981054.256311384,1909864.9793947611,1918698.023501568,2725412.21238196,,,2581047.558584244
6575,469.57142857142856,,1949009.9169605854,2422509.3884862056,,2681504.9952286924,1974208.6421140197,,,2075002.0172952872,,2944605.3776502083,2207865.3811554722,2027285.7584287487,2455450.273582863,,,2377227.425933495
6576,469.6428571428571,,1914946.9684565319,2435544.0690019457,,2593441.3575552027,1871647.5148598189,2240384.370608923,,1960295.5832205722,2085516.9125347482,2813309.9964156253,2285888.8191465354,2205339.268852979,2638019.9393955134,2419471.1213286426,,2655632.4579848554
6577,469.71428571428567,,2116606.093796449,2176035.0794822313,,2541014.9916290194,,2241960.1647102926,,1993143.5168443886,,2921125.5781547935,1989415.5368428943,1948216.0154447507,2688192.5720977588,2334745.927286284,,2657839.8060759604
6578,469.7857142857143,2137069.0939579187,2295125.835665463,2219272.7057232205,,2396177.4497375675,1987490.4130458788,2101068.8753456096,,1931354.956902845,,2912313.1817262615,2088895.8361154143,2049376.7848415065,2563106.4184447243,2570112.195510815,,2566017.514001109
6579,469.8571428571428,2116328.6715584467,2305559.506669507,2368622.2934426614,,2520856.7939223405,2003784.1013636575,2230937.949665466,,2023145.602614359,,,,1905253.3401762608,2841160.6138304495,2630460.1360590947,,2561328.0106517836
6580,469.9285714285714,2131126.6367837368,2427838.2764897137,2373932.9255733336,,2503394.6109917527,1971299.4375142632,2284819.952757595,,1969984.0740160805,,,,1791934.26375238,2510919.1155089904,2571628.572830983,,2691598.6787413303
6581,470.0,1955542.47777695,2051598.3105705462,2227603.601174327,,2481303.3894868977,2135494.549961789,2408631.1769195152,,1950376.3841828804,,,,,2570686.553495197,,,2593312.1271002986
6582,470.07142857142856,,2164503.6680230773,2275363.211789257,,2623895.0021042703,1967823.134907778,2340424.7214110955,,2141056.714028672,,,,,2611591.279891729,,,2425724.5129978703
6583,470.1428571428571,,2260678.028022687,2292874.345806189,,2414497.9548837137,2088470.3596050541,2292725.792018959,,1821449.1267733083,,,,,2723887.3975619804,2354933.123046357,,2645536.4934378113
6584,470.21428571428567,,2120317.772483266,2308247.0527109,,2531362.9656422934,2129155.151819269,2183978.6957112653,,1943965.7111202534,2427013.5691258595,,,,2616820.0886548446,2551529.4861641903,,2529088.0205695066
6585,470.2857142857143,,2166926.1877059215,2354701.3671594174,,2459004.2150678826,2086265.771077168,2303430.4188268096,,2068307.843549013,2262078.765856454,,,,2789981.4475142667,2406896.834184818,,2543657.314959011
6586,470.3571428571428,1931199.3319459097,2232741.732541231,2326094.2340677157,,2444291.6107837767,2031366.5955115724,2322802.4345239014,,1894918.1403056008,2400503.8261701083,,,,2373614.1242817584,2543386.1467755996,,2434029.248460802
6587,470.4285714285714,2091479.9530086862,2366482.984868303,2124069.2535442594,,2575812.89627552,2127278.8337752298,2210261.001282709,,1967433.6927148625,2551813.0152837043,,,,2619182.014752596,2800067.169631972,,2603998.858206432
6588,470.5,2035076.5806324617,1964574.2367515962,2312672.8526084647,,2539914.5341412113,2134796.6629074644,2286941.0161314276,,1870971.6334931613,2429107.9133930625,,,,2779075.441571997,,2827136.5821374706,2572607.7355245873
6589,470.57142857142856,2055452.4550387976,2181672.4555712473,2147314.5493692583,,2531641.816879292,2119913.28868713,2214434.796101603,,2039343.5749505528,2462220.3388049495,,,,2582586.2936838185,,2688110.63138611,2672212.4740015827
6590,470.6428571428571,,2012704.4957103408,2334391.2485115537,,2503840.274202076,1973445.5633376222,2461462.2026272416,,1921887.0576063853,2231853.8854128695,,,,2655497.3658065875,2256185.306861184,,2584566.640357555
6591,470.71428571428567,,,2412737.304784026,,2680112.4692606432,1976966.212552412,2196217.727818999,,1800524.9458487283,2354514.723941746,,,,2608010.4783255635,2543646.994577058,,2675114.9948571497
6592,470.7857142857143,,2341298.356932193,2300302.079707076,,2240019.649742684,1997251.0019853085,2257201.840957351,,2015962.7735933487,2539859.9184979033,,,2141278.0068022483,2560286.798375217,2319434.8178514894,2849373.35542632,2637677.6057703984
6593,470.8571428571428,,1949729.100231026,2401040.5475829802,,2562557.187401417,2100472.8995940774,2495653.190883014,,1933832.0441557805,2435952.03450322,,,2104891.5163789843,2576844.680943745,2751492.7396160136,2449296.1635166607,2580168.6575113875
6594,470.9285714285714,1990995.5656583651,2233485.092488463,2406883.9367180904,,2527150.7701710416,2023103.6438386454,2283641.3895793296,,2015107.76527709,2470372.658407796,,,1975257.5955876713,2379904.6601690566,2455184.687835888,,2685500.0671005645
6595,471.0,2031354.8480453275,2238168.9090736243,2148558.103680655,,2548878.7745783497,2095450.2403831312,2332204.9267199268,,1995506.0094033685,2431441.076351395,,,2044350.192250557,2569126.686673062,,2784550.024429836,2726509.0939297406
6596,471.07142857142856,2028010.9550937568,2097854.7649248573,2234709.816134155,,2528463.1519082435,1975143.6260488918,2536846.951170012,,2013566.7287081892,2342434.4156700093,,,2011995.8979072059,2544414.476516645,2723305.6632132167,2639818.4723016326,2611763.450559767
6597,471.1428571428571,2086212.0221552385,,2395182.393005794,,2391480.9176086015,2075853.1835307688,2233606.232373093,,2088657.8065316868,2381100.448124799,,,2009725.3856903727,2737223.276334615,2179465.58767891,2788064.000427661,2469454.5234628455
6598,471.21428571428567,,,2364914.0651686206,,2490801.957671393,1989549.0360440144,2424369.825106745,,2009543.1342130285,2692157.1379955374,,,2031814.7264418784,2651355.344017814,2481991.6400271123,2629251.7983229603,2715668.3112285533
6599,471.2857142857143,,,2192489.252151475,,2576621.4957742663,2029323.1114243686,2363652.865457946,,1978851.0546719711,2266176.368841985,,,2166017.0031291246,2506120.710511114,2210691.1705916333,2709395.05660095,2685251.9892501915
6600,471.3571428571428,,,2281452.659544176,,2589129.0410495833,1981295.539887221,2326007.3588873036,,2048423.5139343478,2503577.9512448977,2837992.648936867,1844574.08075832,2059565.3802667793,2525243.307738073,2642197.902176944,2911160.6530974736,2634420.069491289
6601,471.4285714285714,,,2306797.288377598,,2527165.0738687594,1963581.333228454,2267534.6304102084,,1928692.0292563473,2395010.504971033,2842238.427598044,2024988.0058004877,2036117.258638808,2469090.243500936,2384555.6284083272,2976049.273143755,2694472.0464437264
6602,471.5,,,2340830.1842435417,,2587635.067328267,2085578.6066191224,2303442.3609088613,,1945643.2872335464,2327688.3742672564,,,2106826.4863930205,2691213.5948782484,2451918.291247623,,2544786.102501972
6603,471.57142857142856,,,2311339.513626694,,2462713.9922190714,1931433.735633002,2279311.4342056736,,1999925.02144046,2459761.7105622604,,,2206118.860069773,2567062.553099719,2252520.9497564035,2983751.5892248307,2613441.05148214
6604,471.6428571428571,,,2150517.7801961335,,2446060.864978151,2132313.904173126,2321679.020949599,,2139262.50347293,2459898.144932435,,,2053485.9654807076,2546983.687584554,2428163.1285060667,2835760.0030277874,2695340.9056286025
6605,471.71428571428567,,,2226004.770358204,,2581286.0372687764,2128434.236987295,2439162.2851578626,,1884647.7250486026,2293838.5889519094,2715552.475583478,1933123.2400563436,2094034.150211524,2688515.6348823854,2583252.201204869,2761101.8484310647,2573693.1580836964
6606,471.7857142857143,,,2436194.926394536,,2461792.405903791,2084318.8674939,2266971.8846703866,,1986186.9280667312,2562767.6493739136,2843987.6150801014,2006034.5478663985,1998418.1056263638,2544695.431032386,2422330.1133824894,2942369.924022191,2657142.310346183
6607,471.8571428571428,,,2378748.6616040044,,2594881.5403116355,2027524.6461832426,2290574.6143164705,,1929025.1481128484,2268473.848332948,2864081.557535315,1907930.1605862516,2065474.6065303,2612564.5483019557,2613143.8331843214,2687953.327636259,2666907.9872969436
6608,471.9285714285714,,,2271441.7264234913,,2500608.8928418495,2074872.9027807517,2437877.3415562655,,1923139.4642025528,2356831.0119292047,2710302.2246654076,1830681.8079010886,2093236.0489813327,2469138.9949156404,2334248.654435684,2968257.783683379,2536558.5450346004
6609,472.0,,,2329755.236164187,,2440926.6317410325,2163213.984962673,2384155.170125112,,1858765.8845259966,2329668.760556066,2837306.8686380973,1963839.2384893799,2131518.13758976,2822992.278665836,,2872788.9836825016,2723716.404408332
6610,472.07142857142856,,1806860.088850414,2397701.6968606906,,2589786.6824475187,1910318.7301282184,2344223.489551936,,2049232.3575421043,2372256.615004284,2913639.7641827106,2213981.78111302,2173500.8518613093,2711912.0955078937,,2771444.965063386,2848285.2306262823
6611,472.1428571428571,,1887406.2490857425,2328653.9740096745,,2434821.851710945,1973661.424136312,2408443.3253917582,,1985021.4559806648,2405353.042639716,,,2009080.0098025964,2503110.692959871,2384756.6301824916,2801939.454257184,2541160.589916694
6612,472.21428571428567,,1986556.5745719008,2254324.167020996,,2570984.6481717154,2009763.3635921807,2318899.8178669014,,2017160.910870644,2430405.849675664,,,1877011.0845063194,2708059.1998231043,2440212.40188348,2963125.091671364,2665170.2853347138
6613,472.2857142857143,,1873183.739374062,2265688.2431980995,,2518293.817319779,2070143.1552817416,2445639.910040854,,1908300.9534337048,2219339.4799184846,,,2127951.076464357,2501606.3878487176,2446222.9623674294,2690296.8424873604,2450617.411783569
6614,472.3571428571428,,,2263754.6252704323,,2535310.2399719493,2090652.6373610087,2509605.145765431,,2061809.580517993,2315733.3390607447,2886787.2108969977,,2142916.0907033714,2656488.1077471646,2520783.660120026,2691409.4626184134,2692698.5324556897
6615,472.4285714285714,,,2179301.6952045923,,2413858.852465434,2005666.3556307622,2374546.2465024316,,2042430.5256453783,2336897.7297438257,3044421.948638133,2038709.8752296076,2101208.760188117,2549217.832204936,2485475.0048467577,2850773.362308655,2550641.269541532
6616,472.5,,,2431067.3414244535,,2605146.4271525214,2103294.79128967,2206851.862551964,,1977052.697243517,2300499.403616151,2812833.5349705983,2296805.926327374,,2746965.0806428134,2408583.167085041,2958418.411985308,2688066.920276882
6617,472.57142857142856,,,2162288.53995859,,2424438.8274527276,2090611.8886471803,2306171.6578110736,,1989071.3830386342,2449392.5189556754,2990949.9488942064,2154540.80948749,2084797.3928213783,2667411.100898572,2441122.613245135,2670482.6588392286,2786059.6094439398
6618,472.6428571428571,,,2422177.636493901,,2460946.872436285,2004287.720800802,2383478.4488668274,,2133894.921001357,2358298.4773334176,2877068.708749587,2291811.710084532,1890527.8752466724,2689961.5526408367,2539450.422350422,2916649.1021840596,2564779.0101210573
6619,472.71428571428567,,,2404369.3045480726,,2640814.019495307,2168471.3008457907,2194531.82815052,,2032201.1800669804,2424326.25603793,2922206.0242973226,2162009.920050649,2137236.8424469014,2611841.3078536815,,2888547.1461511655,2569510.628368755
6620,472.7857142857143,,,2121397.7900844235,,2639712.2053844645,2151437.2330743526,2394411.853146204,,2037549.0465874213,2449436.231662316,,,2173222.5531812296,2482176.2968969964,,2610617.8029018682,2620737.3866330297
6621,472.8571428571428,,,2246164.5356196626,,2572663.301180876,1998896.0492129242,2413372.679807771,,2046515.0706066352,2184456.3304275135,,,2041255.8805746587,2613765.5140651264,2779322.1691332287,2762783.2892971607,2597302.6276964042
6622,472.9285714285714,,,2209361.14590844,,2668966.865512787,2074086.1420847897,2519815.7982414113,,2064886.03284806,2276317.672407383,2814446.3949499996,2029021.4041384344,2248654.5999381887,2650116.4868230675,2616613.673265297,2706900.2775317626,2708174.7637026664
6623,473.0,,,2380915.195014789,,2442987.5665582404,2119783.439730791,2368159.7764375657,,2114872.5334054967,2258633.435293765,,,2274582.597761523,2567633.4511955893,2378868.3068982037,3016379.4938712143,2472209.10292612
6624,473.07142857142856,,,2111658.2288882723,,2379308.2114838376,2077107.3496768754,2247217.2105962904,,1920512.7474048224,2427417.362392808,,,2054388.205667561,2632967.085979449,,2815120.040276533,2739402.45638208
6625,473.1428571428571,,,2181675.2450055513,,2372314.7481123973,2092968.3291593832,2385797.203114773,,1980516.4232157646,2249695.742341118,2618963.4363497244,2074778.1481048132,2194991.760512065,2511748.5838695155,2690713.591955173,2901535.175034091,2697067.464814351
6626,473.21428571428567,,,2312898.9147185297,,2453469.5446770554,2053523.4856702758,2354985.2579141078,,1892647.7894847542,2189621.4161611074,2962713.895631678,2132438.324432587,2207701.801681007,2673909.568454526,2302867.7922211485,2740730.5943045644,2547348.2603064734
6627,473.2857142857143,,,2239566.4955981406,,2618202.1423856295,2106070.2038264135,2355570.398183207,,1979496.163951829,2398523.942770571,2923739.1401929646,1910138.093177191,2100045.29976591,2708417.7644803096,2519497.735340202,2972732.708765732,2571661.4174015634
6628,473.3571428571428,,,2283424.405732524,,2729021.7383366604,2133861.0603126315,2303315.7713356675,,1970345.6803285535,2295782.440216123,2861172.470394871,1976051.4276733538,2104320.304820779,2499325.4465465634,2440215.866621066,2720564.9380539963,2526484.672295868
6629,473.4285714285714,,,2311577.351975544,,2586217.3853885834,,2323443.118270818,,1915161.68711303,2342789.272058304,2963373.0666812253,1922923.1785207938,2088960.7341038685,2674940.814522276,2624554.8035935326,2709587.726508812,2573719.1721899905
6630,473.5,,,2309871.205644093,,2613904.6520138197,2024035.366131759,2324540.2466463703,,2077881.5095148387,2426794.3850237452,,,2099845.407610699,2802800.3109617783,2479630.0454632873,2741200.9471254097,2668219.2527809874
6631,473.57142857142856,,,2280286.2310627587,,2566489.4297150066,2275566.594222991,2271756.115247716,,1963818.0485568428,2292418.03611719,2796683.428458204,1949374.208794307,2145659.9588228976,2628605.9296316737,,2672262.1425872985,2584166.52772107
6632,473.6428571428571,1957025.093619849,,2135659.37481082,,2655373.1638673632,2071177.6707248343,2261501.4099026183,,1749310.1015701494,2565348.9558544,3004946.9756582268,2075615.4640576656,2074964.4481014628,2706105.7523504016,,2679401.016808139,2514076.7215603734
