Condition_mM,Track,InitialThrashRate_Hz,SuppressionThreshold_Hz,MeanThrashRate_Hz,TimeToSuppression_s
1050,0003_9,0.9230769230769231,0.23076923076923078,0.1376959686450168,112.35714285714285
1050,0004_1,0.7466666666666667,0.18666666666666668,0.0677106993424985,58.285714285714285
1050,0004_2,1.1133333333333333,0.2783333333333333,0.10292963961755333,73.71428571428571
1050,0004_3,0.6533333333333332,0.1633333333333333,0.04071734985700667,66.21428571428571
1050,0004_4,0.5999999999999999,0.14999999999999997,0.05944847962575404,79.71428571428571
1050,0003_1,0.6733333333333336,0.1683333333333334,0.12468338399189463,126.07142857142856
1050,0004_6,1.0866666666666664,0.2716666666666666,0.08821386756862233,112.92857142857142
1050,0003_8,0.16666666666666666,0.041666666666666664,0.08627800407331974,123.14285714285714
1050,0002_7,0.20000000000000004,0.05000000000000001,0.0560819462227913,61.07142857142857
1050,0001_9,0.8357142857142857,0.20892857142857144,0.07059143439836846,59.285714285714285
1050,0002_5,0.4799999999999999,0.11999999999999998,0.175133192912898,163.0
1050,0004_7,0.8928571428571429,0.22321428571428573,0.06323898244356863,56.07142857142857
1050,0001_1,0.7600000000000001,0.19000000000000003,0.08138668589281423,73.71428571428571
1050,0001_10,0.8,0.2,0.07954600048042276,59.285714285714285
1050,0001_2,0.8000000000000003,0.20000000000000007,0.788235294117647,
1050,0001_3,1.0166666666666666,0.25416666666666665,0.5268432355046528,61.07142857142857
1050,0001_4,0.6399999999999999,0.15999999999999998,0.07591434071222329,61.07142857142857
1050,0002_6,1.1307692307692307,0.2826923076923077,1.2276752767527677,
1050,0001_5,0.5166666666666666,0.12916666666666665,0.12947100218393592,115.14285714285714
1050,0001_7,1.0714285714285714,0.26785714285714285,0.12025778210116733,88.64285714285714
1050,0001_8,0.7299999999999999,0.18249999999999997,0.16884681583476766,135.57142857142856
1050,0002_1,0.9733333333333332,0.2433333333333333,0.36577669902912624,147.42857142857142
1050,0002_2,1.0266666666666666,0.25666666666666665,0.09746241731809983,65.64285714285714
1050,0002_3,0.18333333333333335,0.04583333333333334,0.04873898877760347,62.14285714285714
1050,0002_4,1.153333333333333,0.2883333333333333,0.08575352280869358,68.92857142857143
1050,0001_6,0.8666666666666668,0.2166666666666667,0.06227333576731167,60.0
1050,0004_8,0.6,0.15,0.07721488595438177,68.85714285714285
