Frame,Time,0001_1,0001_2,0001_3,0001_4,0001_5,0001_6,0001_7,0001_8,0002_1,0002_2,0002_3,0002_4,0002_5,0002_6,0003_1,0003_2,0003_3,0003_4,0003_5,0003_6,0003_8,0004_1,0004_2,0004_3,0004_4,0004_5,0004_6,0004_7,0004_8,0005_1,0005_2,0005_3,0005_4,0005_5,0005_6,0006_1,0006_2,0006_3,0006_4,0006_5,0006_6,0006_8,0007_1,0007_2,0007_3,0007_4,0007_5,0007_6,0007_7,0007_8,0007_9
4054,289.5,1997583.1401532423,2465009.57417051,1758011.507682223,2437815.251037295,1561804.696318273,2174555.97575253,2128517.429332359,2264604.57203886,1460512.7788698035,2325682.892695457,1921883.3088246891,2143804.69966959,2563533.324298245,1805334.6223458366,2207973.5997519386,2148416.4610305624,1960953.4885260658,1869056.4375597723,1673753.1119376314,2023204.6455333657,2032824.84014333,1640791.6014796682,1526606.7951455545,1571934.4801256063,1351823.600363032,1608478.9352123225,1224578.1663586723,1473342.3642772664,1429810.5413694775,1604100.7387783406,1362521.365428763,1355202.417522831,1408383.2315873075,1609614.242100537,1480071.3368885731,1437925.2606129278,1609820.4003497707,1812960.674982937,2167832.800051569,2233594.09486884,1845771.3919322526,2163614.1918807374,2152279.6470065494,1753041.522426754,2116295.34176845,2161263.722309947,2111663.6705021877,1854665.4833033748,2207442.2102219434,1771695.843307644,1799404.5707061102
4055,289.57142857142856,2026250.1997073316,,1732704.4983712465,2252255.3393789143,1522692.9718164587,2166496.7186208847,1815907.9522029178,2247076.754850163,1445483.9944423512,2256855.7798806583,1932576.5554414776,1937333.2662023695,2444765.589811746,1872721.383060127,2084837.3001985718,2213728.455387661,1960315.9860285167,1869056.4375597723,1673753.1119376314,2021693.0884216796,2117278.6914303056,1585181.9569035196,1605907.7775080916,1507269.8321421992,1373404.9403616446,1638716.7788721768,1217880.5965532798,1472743.1779782183,1399549.8380028387,1604084.4233933208,1371065.1377985624,1338643.2327843355,1413014.4496932935,1602816.4118861442,1480467.8723541948,1450930.510371471,1580443.8697573508,1837877.66321318,2139824.364737118,2236710.8227817873,1937120.868362069,2138904.9420999354,2086216.225130002,1686273.042627232,2178897.667246719,2184164.074021012,2080267.1477454924,1839602.237206814,2207442.2102219434,1804028.9308810418,1839992.567634984
4056,289.6428571428571,1962088.3183593012,2526698.022221021,1758938.858979947,2352293.792109815,1534744.409129958,2172347.074428677,1847830.2989295376,2247694.85149771,1537008.109387865,2254218.571303599,2011079.4673039312,1949395.3485660746,2767990.615504363,1788461.8423854443,2135277.8506537587,2227166.8733505667,1811735.5580671602,1807470.2647473356,1673753.1119376314,2059753.963011998,2101029.330199017,1578746.541397217,1552500.6414275568,1478581.3729596452,1442338.1747153106,1649133.9343890245,1218429.1256724345,1498129.3652954218,1399549.8380028387,1611537.6971085265,1284978.8051578242,1337276.735165043,1401578.6645943578,1595808.1818262506,1486787.3301899321,1420829.4110745762,1567525.7799096454,1855352.8973209618,2210910.0820050263,2132329.0530507746,1911686.8867510017,2111898.2091702507,2133172.0378949787,1690964.1445474136,2136541.2120796195,2159338.668681842,2127221.873720302,1854622.5029355637,2225440.784209318,1753526.0522950059,1842070.5646495454
4057,289.7142857142857,2009529.5707832933,,1719693.3179576413,2387326.3511425387,1556008.7443123104,2094298.8717652145,1821224.011116155,2313406.7824070696,1466297.759909642,2292633.062011388,2043564.0327979608,1924489.2753785213,2536821.307673316,1779758.7779454922,2015045.0885521572,2181608.8556783507,1840514.0432492842,1828482.590828522,1673753.1119376314,2018400.6322258622,2104732.124718601,1575720.5512872632,1572324.3047946543,1464754.4951533587,1442338.1747153106,1655573.1866420787,1282522.9245624687,1508663.9871832735,1423910.411189426,1580032.0454011015,1333528.1782776003,1337340.8178933256,1369739.451303534,1614421.7130587576,1476538.4393533377,1417471.2368138572,1599718.4965411972,1849447.5425035662,2205654.6919706976,2169239.176947591,1913541.5154952921,2134005.3238668274,2110138.9412180185,1640558.6364074482,2100384.1218628124,2138271.0956365704,2084817.2807245618,1819365.6811883717,2178972.544204776,1738785.7124840748,1877349.6357779435
4058,289.7857142857143,1979443.923947874,,1673529.7294517793,2340036.5478623486,1556210.9640413243,2199012.5458433325,1880338.7727498403,2342480.50851245,1441933.3413051262,2194391.40375892,1955064.5808450405,1943798.4994162763,2438472.485199786,1653097.8402587373,2006632.6110138441,2234036.2548712557,1847650.8669660392,1815488.9723444367,1679242.2123927174,2041852.7726550319,2104732.124718601,1529730.8484109098,1546062.8144430781,1444627.010228952,1414011.5873616096,1656396.4791455844,1290124.3844350085,1490531.0275326709,1463412.557920383,1573929.4899561713,1338024.1856198446,1320374.7290862438,1332697.8548643861,1677193.136293281,1504103.4202182298,1417471.2368138572,1609820.4003497707,1846170.1106155114,2217771.494272378,2178289.528071251,1887333.5827702768,2053320.1932258343,2122432.1518393685,1703708.136132442,2110141.7435094095,2047111.4272322827,2074453.7015247138,1508257.7331645242,2276086.599155255,1816784.8595064692,1879202.5306949895
4059,289.85714285714283,2020508.0187818704,2623889.9083161657,1788041.5292889338,2510792.1011022246,1526373.429953863,2210994.4006483424,1903912.2875611542,2382354.604948547,1540008.964542158,2249568.846815907,2030525.1372652852,2102212.0845885505,2457802.936637354,1763587.8928677465,2122715.574435837,2204017.590511668,1858134.552382664,2050136.7467692143,1654682.421582493,1985957.2610502937,2067915.3736339838,1592948.469298697,1505501.8454843538,1452620.8223940828,1334046.6184899178,1626491.3092015802,1239559.1562391277,1459603.1738725498,1418414.7348410697,1577960.5765918128,1301746.5301688958,1313604.9823386492,1416472.3090904693,1620066.487613828,1508748.3863910097,1400287.8702000035,1589269.1440678495,1762889.6474210587,2168545.0916482657,2188999.104374684,1888571.0179453508,2106168.912714559,2122911.8305219077,1661805.921600055,2100384.1218628124,2146855.3530672975,2110553.6131360778,1458212.5199380391,2369598.153305728,1813188.4183072385,1911989.6095923353
4060,289.9285714285714,2026451.9962050363,,1740981.7659286358,2567685.055161179,1567417.4542989987,2242765.8441488585,1882506.5990966314,2422908.7075460516,1534383.0409720151,2286863.1488664728,2000199.582529975,2013295.705390756,2480666.016330871,1872305.9987053426,2132416.2227350203,2189582.8266541553,1839565.0549392682,2035504.3438223,1666325.016460093,1974689.2112441433,2031191.2708756381,1575763.558647243,1508706.2104697167,1427461.3106872474,1402024.2006729743,1615968.491258734,1247129.2729693153,1479036.6991184377,1412192.4605600315,1586291.3877759383,1326753.0119358022,1360206.929981576,1358842.0944674173,1656707.066920626,1508748.3863910097,1406171.170518586,1562960.9538339656,1752190.3786331734,2240055.16260166,2192473.700030819,1896099.5575499877,2096422.2810014428,2098111.4652333977,1674091.9881491987,2100384.1218628124,2090424.735565708,2113841.372312186,1840436.7554552676,2250550.9293242963,1792532.4603771048,1797183.5392510334
4061,290.0,1973440.0453863041,,1766015.204813148,2349915.8236121163,1543020.6942336292,2199708.3947937936,1873324.574344529,2310005.3693709453,1579696.6782632887,2181768.4740649774,1886961.9352276078,2016517.182342569,2542716.965612037,1854465.7133330877,2185062.0390324914,2100969.41307214,1836646.3193201518,2046520.2239441995,1666325.016460093,2033329.330007487,2069713.2086795408,1579933.9632311184,1535492.988220857,1490926.5142056888,1424525.4108042677,1659597.1991362693,1292772.872072113,1482176.6470461974,1383803.9387883453,1570354.2744509566,1294876.7292509843,1352861.8417891206,1451988.3673943821,1616786.6152432149,1535939.4412260577,1382164.8730539563,1603222.9123787277,1765522.0583942838,2161690.5124221393,2160150.865887495,1844903.7197918934,2124320.864149711,2164176.846915135,1653835.884297228,2082018.1474996572,2183439.092082878,2080267.1477454924,1451978.8643473524,2282124.6927296263,1772699.074488983,1777258.2644260437
4062,290.07142857142856,1930763.9651890504,,1789381.7008587336,2260140.6712733246,1541215.5100766926,2189423.179611871,1842505.4026533375,2286829.7110659755,1545410.9342758204,2319355.7755377023,1898549.8425560677,1896289.5580646389,2419312.776059679,1867567.5880304975,2148819.3203225224,2097256.067755127,1770539.5352072322,2030579.6443133843,1668393.7816811837,2018723.8127804599,2049840.2576544776,1556535.416735996,1532272.849214742,1411471.5907655272,1424525.4108042677,1657072.778380324,1253008.4273200985,1512135.337743014,1407860.0231928932,1596152.8945028824,1362099.9511184436,1351194.930083928,1419558.6117758886,1600797.0970380672,1502730.610951164,1382164.8730539563,1587192.5224872343,1771821.650856217,2172563.034815037,2244332.735550107,1896961.8819967369,2159079.5881260377,2188907.138615531,1625854.962298928,2099511.05171677,2143237.9283636077,2203390.8329667,1877407.9084138505,2309515.101253248,1795181.8286045585,1788993.840769161
4063,290.1428571428571,2007575.830755154,,1795828.3656663594,2374012.6098422846,1548285.392897261,2062023.9042941395,1921112.8698864435,2311904.9229867873,1474821.1483854728,2394931.585396619,1891936.1941717349,2109051.41511569,2657748.2146303314,1813982.2811089444,2048454.0528831738,2202837.059731925,1934958.4639731064,2039721.4248775742,1694953.0647843122,2002961.7707412327,2088794.0129384862,1634583.8139173102,1543369.2165699187,1408180.0812930902,1416239.5908625668,1657072.778380324,1287688.4120060157,1479142.7125971746,1386501.8346688617,1608170.2562551918,1384672.921393654,1369430.7303326603,1337006.7212415733,1614810.2062863049,1510399.443682672,1375804.6859284132,1585015.6133392472,1771821.650856217,2197901.0004506013,2213950.903884481,1901340.699595655,2086072.9622049157,2110294.0094382595,1614216.6514989207,2078274.7903504698,2089602.569554284,2199853.9001222975,1826704.4943703446,2295798.1970092454,1747545.5109232243,1694101.8351738576
4064,290.2142857142857,1910516.9083508668,2375750.126511174,1770544.2600124627,2361353.3569810316,1536390.91001117,2184967.2414846746,1865017.7150396032,2269090.2215016284,1520579.04312704,2301897.038125155,1965024.5719717762,2082122.5796539113,2669251.781209351,1882113.5074137137,2048454.0528831738,2175240.7178626535,1882710.615437383,2066421.6542706543,1666304.4167418717,1952056.4511482154,2089753.1897849084,1534265.9624965955,1556572.9868291153,1470542.6779979998,1414974.1454023193,1658724.762417892,1299100.7629326878,1514885.079449772,1409977.4119496902,1553368.2379883083,1358409.063332262,1332762.5861354861,1393110.9238991332,1609248.4142896251,1465055.3437191788,1371946.0022803154,1557011.8259384118,1789475.1028591264,2189386.1292285495,2208049.5854648086,1830038.3808581599,2098776.555691117,2126903.3122604154,1684228.6031794753,2115168.2374307974,2173694.792273186,2091190.927231853,1849845.7748166106,2200928.4204415623,1768028.898975696,1722312.3620580486
4065,290.2857142857143,1973395.0124134708,,1843423.79718658,2260505.349054511,1539259.2276890646,2240517.678478397,1902874.613060816,2384705.0783824697,1570938.4125335317,2246571.9148024144,1917174.0878916248,2001281.9626379975,2650281.3844980295,1771319.8823430866,2048454.0528831738,2214168.0060935435,1849694.5783223128,2016464.0006642041,1666304.4167418717,1955524.1144695026,2092714.3106275992,1516868.8399923649,1566153.9172244808,1537926.063326433,1341030.1872059356,1642904.42054022,1273648.8870655245,1500395.583794923,1460712.0550957564,1593298.154997337,1360283.3883014813,1334811.0692216908,1427614.5991975598,1606667.6019994859,1495548.420081368,1369965.717166732,1536973.744662005,1777152.9565641147,2191218.418422874,2200772.652791984,1831854.1561507143,2059409.5116928294,2086313.4675504363,1647670.3989529202,2120586.7932851007,2071931.2285814502,2076480.8324706536,1856522.6988917694,2130208.1087887217,1824105.1552441278,1781200.0089270363
4066,290.35714285714283,1890988.5865375288,,1796960.1248842657,2267173.876556686,1540226.1682863347,2177814.6010262575,1822269.5633028133,2264329.5748668555,1556361.8225885492,2229194.158604325,1952995.6363702621,2038163.1154596112,2521367.4189531277,1790889.076557004,1983741.9841923334,2182150.009461095,1909601.540394724,2003784.2136426007,1698743.7553813925,1958109.6511288148,2107006.3034990346,1583310.5481204484,1541448.4521864047,1470542.6779979998,1342852.8599727172,1642904.42054022,1310962.2923438265,1481552.1987783243,1451505.9738811709,1600595.2380549742,1417406.535594414,1291749.169210394,1427614.5991975598,1614649.2032810114,1478410.9071045504,1348594.3501926358,1552535.5925105438,1780595.1148834385,2127463.3424538244,2222311.659566988,1830496.5986514313,2166360.63445421,2119913.8548313733,1661012.4687324117,2109354.612776215,2103018.0431493153,2073111.988722559,1930665.0853038807,2243603.63389707,1791075.638220051,1736637.5527161735
4067,290.4285714285714,1989057.8713766201,,1789138.00537175,2310415.8614925034,1549361.1538169538,2168371.3846589136,1816844.8940712851,2311314.469687999,1649843.9444719818,2211423.384284385,1956135.228224805,1981540.7890787092,2695841.11689972,1796502.1603040122,1999192.22013878,2282636.334935705,1817272.3598146033,1996933.1660700955,1687926.8961665106,2025001.3168871198,2110887.79028508,1557682.650129582,1536858.5557235547,1570134.0649124642,1378330.4572031253,1642904.42054022,1276006.5406041013,1495715.815224804,1467214.0142399732,1619277.8272655753,1405074.86776193,1307961.3915329934,1415371.5066100366,1604613.127106881,1470460.2307331155,1375436.530320925,1552821.98459052,1754068.7772588523,2149077.0792955533,2136051.1285013156,1879570.1191613453,2098470.5065757576,2101232.691315983,1681293.734389457,2191566.607171099,2128429.0997403655,2087030.6787547308,1871223.637498052,2174412.8841276434,1798178.1380571858,1764940.720257751
4068,290.5,2086704.011301611,2524171.1684842384,1791906.2966230242,2323618.23791484,1534643.9043544892,2168353.872318217,1823887.605115831,2243608.438766208,1575927.561792242,2130620.25580807,1927917.326070993,2046882.9545273255,2588842.6322222054,1746358.0286008993,2064654.0619373256,2066162.1582056766,1916915.388908413,1874582.5417352987,1690028.365924956,1994612.5699587145,2100739.8664796874,1579239.998283118,1517886.5540128553,1490251.9925423032,1452465.2169218867,1667098.0862687728,1282495.5921794767,1510391.276703617,1484067.413725756,1619277.8272655753,1406467.0789555684,1329211.9455365997,1400457.6810731015,1568381.0386109317,1470460.2307331155,1385511.7056617702,1608711.3823366251,1754068.7772588523,2136235.4868154004,2199915.035222194,1849953.1934312577,2152293.029415854,2112895.8110009865,1651375.9942963826,2132790.1090830914,2109619.7483373685,2119598.532131482,1843559.6730256523,2223340.1392052453,1804031.013989703,1696870.5925827827
4069,290.57142857142856,1974022.6338294458,2540299.1083978633,1713137.9309306084,2303859.8289364474,1522807.7113762232,2172158.340759418,1848815.0402040272,2311003.54065116,1555607.4735900748,2098393.55186467,1930488.2281119653,1989103.061650541,2558544.8807701417,1677896.9608677402,2022760.544808225,2216182.4961216385,1876459.8696436738,1904817.9481015226,1687151.2082047132,2026894.6844279794,2050793.989681431,1557682.650129582,1534370.7975246005,1488119.2857315985,1411883.830385747,1667098.0862687728,1282495.5921794767,1462673.377372541,1471646.5222245518,1619394.2723992956,1392993.6431500393,1374473.3445914446,1421128.6583029472,1579784.8098302246,1518244.5725069565,1357660.465442213,1634077.6698250058,1740139.4285301082,2170800.5085228337,2202638.954614797,1815327.4985639295,2119363.6291249744,2196525.0001773364,1679315.5432368305,2135422.895357265,2077602.5410553874,2118387.3160599954,1814744.7238153983,2227162.2256188705,1758363.9022955413,1799887.1455404907
4070,290.6428571428571,1918529.0224894653,2580455.510109596,1701787.4316754483,2304061.6545893718,1545960.6453747936,2147554.8528496455,1852881.377358698,2308364.211606408,1521366.8703500072,2192334.5768039376,1908368.4439171164,1939777.044821935,2539347.9757429715,1628171.8654285981,2049062.5759118542,2167462.199251629,1829648.7743189153,1945063.8006406648,1675488.5244420506,1931622.37928946,2100167.775472519,1496218.3616407432,1553765.8436646995,1473485.8522420784,1382418.2367854158,1641974.9694969414,1288626.0182554869,1465748.7647740985,1488229.238247562,1619394.2723992956,1361834.640130179,1410164.4234589974,1418923.9263229421,1633446.619993886,1537319.21820312,1345440.6883847958,1602587.8432729081,1778719.8795220067,2147477.774999088,2221156.805709904,1837433.6416946102,2067275.6016954836,2212310.37109621,1602159.483555385,2163932.8627191475,2021739.0469806578,2154151.401278643,1822919.2509461155,2253511.478164661,1803782.8956893275,1675289.2790778964
