Frame,Time,0001_1,0001_3,0001_4,0001_5,0001_6,0002_1,0002_3,0002_4,0002_5,0003_1,0003_2,0003_3,0003_4,0003_5,0003_6,0003_7,0003_8
7239,517.0,1627918.348074595,,2255760.3350109584,1925484.3909796579,1597376.7320954094,1461884.069265541,1662428.7099073916,1245183.0203902745,2176583.9398623058,2188329.945103527,2163034.849750806,2085454.2248503508,2118144.319210263,2259772.1699549775,1874493.3903364122,2205635.300501575,2296734.4733948503
7240,517.0714285714286,1676687.7106026458,,2501639.851379138,1958663.2353564848,1578536.7784840313,1532263.6245370784,1652364.7991187226,1245183.0203902745,2160647.4411152904,2208073.4596164897,2144745.0258906824,2086549.8819179584,2116075.822505418,2302578.2261515027,1867247.1878319434,2205635.300501575,2306642.078741628
7241,517.1428571428571,1574234.9580053557,,2480615.6619004793,1951305.3349814354,1590667.7432393315,1506419.2506802895,1658069.5849300295,1245183.0203902745,2155785.101788254,2139451.072626001,2175244.4564374983,2070350.452606885,2184550.3959030285,2325942.3419247298,1839454.740204143,2221396.463682139,2313426.812803204
7242,517.2142857142857,1641328.6083441505,,2400405.3432215946,1898058.5309051322,1511637.3800175986,1528114.3754447706,1737151.500342957,1245183.0203902745,2150038.222159263,2123677.1639973484,2120614.6405535876,2122943.416969609,2165699.6072558966,2291151.144786783,1836240.9712054718,2216716.2192032393,2337786.1995836766
7243,517.2857142857142,1613166.5536485782,,2435805.3486706223,1778877.08189439,1625019.4290765747,1617691.2864201406,1723901.9292015012,1234253.2460769366,2158589.987778057,2162422.6925038453,2146638.7195463856,2122943.416969609,2188496.385998395,2312642.8423546604,1861814.9036121508,2209801.259194931,2323475.760507753
7244,517.3571428571428,1682559.9650881602,,2242440.8056826335,1796556.0138618879,1615678.1615122976,1582583.7288941096,1669932.0836816186,1234253.2460769366,2207442.517328495,2169344.008525437,2129628.327325055,2051349.017573232,2218843.0484836437,2333632.020483658,1768403.8722005428,2252504.7731390065,2276492.4140376737
7245,517.4285714285714,1534219.872226739,,2264830.8732875753,1820460.9056175502,1612515.9138962985,,1644092.8971718147,1234253.2460769366,2164389.874610013,2119445.0351361292,2115832.143962456,2071838.6327135968,2204888.4104647445,2321976.248426787,1794379.2962368566,2211308.778582587,2292666.551806205
7246,517.5,1606151.0663245542,,2327612.8362361942,1953353.7525273608,1609159.4564758127,1551464.6892356332,1644729.027857787,1234253.2460769366,2164389.874610013,2152688.50422373,2116415.6529814443,2082714.9895595305,2222764.228633712,2347901.0865942533,1794379.2962368566,2216716.2192032393,2292666.551806205
7247,517.5714285714286,1583826.6559058677,,2315683.8836370055,1897885.4719239566,1653545.1528855606,,1660740.788696431,1244545.870029741,2170245.228874745,2174706.3375066193,2141984.787980886,2111554.644644455,2202904.572843047,2307824.477168008,1874493.3903364122,2216716.2192032393,2309449.063700716
7248,517.6428571428571,1574152.2916264485,,2397444.7702995236,1792937.411138894,1614544.6626149733,,1651904.496352265,1251110.7025078307,2145067.396860921,2135794.033162314,2127654.7004364114,2077840.4605508493,2169705.855166067,2360824.018518434,1854528.5805413078,2222613.0434694067,2269854.954335676
7249,517.7142857142857,1643652.0003824122,,2282111.790616301,1771893.8005250627,1601626.14608061,,1645477.80162213,1249210.7881010573,2204333.4411716075,2138015.9120709016,2136089.4519058843,2100112.2342671845,2187547.542527322,2294109.558903134,1854528.5805413078,2204229.081650892,2298517.017001658
7250,517.7857142857142,1585799.7714333795,,2195679.0869924095,1787254.3924110131,1670224.5348273907,,1627254.071694692,1252384.326035254,2171202.3995420467,2133339.028342094,2148206.8366508065,2067172.1497830052,2213321.781817529,2308862.484888359,1854528.5805413078,2210288.453276042,2317641.355921253
7251,517.8571428571428,1597088.5736853383,,2202269.894170759,1761998.5054978488,1522360.1415021894,1428657.2413288835,1667836.148914506,1251213.048291454,2142626.021078503,2177579.247770367,2085558.084136177,2137287.331573811,2197680.6249412876,2299521.670572746,1845391.4078410715,2269571.6518694903,2311435.831773766
7252,517.9285714285714,1580464.2354980966,,2397102.1259166426,1887982.8914510857,1652524.114760711,1487782.6192300213,1711119.890855876,1256489.4384054446,2139183.9296329664,2208809.747328562,2130576.349818736,2093515.7624400577,2223729.302990855,2288957.8399972655,1798341.0623154817,2203459.8285997347,2387780.869268471
7253,518.0,1584893.9752854952,,2482801.3805976426,1833724.6671051541,1660435.018883079,,1646380.6959497267,1262884.4534532337,2198684.149172961,2188912.939311604,2146509.6088440395,2060007.1408570928,2150781.078585646,2343041.574820346,1805113.3474022406,2227501.5367423207,2322564.652179228
7254,518.0714285714286,1583391.086038737,,2482095.5025379853,1817826.4056205493,1615978.985359554,,1724788.0434021158,1246671.598767099,2082081.5379882634,2193627.596126011,2135634.0595791424,2115180.018575198,2144254.8903525793,2402284.011068318,1802455.8700424845,2195359.0994519494,2436751.9880775264
7255,518.1428571428571,1584640.4461068152,,2467725.8233336075,1822347.2617035487,1600771.3186054947,,1677342.0372054111,1246671.598767099,2077522.8010366207,2179177.874832635,2128313.8470789967,2096494.0456849628,2162966.072135013,2287450.189253916,1879305.0156580699,2227501.5367423207,2322081.3744283263
7256,518.2142857142857,1658389.2050562405,,2337977.3047293453,1786263.916829117,1588477.1132065486,,1698298.498377391,1274491.8398093826,2049614.5204827753,2152127.331187039,2123501.927974887,2099007.6901352643,2177071.83653398,2378819.516086868,1859504.0254328595,2230864.789441995,2301628.8682246194
7257,518.2857142857142,1638372.24311339,,2314189.6711145192,1785269.5031434689,1609533.0477040436,1532973.24755937,1646305.6602471105,1283375.306758945,2117070.592882471,2132501.6530551338,2138152.4898200706,2097609.3823317415,2201010.4959441856,2336791.2068159403,1815308.609968386,2181807.2448765547,2303086.251709771
7258,518.3571428571428,1583428.4642754155,,2305641.3180441046,1783194.5349491003,1637955.7312147077,,1663143.974494123,1301995.9276844377,2174900.4889225233,2175333.599454102,2134960.1493261275,2119651.9938433976,2174015.906289923,2313752.1551970276,1815308.609968386,2193731.2741458598,2303086.251709771
7259,518.4285714285714,1552253.8801569033,,2495731.058001324,1819826.9191321635,1542666.6549316111,1520786.6347472137,1668238.4397957637,1272198.9781292768,2161765.804851483,2098827.9540912067,2138152.4898200706,2115916.4065131443,2195140.0433430686,2307850.1907578805,1794618.6889546257,2159841.516479378,2287134.6745025143
7260,518.5,1540672.5710644976,,2270798.2964412537,1837951.1560168103,1506567.8510556621,1515487.9496846285,1668238.4397957637,1272198.9781292768,2104892.360656,2150067.6906272997,2131016.726631697,2111554.644644455,2205783.5273262975,2324993.2949255137,1794618.6889546257,2170122.3348372946,2320200.5025653243
7261,518.5714285714286,1578928.3019332548,,2356213.157649789,1812604.312098732,1490072.6838781647,,1668238.4397957637,1285622.9987180252,2119748.3867615564,2198190.5420837873,2156939.7588366847,2067334.7533058827,2210517.771910457,2388306.9981994866,1827575.1204437306,2152476.346465727,2356252.7608637307
7262,518.6428571428571,1583948.9402276697,,2404772.0287499013,1858788.4383688907,1542467.7495004332,1476892.4658910881,1691483.4098850552,1284277.723469902,2129009.631176282,2216302.3596059163,2108376.0300817974,2054027.101377254,2153923.559403636,2360764.7008082015,1777125.6908845662,2155206.137586902,2322639.990589709
7263,518.7142857142857,1599598.5217409057,,2363914.317190819,1750155.7886078078,1494398.5733935253,1485407.8253625466,1683960.937999763,1297142.062102698,2127099.564521108,2178234.0304112174,2098162.6993235005,2111554.644644455,2111648.6186649427,2314783.6635845066,1767886.6123310293,2174932.9677306036,2269634.5374344937
7264,518.7857142857142,1596022.416181706,,2391289.6045615906,1780909.5748974392,1545664.7724160883,,1693848.5377180052,1242144.8838715786,2146479.5419357056,2150116.927854744,2136008.8872352215,2067379.3062253306,2139140.715323675,2349073.9512911215,1820371.7057653952,2214547.455691614,2304364.3215432162
7265,518.8571428571428,1689846.591179496,,2397209.3959266637,1835821.1541896737,1679705.6371614195,1477240.5908074842,1734837.1304592285,1237100.6510614336,2146726.3475820194,2179177.874832635,2148701.5302821924,2067379.3062253306,2201302.8648149013,2305973.3499430637,1821115.5601307584,2214547.455691614,2299604.5282568517
7266,518.9285714285714,1709606.3008535737,,2419145.5494389855,1871129.2106542606,1637024.832515265,1410439.544576938,1748691.2335264115,1237100.6510614336,2166035.6022163113,2101412.3301467746,2137929.658056133,2081124.8232543033,2185298.766710266,2343585.125295909,1821115.5601307584,2188618.152961945,2329744.2250545938
7267,519.0,1709606.3008535737,,2418010.866991922,1914008.5126542717,1673421.162230308,,1687361.7515850102,1251033.6158104392,2154949.5862433957,2126625.667925941,2141342.2204753896,2091911.0516504347,2177237.286118918,2332562.521515451,1820371.7057653952,2197916.3496245802,2298514.1170954434
7268,519.0714285714286,1700296.5084244912,,2418010.866991922,1885871.259632392,1659131.8544237285,,1669932.0836816197,1250638.4035006936,2176108.2974558887,2096938.365634429,2141342.2204753896,2099007.6901352643,2186427.318255573,2320136.691814057,1842338.2115615825,2140953.619411406,2303600.5098652085
7269,519.1428571428571,1624127.797650305,,2430226.3404772896,1898524.4995296428,1543965.6424762297,,1661333.2459898882,1253240.9590558829,2154949.5862433976,2128728.4048491786,2119031.7472211234,2118471.2225196385,2186427.318255573,2316593.4252171777,1862227.3889376447,2148195.050991212,2297051.234435222
7270,519.2142857142857,1619215.6665571458,,2245569.0164088407,1919210.7695470653,1633853.8220590418,1571082.5341012732,1663143.974494123,1259312.9956130662,2128472.770589026,2132002.8695290755,2130035.556427192,2100112.2342671845,2157740.9698703904,2306181.8025156707,1855498.570078205,2222084.832255956,2285672.7598600574
7271,519.2857142857142,1635023.530785978,,2217351.237783495,1942969.1079659064,1652857.131900587,1425742.5760797816,1647449.7152410264,1250387.511962918,2124064.08681851,2149004.037595586,2093409.7336166124,2111554.644644455,2118520.47546515,2306181.8025156707,1865172.3262593483,2173357.267253432,2316108.7181048538
7272,519.3571428571428,1552949.4377057157,,2317823.8107280633,1821328.7809919494,1621065.0325681278,1418607.1271854884,1715490.1075946258,1248952.7278506672,2143679.465876163,2177683.0353887957,2088185.5248252642,2111554.644644455,2173972.5952387815,2351340.1342238965,1822347.189050791,2216499.188924775,2316108.7181048538
7273,519.4285714285714,1542237.30571323,,2293805.3157663248,1798591.916605402,1573391.5933729743,,1648229.3336153196,1250951.7516509697,2143107.5948811597,2213787.3775726357,2126668.1711778953,2111554.644644455,2103476.228419375,2316565.1309008636,1859017.516425969,2221430.440377277,2261432.8129623984
7274,519.5,1655518.9381943466,,2420207.720886734,1782847.3114687037,1698398.3265622123,1425690.2089824795,1649469.099388249,1259361.0809763935,2096096.9757180023,2187848.8318200214,2131353.747900031,2064734.9053289734,2136632.753743297,2323290.8239936284,1876345.9382579299,2221396.463682139,2241171.600857057
7275,519.5714285714286,1627860.6421216843,,2386269.3680118304,1828685.3399070108,1696329.1088248403,1436437.7560108262,1673044.5768204269,1249483.0100996983,2144502.1350889606,2179382.5417875727,2134961.8718626844,2064734.9053289734,2127171.032104701,2302355.952993441,1836441.0026724045,2198697.613046637,2326883.5010916097
7276,519.6428571428571,1623429.5272179018,,2400496.38600922,1904682.5963671769,1642728.0052721782,1440864.2619506668,1680771.087969277,1257501.1914079953,2146782.0532313446,2164707.395066194,2140262.8710750905,2111554.644644455,2187161.8598487442,2329943.3786853394,1819933.2234791308,2150185.358473173,2292500.9244686794
7277,519.7142857142857,1641135.8468336256,,2425934.798925755,1906273.9128670462,1638604.2042148286,1434930.5866106234,1683006.7445826493,1244577.423225444,2175507.942220471,2165273.973543273,2109656.4612160004,2111554.644644455,2194877.491261125,2311232.7318151128,1835131.8906112611,2189252.715944899,2289679.581787979
7278,519.7857142857142,1661490.7016792262,,2502584.563342974,1938509.6563022477,1657439.1253909578,1408212.8075346318,1740439.7431522624,1244973.1113424702,2192102.1659655897,2079203.0294294336,2143961.7978801304,2112938.083321286,2197537.287317389,2281033.3826083257,1781375.718645419,2203990.82187569,2290391.008545219
7279,519.8571428571428,1657471.0819725306,,2473838.8318396653,1844650.1914553398,1613539.5719501527,,1740439.7431522624,1243643.2063532148,2171305.6207868527,2071249.8721796775,2141180.1332772225,2107651.4904046287,2229735.8971998845,2287782.5907603162,1810342.5913584656,2198541.030098948,2243981.013554653
7280,519.9285714285714,1663376.4338284836,,2505042.62231686,1790037.4670575408,1560730.2592132837,,1746945.7951808448,1241925.6776001183,2210309.4822855713,2085092.1399320296,2104026.703016633,2107651.4904046287,2194489.562391468,2287782.5907603162,1865172.3262593483,2174530.6237071343,2243981.013554653
7281,520.0,1648219.1894614715,,2508894.0549467206,1836292.9851255303,1608731.8005269796,,1614716.5668679224,1241628.8695988052,2103545.2561100707,2089865.4211386181,2029895.9544644216,2114115.178029924,2211290.94204569,2360660.1725922697,1857639.5727136699,2233543.339294577,2243981.013554653
7282,520.0714285714286,1610362.7198528687,,2495089.61375301,1792845.6176213296,1564877.014464255,,1673634.8163137347,1254037.5112103843,2155698.9636947657,2075030.0769031576,2132450.644293959,2095329.1642894412,2201996.3197977166,2327944.1981672742,1787063.8942797075,2233543.339294577,2294083.181200542
7283,520.1428571428571,1584947.105114883,,2542866.117072626,1784510.7226233713,1514869.1180565683,,1739617.702581218,1241295.5839627022,2150088.323234434,2047587.314649472,2138090.0122221177,2108849.515027251,2148554.506511514,2355357.897581899,1793965.2527456933,2198541.030098948,2336181.34878019
7284,520.2142857142857,1633809.183260912,,2442592.6240305095,1757840.3770705014,1596162.0286429194,,1638702.3423803006,1250786.8297696402,2170540.0087392204,2132313.218250591,2114772.9429482897,2097609.3823317415,2148554.506511514,2354890.502961072,1766658.580259836,2203990.82187569,2311820.107830629
7285,520.2857142857142,1587106.042855814,,2383289.7787496676,1776870.0569203142,1690369.9661276618,1496843.8129010368,1638702.3423803006,1246518.5300912955,2170540.0087392204,2212481.625496232,2106772.8822306115,2067110.6666844476,2108369.378686793,2273882.305542855,1778199.3082628024,2236118.7556140875,2318510.5135568827
7286,520.3571428571428,1574102.3416131458,,2360543.321098242,1776254.8954820542,1553524.0245415233,,1638702.3423803006,1247429.1405345884,2165814.822790323,2214310.530483187,2131301.716377301,2136350.5784572368,2114539.917608894,2319524.9935658085,1837921.9972838224,2240197.3182603703,2337117.494480024
7287,520.4285714285714,1572922.2666561462,,2292762.379929866,1792718.7539905985,1680380.1988518455,,1646305.6602471094,1245010.0830197867,2139535.508395002,2194265.64733311,2157199.681362616,2100112.2342671845,2158368.011488794,2333920.7203882383,1779191.5275646297,2240197.3182603703,2336181.34878019
7288,520.5,1607019.0518541825,,2254684.1236210885,1820754.231798049,1613349.7531626374,,1704950.499924417,1245010.0830197867,2141368.0065271603,2154055.497672991,2127863.3380328775,2085012.1689341285,2143983.5602047313,2263874.5440003085,1856791.0701345946,2216434.976820959,2256297.529467615
7289,520.5714285714286,1729331.4157721596,,2445158.6566591766,1874894.957483486,1740431.9472412805,1496609.275467574,1738783.9791793744,1249222.5061558487,2148000.7983626584,2200728.7866350315,2113868.0749063925,2111554.644644455,2174499.7120187213,2338635.309206068,1862435.4032856915,2189952.199230406,2295641.4890870675
7290,520.6428571428571,1640710.3329863513,,2473231.73144684,1830053.7685988718,1660760.9070613745,,1704044.414918176,1246375.1891910483,2167060.425888235,2170647.0710614254,2126742.765680361,2047911.7899419973,2125574.744655863,2363738.0099590262,1779191.5275646297,2215033.815646153,2303406.1275807586
7291,520.7142857142857,1630795.1130388102,,2497426.1249944787,1830053.7685988718,1656318.9860842524,,1713156.236743245,1246375.1891910483,2175268.8336983956,2146325.920394444,2150098.3945518825,2061295.649478633,2162421.2718750904,2353932.0719024483,1837921.9972838224,2181720.493048743,2317793.750491187
7292,520.7857142857142,1620846.4183638333,,2498632.3951481637,1844231.7191874473,1596847.4149400017,1469706.2702801886,1725384.3303654303,1258165.6610451164,2157406.058376477,2142790.383089,2175842.1571589927,2124742.698223852,2197008.0227068756,2353932.0719024483,1837921.9972838224,2179134.2563309176,2356891.5861191563
7293,520.8571428571428,1635173.6216625434,,2468159.8122692727,1812475.996849306,1580758.7390565719,1510553.033925461,1735662.5421210497,1261329.083404398,2125288.829383589,2209744.7574114846,2138090.0122221177,2103699.23152742,2129268.264079705,2286286.467820546,1874493.3903364122,2193855.941057721,2324627.9261009693
7294,520.9285714285714,1644081.0909933122,,2484464.4063801765,1812335.1060307664,1595725.4972413573,1573484.4657047896,1728639.5684383528,1261329.083404398,2208887.195932416,2149311.2799798683,2125365.315169117,2139482.5623319563,2188867.568881958,2381174.832676699,1874493.3903364122,2137113.5209929887,2310743.310020468
7295,521.0,1637713.6039437861,,2405750.07579601,1872756.529965665,1637543.93460395,,1682553.6803591286,1263812.5186713354,2144965.7117052106,2154808.47732376,2093292.2978783231,2116009.8595446004,2188927.9546187143,2359911.9075129232,1869322.3327695166,2137110.0887509594,2292837.7514371057
7296,521.0714285714286,1577251.3116022956,,2398720.674739495,1843721.6349321671,1593609.4234447088,,1645305.0421831175,1270150.2489580966,2156910.2755869175,2136313.9445783743,2141180.1332772225,2115916.4065131443,2188908.5584329497,2310396.513000933,1836411.3027203032,2209169.083345449,2305967.9919043835
7297,521.1428571428571,1593102.8499080022,,2477110.937494976,1840761.4339779983,1594814.2741417107,1481616.1320104068,1679846.9773067737,1277514.3211303544,2143833.353493554,2202466.013453184,2138248.5570362597,2052618.0900207765,2113310.584564074,2291370.5709204855,1834926.2848570205,2142346.6735266815,2280429.9796953606
7298,521.2142857142857,1546960.0446153139,,2529304.779216447,1827208.5370767429,1643256.9615123228,,1716209.6970228218,1270117.2530997288,2081449.014358712,2197566.7807564186,2135008.1293965327,2089482.15441685,2141913.368569871,2291349.528128713,1847278.8748482491,2142346.6735266815,2358439.508808509
7299,521.2857142857142,1558199.4162474766,,2476198.48588112,1806067.4664933046,1529317.3950330028,,1733138.4012213175,1264402.4785137342,2081623.3794719877,2185318.6237720223,2162745.989558869,2097609.3823317415,2109894.8208958274,2327551.248726641,1822948.4915139177,2209097.823266222,2414968.686264257
7300,521.3571428571428,1558199.4162474766,,2306361.901261179,1814078.2728598425,1525006.3747769361,1486224.929775929,1716209.6970228218,1271330.4127701449,2133968.2109043184,2210015.650517023,2105913.9349551126,2081432.2636597909,2097660.1703483025,2286949.0266708406,1769714.5649767658,2184966.4736286523,2298496.4987616716
7301,521.4285714285714,1610382.7801198466,,2322502.5306604076,1863573.8094880984,1531175.115529827,1444832.4168662352,1683634.5733415354,1278735.922552456,2161930.0601021973,2214659.2890863493,2087560.9374134864,2109347.548230223,2255707.075395783,2283703.4339110875,1807078.7765607247,2202089.123011911,2316004.386408183
7302,521.5,1593208.9870113945,,2454285.964843659,1863024.1813948972,1545884.2574159598,1498493.304149447,1639535.3036964054,1284066.5219074897,2082070.3453846388,2158003.3441929836,2100505.322622568,2102469.3632415505,2152575.614754946,2383546.6676794323,1801188.5767783409,2195468.508966811,2286896.936270578
7303,521.5714285714286,1562865.2913955194,,2246762.2263485575,1905853.193434208,1584584.7032390248,1483617.6512824276,1646391.05079813,1208774.4430466346,2137359.3340036324,2173491.0699890913,2084334.2404428178,2132385.549578687,2195780.8748009023,2355516.369342673,1820128.5343308358,2232186.058866309,2356457.364330193
7304,521.6428571428571,1636651.8842621632,,2426126.84117127,1908337.802685551,1586701.0814122166,1477142.747734049,1715927.932976697,1212327.4288629417,2162804.690362246,2129072.6121881916,2142111.0017432715,2100958.8178965487,2152575.614754946,2342593.628961192,1787080.2980829668,2161014.4148233547,2313547.2458720473
7305,521.7142857142857,1603342.1133668544,,2356683.9764592405,1786751.6792527689,1626529.765823812,1535223.7731219993,1735147.298559551,1210839.5145386127,2161939.460029448,2148808.013644039,2136889.371121758,2106573.417459556,2188611.3238204895,2336391.321404034,1771608.911171977,2168115.0359364133,2326700.1576307085
7306,521.7857142857142,1589549.439889512,,2364268.313437185,1805375.3089600313,1620533.898725344,1462126.0604250524,1735147.2985595497,1215067.2705069757,2130419.844384595,2109463.7536529456,2155057.9406610383,2100958.8178965487,2161105.741823501,2297218.349178445,1791682.198926193,2191105.5613389257,2376212.694243544
7307,521.8571428571428,1591572.3554229536,,2372069.127971998,1798320.1037378723,1593642.655724626,1448476.2868953843,1679630.5777874691,1215465.7156362766,2149674.5479306537,2189699.308759853,2150763.9020181512,2074912.445018996,2206812.4365236266,2297218.349178445,1807662.0936895907,2155002.125730343,2324588.942074087
7308,521.9285714285714,1573551.5543206476,,2270510.417274815,1775296.0559143703,1615555.0697643892,,1675238.34368867,1207349.1805978406,2149674.5479306537,2201668.4716745727,2141072.5405130754,2069125.4042734716,2159315.9021889013,2379033.721073933,1863721.9433258437,2155703.8843962844,2341278.9011365534
7309,522.0,1543273.0712620094,,2235336.618120062,1820546.9703825924,1632536.6903965012,,1636468.5290541905,1217240.6098245028,2161324.254323523,2167523.394728143,2121877.937991482,2133986.690054366,2195345.8304501646,2336717.6040826538,1877584.326728367,2152476.346465727,2354775.9577098237
7310,522.0714285714286,1615060.9838034732,,2331153.750024298,1823744.939249047,1678595.9293096042,,1662047.8786729574,1214481.4735354998,2122039.1670042886,2178845.9331737836,2098962.5068045077,2103704.809801185,2173662.549070325,2318221.085080657,1844354.0100560118,2122308.7740130615,2285367.03906906
7311,522.1428571428571,1558892.7726403435,,2332511.8546774853,1857617.9653547723,1599703.231486469,1542659.080829011,1662047.8786729574,1205386.5913473475,2131083.9014829993,2179086.183611543,2083052.5800292185,2123628.262577225,2141902.7508841767,2385955.9814676037,1863688.360619735,2161865.3689197386,2335251.9884399995
7312,522.2142857142857,1620400.562132817,,2408065.553937658,1820122.6379913706,1619489.1640978868,1472493.221278639,1666841.1999784184,1211286.74295653,2105143.9631318958,2236194.169527343,2156398.3835807876,2096380.4520315856,2153805.2778582205,2393416.7171783983,1847237.36859079,2084003.337033087,2283224.5057517043
7313,522.2857142857142,1641327.9842535616,,2359672.8265193435,1796222.4008448657,1681780.3752986128,1483129.4697883327,1664231.4732431713,1214680.0215074157,2104399.0005319673,2202583.93038631,2118328.4376815064,2072420.943402901,2212489.241622809,2390370.3379924796,1868139.9029858492,2157314.4562716144,2287327.8888139934
7314,522.3571428571428,1587207.1175735784,,2281158.3562210854,1899807.7379354357,1673210.0210704422,1488887.9259264357,1748388.7963435955,1211723.0486167404,2095954.0836819308,2147486.856658205,2131669.178360339,2091458.1918164953,2157304.512100249,2408847.6049409476,1833147.9677575063,2207550.7493900056,2333108.214287322
7315,522.4285714285714,1648138.4428449988,,2320268.3508495116,1898002.7689129799,1673210.0210704422,,1769394.7434863304,1216924.858141904,2085810.4570880018,2133269.4948788118,2107381.548361874,2102390.025449765,2199971.34080997,2302617.124551161,1833982.3245798063,2217021.3402136113,2288178.338238604
7316,522.5,1639140.2237205373,,2200176.258385331,1879843.727855759,1643887.2731922541,,1748398.3686421025,1220387.8370914124,2088175.760854134,2149997.304429281,2107381.548361874,2036050.536834495,2140074.552575076,2368683.312252788,1828029.246268285,2193166.103235032,2310119.672238231
7317,522.5714285714286,1651622.236735989,,2368016.212214621,1880963.8946975353,1607899.8398088897,,1757232.2680431507,1211958.1892525693,2090182.5424599538,2123767.0571857532,2142148.149148971,2048344.9819216481,2118193.2932348982,2389358.793453778,1858243.6048205507,2190055.53922417,2338871.8216556655
7318,522.6428571428571,1570016.3916893804,,2367979.989624707,1900095.758517563,1642415.4150740202,,1742442.8020126414,1237591.9602547227,2091439.9332062674,2139983.155663539,2126647.0841710293,2048344.9819216481,2203919.252741513,2355212.120403511,1847108.0612930562,2191381.505640603,2245646.0757744876
7319,522.7142857142857,1616250.4671138956,,2217595.901160539,1915469.7083787862,1519785.220738508,,1734012.1289529165,1241223.7351010372,2105394.355099524,2168126.385631952,2126647.0841710293,2047120.8459625053,2202046.4363564146,2292676.505465926,1833441.850503063,2145845.203223271,2287434.1331698783
7320,522.7857142857142,1616250.4671138956,,2375073.7355383188,1932708.5340914463,1549689.7871508913,,1674979.9523052452,1241223.7351010372,2180149.0631010896,2168126.385631952,2128598.275987189,2047911.7899419973,2143140.542210947,2280181.386240197,1867355.0972579543,2179066.3309123483,2303160.916592987
7321,522.8571428571428,1621653.7789624333,,2426917.597306839,1790558.4272191704,1594796.1698195322,,1639207.0554589517,1241223.7351010372,2270231.3747984874,2192879.331830305,2128527.9315864122,2047911.7899419973,2150193.674200858,2340644.40372031,1877607.009955121,2185862.633701154,2267355.9388339794
7322,522.9285714285714,1497917.938906152,,2346743.9295448624,1923769.5754353665,1579544.3129876887,,1650481.388445263,1241223.7351010372,2149698.3827642035,2134743.779575151,2095939.998974554,2038002.314289497,2197252.7126428233,2304686.4815897625,1793869.7007941217,2190599.761595693,2324631.0902473764
7323,523.0,1549787.3575611494,,2551318.374754265,1814859.5903253828,1570082.5092135773,,1639207.0554589517,1244506.428991601,2149698.3827642035,2175583.171001177,2071507.5171751366,2049371.4400481605,2077918.8314460882,2312686.017989503,1841129.9425375091,2161322.814095461,2345505.944444103
7324,523.0714285714286,1557780.4848711598,,2402878.6986996727,1802904.455403318,1531939.4162298033,,1655232.3531350691,1255738.496330289,2142925.727628607,2166819.4773094333,2107351.7625879296,2029324.0498695492,2169201.562236713,2377866.3451356757,1803111.5089573218,2173860.506464875,2269947.0177221103
7325,523.1428571428571,1630782.526564042,,2258445.0322093954,1824505.410470116,1571767.7534647267,,1674979.9523052466,1255968.8709639686,2164382.4942108095,2160664.581611667,2137864.5220945138,2024791.712771213,2190348.586301806,2376106.852961148,1745020.4795151395,2201941.829176745,2220572.8839258053
7326,523.2142857142857,1611090.4511489433,,2398619.3075826555,1777661.9128203886,1631903.2985810377,,1701851.5388189522,1255259.171349156,2177782.4274250306,2184679.117101845,2106902.168970957,2058735.8617282314,2178153.808800895,2336976.600255677,1844660.0824340489,2194664.171723556,2255323.918082381
7327,523.2857142857142,1620194.1783791534,,2496251.6999856993,1765077.430746804,1705305.0081921038,,1686424.6863008812,1255481.542119888,2183239.316660517,2155283.92313541,2122602.6309866356,2082354.0350450538,2218352.9003555654,2374258.1576597076,1776165.9479058185,2227288.200298289,2354697.7163479966
7328,523.3571428571428,1621125.3888230757,,2449933.55259074,1838266.7097554998,1648038.5813294002,1504934.4072132397,1681159.3884059372,1264827.1130339825,2194727.577804248,2150618.731585713,2127781.897115187,2082354.0350450538,2236803.110066076,2361853.698993706,1740738.0686001605,2230476.1147897555,2248879.120679307
7329,523.4285714285714,1668042.2760770277,,2234154.668583619,1905584.5786980686,1655508.2696939802,,1681231.414500613,1264209.5676675348,2181424.1518158317,2137666.9081723033,2133914.222590566,2077850.4730082501,2212695.290304916,2362490.073048472,1757005.1338047662,2139041.4660938918,2327364.3492114786
7330,523.5,1662088.203020556,,2214881.111950895,1835238.535572035,1604644.6718316257,,1662356.9981955453,1238476.9876306704,2127567.645247892,2135969.6652927157,2135443.1013094243,2079997.8291774015,2175989.037895451,2343275.0689538387,1803409.220685704,2232354.3513765633,2354853.3063994343
7331,523.5714285714286,1634558.0552628483,,2380110.4650973435,1774525.2776885869,1606865.2731220438,,1682343.2173006027,1260599.6988252944,2134521.407367851,2147918.8206869536,2112831.355926073,2097389.066284908,2146799.4398232894,2327115.41339875,1795098.8011046725,2215488.2067862153,2355408.610692243
7332,523.6428571428571,1608878.6287726036,,2444130.388096566,1823992.4628973417,1577552.9407669704,1491559.4822232781,1694999.440291369,1253464.1849487356,2114995.1360873287,2221323.925887448,2127152.4304285008,2047009.8553393248,2151235.1782588405,2318842.7745187012,1790925.3210622491,2135297.528494606,2320615.436814878
7333,523.7142857142857,1600125.3686841463,,2195419.4557344965,1955039.5656959324,1569781.4441320507,,1654354.7967595966,1264352.4728156533,2121818.3778575896,2195774.4526550733,2133422.60727465,2014908.6494507901,2144740.149459405,2346351.9978722963,1744187.2288037785,2177603.5117247747,2366089.7353354357
