Frame,Time,0001_1,0001_2,0001_3,0002_1,0002_2,0002_3,0002_4,0003_1,0003_2,0003_3,0003_4,0004_1,0004_2,0004_3,0004_4,0005_1,0005_2,0005_3,0005_4
8089,577.7142857142857,1577215.3253751255,2104409.9196014637,1692616.5496012715,2011009.3353492343,1677567.8586026104,1881682.7611561285,1870566.9071338235,1917736.2493183238,1579380.1313030862,1960255.466395967,2435643.1914566737,,,2313442.595095539,2105421.1390387407,,2132551.810953363,2261240.3086096784,2809024.572701417
8090,577.7857142857142,1466765.5985762156,2077273.6924856852,1399022.2064311274,2131694.1485289624,1691035.97341222,1933958.1984993927,1780464.487223622,1915466.408006148,1614153.6970704715,1779008.2724858953,2526346.9941564305,,2106395.2128071357,2287520.6265140474,2076904.7371879448,,2090792.9076429189,2252934.1859616274,2939907.453193653
8091,577.8571428571428,1594877.569239346,2023968.8016215614,1393669.777426011,2014054.6568719454,1637541.2309260413,1821584.3215126148,1691763.8989413802,1923913.7212876007,1685473.4273900248,1885808.1247962862,2413620.2244776906,,2137838.762290429,2149585.029462604,1889182.3983362108,,2091320.751487688,2312996.7556059565,2891798.223580113
8092,577.9285714285714,1591097.280130309,2028019.6034825563,1387365.3250733265,2171364.919180428,1641128.143091996,1911098.2635698474,1689845.37671662,1908066.5149060693,1823632.3640034026,1801962.1786679334,2383032.548731271,,,2035740.9875408371,2177374.50702592,,2104420.3047363884,2180078.938783469,2989865.632565273
8093,578.0,1559526.0232278379,1947627.2484943997,1388087.1831140374,1885017.8868266423,1568195.7279308322,1860060.9926729747,1708269.5426829613,1833715.0080383462,1626562.1852888658,1872652.9319535242,2340181.7572215744,,2191333.741667218,2347605.91374893,1968126.1806419184,,2127905.3573024147,2507555.4124551346,2910242.617385848
8094,578.0714285714286,1543638.5443069488,2107917.615912976,1384378.0042882732,2083270.5199674384,1553795.730243305,1831196.3098800008,1724331.182059371,1781337.291964963,1671143.953869037,1772340.4821425849,2401575.730367667,,2128156.3769584685,2356635.0279829646,2152478.3190565584,,1951793.81060812,2292606.8845408997,2699730.3008183627
8095,578.1428571428571,1567720.4232888157,1981728.710053198,1367921.8582009415,1972661.3652275747,1616053.7030226537,1769049.1323378973,1757873.5135799265,1808874.8132521426,1608339.156580821,1977067.8625565162,2327853.1391882207,,,2142939.32176822,2006155.132608916,,2171229.0789389727,2259978.4851256395,2671286.815947181
8096,578.2142857142857,1641657.6464472725,1958531.6987504538,1314029.0824856132,1873264.74222342,,1770819.1039885043,1664638.3783767307,2088367.5373083733,1678387.441316664,1798525.4335055721,2349840.553376668,,2089414.7100634475,2371209.7420625966,2024008.9846046458,,1994914.85104273,2120550.3370703426,2859302.516274121
8097,578.2857142857142,1504578.876317998,1948220.455330834,1348406.0464740174,2028138.067509941,,1935988.1518224627,1789032.958771877,1935080.1446165973,1662041.2752712485,1785697.7042969207,2574934.9280380225,,,2288860.548906195,2029779.64825339,,2167524.4458186287,2190222.1900643953,2759480.0562490183
8098,578.3571428571428,1585753.903079312,1933512.3400175048,1384573.99477409,2078259.2558447034,,1875419.1386725921,1932629.8042976623,2156982.156744875,1653034.5877688555,2039955.982634997,2530121.0170388175,,,2175193.159911592,1931302.6036447536,,1996818.6644593044,2217988.4894747213,3026624.8523032954
8099,578.4285714285714,1557430.8323019533,2096929.6377094185,1393379.0568687536,1807303.957282337,,2094848.868353452,1655073.305899119,1864246.590857084,1623872.2066731995,1813833.478623461,2443973.0374665367,,2072890.658057281,2172848.8174984776,2135135.1839735284,,2004712.646764957,2109867.8588490547,2658277.4562380454
8100,578.5,,1853482.8585796866,1399282.8674230832,1936361.4107910527,,1902264.8922775297,1736848.4903682603,2051652.7454441155,1756235.7835145001,1856134.2121567966,2471291.2432582625,,2067295.1106675533,2167247.0390797737,2039528.4016049344,,2037286.705667657,2183737.9680539495,2864124.553703908
8101,578.5714285714286,1543370.168360295,2085936.3446843405,1401085.4797449894,1984775.5962468947,,1851815.4832259992,1713637.1314122046,1952769.9514415183,1661789.0116949095,1926898.1610873188,2601748.0015755626,,1952608.4156457717,2257127.105085904,2204088.8850088865,,2056606.392522947,2218105.584754285,2686827.897599266
8102,578.6428571428571,1519651.9587808251,2217186.461667075,1444370.0525861115,1877057.0664767667,,2038809.191355151,1641532.309123467,2033104.8004816072,1767273.089568378,1959958.941313636,2499638.989809004,,2087877.2879169025,2319093.5317525268,2117768.9550506165,,2045639.653015728,2189357.6078464524,2699228.291411481
8103,578.7142857142857,1491667.0513751335,2038176.796104663,1453623.8082636376,2015231.617539427,1622385.1100552194,1987760.0890212778,1669832.8635505815,1838793.1070132246,1732048.3146303592,1866464.3285546077,2621543.104842323,,1948929.3888043612,2343528.847157648,2029581.7906885562,,1986649.383553376,2167178.8734528124,2898982.2589255087
8104,578.7857142857142,1566389.3007734462,2079147.6705505522,1458710.1542613094,1977961.6038003569,1664571.9035473382,1961814.731234074,1755271.9565958688,1886342.9559658992,1674601.1889109924,1953679.4004826085,2437731.7358641345,,2079181.5009307438,2329834.4777119285,2052887.8845336079,2429711.5904822196,2010484.8338513484,2144673.421631702,3006748.159073566
8105,578.8571428571428,1667436.1591656546,1986338.8367320527,1714594.1593027366,2079235.6511950362,1558219.6736718428,2025822.2283028245,1660775.8550461212,2018494.1916083877,1597260.3645253587,2044465.5887469854,2497701.0736393086,,2073939.9005826197,2192906.1586143645,2132480.790575045,2271360.042363719,2121963.852164223,2153458.110045173,2718600.3134606318
8106,578.9285714285714,1696926.9898425753,2133204.2315319763,1590580.175523444,1938781.4099703692,1583643.82082357,1975520.6940971536,1728486.3686400838,1859193.977086146,1779920.0734835838,2178119.8367650416,2490525.354554881,,2079866.4927141024,2148245.8723280835,2007176.0390539628,,2123460.474724453,2343522.4373629857,2871580.765622721
8107,579.0,1599808.909801639,2187167.6934398115,1719909.049110067,2063874.8158116508,1700311.0459252137,2107096.287984836,1567867.6403543015,1918486.1391023106,1688349.0798999066,2078985.859807113,2604783.341994779,,2123349.969425761,2344298.6367663858,2087081.7489368368,,2053569.6830559715,2268997.3236281043,2830082.5847280533
8108,579.0714285714286,1507824.5328833875,2026699.0978055056,1657108.2729094396,1887901.5410860532,1576881.6511744198,1928448.6626214222,,2138249.251589338,1806426.8955816794,1805788.4676937559,2293715.438379555,,1952826.135972819,2132650.8199780183,2034706.5270688406,,2177249.048471756,2057267.8493370754,2827834.9096121695
8109,579.1428571428571,1546842.4907450462,2150921.7584482166,1739735.8046693488,1991908.4588329513,1582781.290677006,2012612.2074399816,1734885.3937182645,2071473.8734191866,1721667.0639283967,1774069.1993504723,2582682.5217504473,,2102351.279904547,2151171.0640402157,2112814.878520466,,2001298.2146679047,2190349.796933906,2891718.6102940287
8110,579.2142857142857,1605028.102952224,2068428.1919429188,1663394.1695445986,2121119.239071128,,1823014.8555389727,1721562.610090372,1870777.7943050638,1726304.264780538,1922196.7332402845,2478305.699258305,,2028106.0399435326,2207930.2946372232,2054172.6467585396,,2064311.5017701301,2160197.640262772,2950452.559483087
8111,579.2857142857142,1491527.2085415495,2039511.5798723137,1696878.3172942586,2020855.3733039515,1404258.0510404774,1834889.764025601,1620295.4839928846,2051440.0693715145,1620301.0898212527,1907039.3111657533,2386162.5683633415,,2155221.039134232,2275203.666425506,2193486.186445226,,2276430.3420823305,2334524.3593634954,2795319.757128607
8112,579.3571428571428,1590588.596495692,2129706.4511621003,1548077.990837733,2060676.9821987802,1516003.4829332025,1847858.3607428845,1655746.1745413158,2036144.1441682286,1702635.2686584888,1909670.219399694,2353979.419858184,,2105233.9000744503,2095885.598850495,1969524.7050490165,,2175458.487097553,2152538.7370642363,
8113,579.4285714285714,1592464.088340823,2089185.0197543679,1377877.7873983327,1935824.740091949,1478521.971173845,1703878.6023652987,1558518.9784158533,2022010.1518732607,1864165.600881632,1886935.5592500728,2427691.83088639,,1960074.5762564323,2117065.2401184873,2043038.3500016087,2184941.92424696,2049505.204006457,2658719.3060537567,
8114,579.5,1535792.047415505,2115219.409157301,1385351.1740378912,2061191.12192527,,1891553.0916637408,1647176.9610861766,1887067.8307571386,1730305.0069635974,1851193.7611380315,2244059.7824450517,2200210.4181965077,1976704.1774295503,2218704.9489876055,2105353.9077197434,2342810.726424184,2174649.185592007,2406996.6796855023,
8115,579.5714285714286,1695416.5337197762,2063356.6214187415,1301358.2415083924,2104089.36919974,,1741841.3150591722,1768771.8340253013,1954888.9086986773,1780898.1591492207,1929080.52961135,2246929.340994049,2288774.929158897,2098223.6322402195,2074512.6145447933,1993473.1377865055,,1897847.0310026961,2360277.493064983,
8116,579.6428571428571,1505753.4101734473,2043193.0036940798,1337083.3432835778,2106835.3998959595,,2021183.6365742583,1718007.907450786,2053181.9751018093,1599702.2289433214,1979998.4298157794,2226056.811694337,2219528.3367152587,2010330.4927899777,2222394.0400371496,1896872.5536143265,,2014374.508419915,2327444.1192041007,
8117,579.7142857142857,1515084.5873630466,2074422.9851214308,1325888.8469260684,2017027.1147251257,,,1828931.3069797433,1952962.663863218,1608208.7534952397,1863468.1027129418,2313277.527157889,2354991.2039875467,2058484.4669797667,2156291.4249938135,1968621.4661998893,,2119468.7960668667,2156854.9771028403,
8118,579.7857142857142,1476150.2772793309,2152002.6836293126,1299568.6275474592,2068462.4494202286,,1765832.602717845,1769828.2476666272,1913484.4185795349,1928947.2099882574,1817085.3536173021,2481318.6510092146,2162707.96484822,,2151493.9454816184,2058261.0784919201,2482033.7922025044,2074909.3884245167,2281591.8158815424,
8119,579.8571428571428,1452088.3619464028,1996084.5026868233,1314947.3531869282,2146820.825343136,,1872940.4648568896,1714980.251838562,1897844.5909482874,1756202.993574763,1963057.3818840417,2377998.1931867427,1976198.7121353387,2170116.817168013,2223983.2629138283,2037621.194881424,2606760.2774460423,2144433.2132350034,2210512.6307260687,
8120,579.9285714285714,1556865.106171851,2186734.6940781833,1299017.5544824898,2042382.4153379214,,1833130.9099326697,1825591.8738420594,1802333.06757669,1641946.5971070123,1976740.6252984798,2506239.806764858,2083720.4329069853,2107002.109717148,2148933.4519073153,1950855.7406273547,2378406.432245395,2037021.1957777978,,2868149.2947497233
8121,580.0,1552720.7260578806,2136945.959913724,,1975901.509931246,,1997919.7266567687,1627648.0577301153,1846362.5121044817,1568012.4834781594,1713771.892891718,2305263.7427733736,2004252.486470584,2164826.475055639,2372974.056509114,2020740.6352281724,,2131040.8971410543,2190049.6468837317,2899230.2881377614
8122,580.0714285714286,1484869.3611590532,1913089.1573366313,1345882.265493723,2169205.176636957,,1867270.7427754544,1794093.1548408845,1652406.448380331,1728432.4090342477,1878750.2793804752,2600561.4951177095,2188276.340828303,2179145.0615176004,2165151.851930577,2049842.4028691032,,2173132.0963223614,2318227.4257891853,2944668.2965441644
8123,580.1428571428571,1572198.4630248554,1909670.9502693294,1421446.0448161433,2148744.871687974,1875332.7699000058,2056451.3415984462,1767861.8740155683,,1672142.154916986,1902795.874763754,2345698.1115807453,2063080.9636661299,2248296.7900252216,2268923.3000209406,2065701.6879520111,2173198.092521936,1985810.2960642364,2175898.928440961,2646332.3343771393
8124,580.2142857142857,1560298.1422046665,1909769.475858749,1385311.4273941806,2085923.312774806,1721025.8118270994,1935786.2529475102,1708510.4796782138,1701795.0880902917,1710235.092629275,1772540.5127152205,2638482.4445772814,2127369.878119247,2190983.1727276137,2210426.872388922,2016754.0086057065,2308150.54090278,1951688.1655507742,2422472.2379605793,2768735.658999763
8125,580.2857142857142,1430801.9794836433,1893872.7872642768,,1888495.0698214688,1767742.0446708563,1992763.6812473373,1641996.6050655982,1628848.3807802687,1620667.6054032545,1952340.7961107339,2199667.045022686,1982597.146316215,2305743.457954429,2317705.195159384,1743191.662984906,,1832881.694237083,2190530.307741546,2806396.8584095067
8126,580.3571428571428,1614985.0672393772,1790564.745965954,,2094162.8013719183,1640198.65627152,2056956.9932783544,1691602.396504746,1704495.6567650978,1457160.08653221,2123377.21685029,2288148.5368102435,1982597.146316215,2138016.0835971264,2231008.2857612353,1923279.7506170487,,2049007.7700359088,,2903352.8820766713
8127,580.4285714285714,1665360.7631805325,1859107.6105098731,1353229.9019947234,1969759.0077366855,1738849.994066673,2139936.3613498476,1707209.2128148328,1844567.4302916217,1676987.8795531113,1888842.1739445627,2383529.0211336864,2235871.1450282014,2156831.4269198384,2182235.621861436,1987279.040778636,,2234504.5046770787,2343541.377224402,2774189.0390648204
8128,580.5,1570795.8385302515,1991017.1588096786,1374868.7142722027,1985788.2376880208,1682804.1763956088,1980098.4201346838,1752971.325959889,1760616.4257625546,,1956347.1165791787,2243598.564106448,2310561.4847322395,2190147.22228626,2153048.141304468,2139553.657127758,2848335.173372301,2182680.988438104,2417713.518946342,2931340.3821584242
8129,580.5714285714286,1599169.42694407,1822117.9110685792,1388748.388640043,1873251.4755538374,1651973.8823181123,1884139.7421592274,1699242.282701772,1774957.0647482336,1891630.090396657,1780924.9620143946,2400375.3236567825,2215870.273123142,2212618.731567916,2232943.234625762,2144810.6337874415,2783275.353315213,2207525.9679841683,2337527.448055514,2763115.1396399396
8130,580.6428571428571,1630362.9214472617,1979009.1930577485,1433651.7360151308,1862353.831642891,1635046.9456248353,1874315.9985172923,1808829.1909410527,1788179.5941023126,1711714.6791501099,1937888.5789532543,2222060.2089653565,2388304.927897343,2230364.18662736,2064649.7518928815,1828409.7475937624,2730199.962719488,2181781.351068252,2240465.202386041,2931393.7073596446
8131,580.7142857142857,1602949.6148514166,1786124.0289289244,1527566.1326511123,1993542.9844382594,1626724.2918590049,1832375.2399331387,1722892.8766046748,1891849.28787877,1593630.769230805,1991948.331380549,2331309.3418572177,2303539.413128085,2083664.3031655073,2269968.1960212584,1996314.7806584963,2664196.2269038428,2258459.63197655,2126506.106869891,2654678.598537436
8132,580.7857142857142,1595428.9612274428,1970305.3405131432,1499342.5376818671,1945190.5948924478,1626724.2918590049,1784948.7960334278,1781998.7957404212,1763999.1319248246,1600345.5848492985,1983869.3278402423,2259537.9364836803,2238438.6972743156,2348850.4976214874,2355417.4409476845,1904526.1492151106,2485223.3915631967,2045153.934094248,2256390.740738118,2730934.3615561468
8133,580.8571428571428,1572587.5129338284,2009796.5716652528,1534448.803075872,2227176.2928974056,,1868301.8581163094,1780878.1118483953,1949458.598824702,1989384.2696951488,2042009.2305078998,2298007.872940174,2106974.0035021594,1948371.753566829,2237353.840083336,1915998.0383582728,2506354.0850725537,2182060.553341527,2267558.8819681657,2667090.651803955
8134,580.9285714285714,1593155.6524345905,1980724.2284868085,1658259.8589431103,2036670.853331787,,2062847.5120355473,1778488.088240568,1860925.8157281252,1829839.4516893236,2132861.4549254454,2309404.089165819,2037314.9082292255,2260578.2951428075,2244996.5778912134,1994492.759124851,2471668.896713769,2021509.8311515066,2382315.7391838576,2840962.8930604868
8135,581.0,1508581.6297120682,1988322.72847884,1612597.5904071513,1927286.0686089296,1567743.1206901134,1840203.0927568611,1726877.2071295006,1716395.588683397,1788810.4570699718,1979361.660633361,2330279.9344733665,2087490.5471682514,2340268.2731454954,2202385.6901838486,2059385.3248247313,2486069.4825180424,,2197939.921453849,2688436.6862239945
8136,581.0714285714286,1558754.4761486126,1996386.8236422474,1702755.679174418,1914813.5629545094,1452930.2519609954,1949277.3047358564,1791926.5945847814,1815999.597910089,1825561.212716691,2079764.11688388,2357341.217152685,2055663.670329905,2178718.660634704,2293026.404993786,1927191.8461729928,2440186.457695571,,2134327.0025519887,2803846.980263324
8137,581.1428571428571,1487145.722397488,1995468.6472599204,1570009.5643973008,1813315.9737294398,1578847.3548706658,1830251.4306948644,1788538.0235754612,1835276.6861619477,1764672.9613220182,1932805.074290058,2319728.7677674913,1969723.7783077923,2407379.049907716,2396928.2595737446,2056572.5109078558,2448170.9695200133,,2355518.3358648326,2801075.795540922
8138,581.2142857142857,1513492.9931606497,2060345.4120789738,1704070.504651156,2043525.6450836577,1542059.6133307666,1842936.233758844,1596294.960494562,1982026.3981929207,1760390.8460326395,1883147.4747095283,2366999.79088726,1969723.7783077923,2430238.1186695513,2237283.9172965046,2049937.6859653322,2395967.099864396,,2319407.1846808954,3044307.553848569
8139,581.2857142857142,1590821.376000076,2065076.851370771,1727214.9297723074,2124454.2495719087,1777342.998435567,1891845.5767951668,1717080.195100496,1923074.9190590866,1730602.3231475416,1955721.8105009766,2346563.133236449,1873132.9554530974,2153232.5670763045,2235922.58702907,2047528.8169249683,2332771.6722727455,,2231726.814685332,2776424.6582155745
8140,581.3571428571428,1623479.702816408,2207856.8635212597,1695932.7046536745,1952371.0298092917,1589553.0807412588,1752781.4092757686,1589252.4582440269,1897734.2042683528,1774912.37413825,1952486.05340319,2301764.436149601,1873132.9554530974,2185054.0247654426,2177187.7947397963,2006734.1707440345,2318741.1560905417,,2265007.137017249,2796763.2426837655
8141,581.4285714285714,1589742.8735300137,2059662.5108143685,1766479.167022132,2009081.6635808884,1596634.096951193,1781234.1493769628,1744021.1263755504,1765624.7980864914,1868200.1370262576,2004492.4742136803,2355090.6565406304,,2140344.8257389646,2068817.094198053,2145382.7686831737,2340760.2056963877,2054759.7893601335,2309758.3923460464,2696449.990607147
8142,581.5,1626221.718482086,2173862.5145120784,1610367.9403320584,2010912.2786781308,,1919799.4688592418,1606659.5918543413,1938103.4634137426,1692482.0598373215,1831052.887899444,2361217.586203802,1796966.960237162,2149147.3516779756,2100461.4546700954,2095776.0925339246,2588280.732247911,2215321.042335189,2289290.514756986,2914629.3636194984
8143,581.5714285714286,1585586.5552240168,1926238.2533892326,1628375.1888687285,1962131.2538644029,1706306.3539896698,1917951.701572931,1553556.102398802,1909632.29495281,1806090.260026721,1786017.6049613934,2340013.6490971106,1775964.2723948697,2234320.4761395175,2097047.9480079026,,2512875.328176576,2158543.225396434,2447213.9997191504,2796838.041909328
8144,581.6428571428571,1611616.1894990099,2181331.801213913,1624968.8808679443,1950306.4019866274,1446317.6024012566,1982200.6232600657,1462999.0575684349,1983772.4885955667,1832172.7535368574,,2186321.0985818254,,2254776.7714074743,2382406.5289912918,,2511740.2063143845,2147691.682172663,2247399.8067692276,2808511.1798351635
8145,581.7142857142857,1484475.143672526,2164341.3710942063,1784627.946527223,2099080.451517438,1408527.7592953963,1908356.5366254328,1453449.688394791,2027074.2443458678,1811458.9523898072,2058179.277418598,2177323.5367899495,,2264129.0960506257,2332643.7148769484,1920268.7667364478,2534192.911318493,2003804.5881805527,2181181.3049850743,2704838.6716528824
8146,581.7857142857142,1540280.8160851842,2172453.395679455,1767541.6799083923,1982686.7978085803,,1796182.9370428238,1599322.4139703736,1838965.7847233955,1631250.5419256326,1989008.1948749616,2411190.3082715133,,2233357.686864578,,,2642975.1531760544,2180328.2018578458,2063007.0724770369,2695998.1312412573
8147,581.8571428571428,1574836.6769036741,2058259.1203067002,1834064.3381104856,1992074.0775991634,,1885838.651337242,1607675.3883781142,1905799.456732913,1880790.5808913817,2029414.3709838446,2187602.341362938,,2139579.9164885674,,2133009.5418141414,2405281.644758025,2042862.7749331389,2279977.637095173,2805857.625805454
8148,581.9285714285714,1527808.4303629554,1982838.8079050074,1617104.6624197124,1968127.0078363041,,1814859.8502461934,1540153.993419065,1979909.0119832596,1816554.844034885,2004062.76253328,2286528.6584255104,,2262782.6471713204,,1963058.4136107229,2365659.9484375636,1976803.3074220216,2312380.7019062415,2769431.9594670935
8149,582.0,1505952.4900972187,2126023.4503976675,1537147.1243753715,2077486.1580727347,,1852886.8359616422,1557673.9297802076,1868906.8720201473,1816554.844034885,2001445.045899432,2336072.9298279174,,2149561.3186284676,,1856131.8460914271,2381268.066421702,1953600.6382125176,2255446.802521062,3048691.873630611
8150,582.0714285714286,1383686.0227166752,1993341.1784689403,1523672.1572334424,2188568.41504632,1402529.9327010992,1800951.0928961793,1545376.674171353,1944603.814427038,1816554.844034885,1752105.0148245292,2405060.0380270183,,2292595.4708783086,,1958103.5279920027,2489276.133592732,2077627.088823891,2057287.9168092327,2695276.251836244
8151,582.1428571428571,1515755.9148546786,1850980.6777849044,1596114.2471653824,2129437.0250143018,,1819517.083022452,1646939.5172896844,1751686.8679425402,1816554.844034885,1851251.545907388,2400839.7808831916,,2250715.1923612324,,2114436.7937484044,2678016.113123716,1980774.3731461328,2202819.548313201,2741148.5551906684
8152,582.2142857142857,1549946.3001265135,2189948.689836491,1609439.6874448091,1953725.3626843365,1585980.3903225313,1883231.273745689,1801541.6850178195,2084126.8090927128,,1937779.5040619527,2398481.8088094546,,2295948.466246654,,2222094.8720371663,2602549.7175522735,1976757.4404941758,2147484.24579432,2687471.2007485945
8153,582.2857142857142,1525998.536012536,2119634.1222724007,1605112.6472430637,1977732.517625364,1692912.4894690327,1802304.5934262609,1525306.497720523,2003507.9542554405,,1807391.0465063953,2291247.3577580126,,2093380.6688307668,,2100120.248257997,2594139.5640023104,1973342.0684088662,2215086.218205222,2983854.776276049
8154,582.3571428571428,1453273.60578629,1993455.3555253071,1508394.5335181195,2044684.9641644768,1585753.2387887076,1792584.1259417825,1771594.6677632602,1977892.9855409383,,2049825.8557639832,2447847.737651904,,2139607.4011182897,,2092992.0838633215,2492219.0338335973,2007471.5423493863,2235622.2586593037,2960866.8406134914
8155,582.4285714285714,1589693.6667297813,2099491.6399506675,1592692.1929139271,1969676.0265790306,1868256.297003274,1890218.131192732,1759312.117015711,2043276.0912773868,,2008219.072009864,2473879.6091129184,,2338149.1094854763,,2060305.063443815,2657628.745839643,1928607.9061014764,2190015.281425071,2772113.7162907603
8156,582.5,1422153.441480984,2162937.559217821,1587142.0348954133,2049093.070889613,1753345.7863225578,1862750.1839111971,1718793.0982762922,1989776.6483905127,,1925253.94739249,2352036.4994506803,,2202253.474030342,,2072626.1797289348,2513822.5101984236,1913012.624968481,2381860.4806144773,2643836.934754084
8157,582.5714285714286,1587629.0629946338,1967533.170932037,1564881.0225154099,1843474.3058183843,1784948.0012249125,1823163.4172258382,1611564.649926613,1871653.3393443737,,1956737.0058436794,2219762.5759208063,,2126015.336992998,,2002731.4922974035,2531081.7138398024,1990085.1909978215,2226687.275993866,2978439.3159495024
8158,582.6428571428571,1613643.6097241065,1867051.1230553882,1564881.0225154099,2103883.2224597614,1838036.9543644607,1992807.2980682352,1875201.4512665744,1876997.0481485277,,2168102.5767127704,2226974.335497772,,2266021.8574164207,,2041150.205442086,2546204.1191244326,2028415.0368693413,2146507.568313032,2868768.942943078
8159,582.7142857142857,1531376.345891382,1791965.7014535714,1551174.9208887636,1878246.1079388787,1668793.6729329198,1802929.0802994221,1792019.588144067,2005463.3797060812,,1820050.9465808696,2536221.563241571,,2095710.0185732704,,1952025.941736868,2561528.3181726085,1954551.8739349425,2292422.44451278,2827358.2581571583
8160,582.7857142857142,1584551.3365832919,,1551174.9208887636,2003491.9604262414,1766178.439155418,,1713621.9175281038,1879563.3173159843,,1935413.907668909,2443963.8399931975,,2157670.04481614,,1952260.153122556,,1971031.0263883923,2012898.6059817034,2591769.4700579047
8161,582.8571428571428,1540705.8071070118,,1595681.00944379,1813227.2532421604,1693014.1904303285,1924610.4276769117,1631817.1709677866,1891389.1526920504,,1995843.237437046,2430273.9505811054,,2173033.8723469013,,2133668.1092185453,,1968646.730509754,2024839.8759593505,2829692.2910427144
8162,582.9285714285714,1638701.9690827138,,1656079.2757364116,1819881.8359967095,1632955.4531884717,,1626865.3301116305,1911170.3364844532,,1966081.55395816,2469668.84568216,,2209928.407691785,,2056755.78559681,,2045706.6281823185,2139780.4307950046,2659274.2691987045
8163,583.0,1497370.7938792203,,1657598.737700166,1922901.8272716976,1692142.1442134653,1915718.8404968765,1687563.6392128551,1996276.620576936,,1829420.4737617157,2454273.308644207,,2197752.875884738,,1945478.357342865,,1915502.0553833093,2387832.602599938,2789228.156067675
8164,583.0714285714286,1609525.0264829248,,,1866918.0045556196,1633774.9964181974,1940978.591620505,1635819.136965151,2034224.1189611142,1777061.652163542,1967701.4841883767,2378496.169577004,,,,2101730.5190106174,,1963695.4874355837,2172512.281384212,2831632.6284000473
8165,583.1428571428571,1596353.3472936219,,1591888.1125777154,2097987.3110637395,1649515.1549525026,2011750.3647952597,1607702.2399873605,2003784.3355043898,1669579.6504491824,1926450.9949486358,,,2059252.905632199,,2000784.2604275676,,1931119.0006567673,2294571.896784556,2692106.246041746
8166,583.2142857142857,1542220.0291271424,,1493126.7129417348,1979673.110538584,1508983.486517951,1900192.999864675,1650777.4785320936,2121715.2820988065,1569093.169304332,2183015.8653096454,2265449.7586726733,,2167867.0541508263,2230301.63360898,1952045.621671562,,2049774.575433489,2316750.131088953,2808923.6595971785
8167,583.2857142857142,1473540.3763742228,,1755768.5782397382,2128395.8389507835,1752628.2082825329,1698646.5759537986,1710961.7241160322,1947627.8665441852,1777629.9837975095,2080311.0049764595,2336222.7521804767,,2224243.7995128287,2272324.048706521,2056273.5060399536,,1889929.4257815515,2179979.9176671156,2716559.3780493494
8168,583.3571428571428,1700373.8826774647,,1671162.5176380638,2236689.9944242877,1754600.4311546793,1966170.4121964779,1770583.018778258,1971713.398335697,1729399.3573795306,2048498.8377905746,2203231.0786010297,2065933.9685018028,2263608.4637858607,2259948.7530177897,1819752.3756650975,,2058622.1309587904,2224858.424190117,2828020.429370427
8169,583.4285714285714,1564348.735069571,,1828962.2342789301,1987037.3948829242,1684363.9264924873,1970678.3910967447,1788881.2130236852,1903931.994494667,1850442.0307002794,2107260.3216282786,2303562.5849003163,2215362.689821366,2001404.724627521,2190581.0972843086,1895558.6118395508,,2169020.346863276,2323466.8612117427,2708310.266285522
8170,583.5,1443183.8931102965,,1707655.3325911853,2219414.981953682,1637510.8253468578,1957748.8735450897,1733325.732495402,1898623.554361985,1674790.1994978664,2142165.374291529,2344229.0927315806,2129367.9161046045,2056379.1297333399,2364020.0341546233,1953093.7603879164,,2128799.7318279413,2094945.3154492567,2789299.6710931156
8171,583.5714285714286,1527757.1143380452,,1622691.592455804,2108450.853810477,1532521.1319577151,1910635.82336394,1715906.707301024,1808933.3945308567,1926035.1219643818,2117222.5066466727,2349917.378087922,2207081.0401036963,2161754.2453207294,2303142.9662100133,1941129.2265669524,,2160986.1963489056,2188012.772989519,2767848.3226281265
8172,583.6428571428571,1559850.8236589718,,1537587.9600242798,1988446.2766523708,1799955.1657083728,1916420.3629976828,1765341.6757716825,1861391.736911164,1726290.4279686483,1902858.8003353425,2293110.1864015604,2155586.932833702,2126096.2274651504,2167329.784047382,2189512.7427717526,,1911983.0716387155,2334954.8428064636,2729105.680969537
8173,583.7142857142857,1669650.5930244664,,1571173.3024269457,2077624.497945996,1709685.9714449046,1911839.009214739,1770455.8589092332,1942813.8691384373,1732357.1329260136,2145786.4758863025,2223269.423068961,2104683.7803662857,2167819.4167081416,,2076706.7448899648,,,2062322.7897637156,2779462.34591216
8174,583.7857142857142,1565285.276116673,,1604454.2067377064,1942324.4977002975,1742027.2172842098,1683193.3162810984,1807689.6332078243,1799195.5367280375,1919884.9315357758,2143151.9425029145,2449393.642020217,2166719.1582992035,2070851.7251545493,,1910933.1817576415,,,2264815.05369723,2926252.7281709285
8175,583.8571428571428,1447903.5814111477,,1470443.7810107647,1878086.064691586,1793230.338396997,1966452.99588423,1803354.341957205,,1627367.5372856755,1948542.6048658853,2206912.0901571903,1898230.2212651805,2199826.854064863,,1987599.7415836481,,,2215459.233520257,2744499.9349033306
8176,583.9285714285714,1419606.0330500263,2281741.1042350517,1369391.665110377,1954945.2249328506,1570278.7328617738,1868718.9443513127,1733086.8429869423,,1710292.5833702448,1920472.2274408177,2406468.841729724,2182541.855707513,2162420.4226491456,,1996159.2883345378,,,2048055.9464490025,2772484.7021908495
