Frame,Time,0001_1,0001_10,0001_2,0001_3,0001_4,0001_5,0001_6,0001_7,0001_8,0001_9,0002_1,0002_10,0002_2,0002_3,0002_4,0002_5,0002_6,0002_7,0002_8,0002_9,0003_1,0003_10,0003_2,0003_3,0003_4,0003_5,0003_6,0003_7,0003_8,0003_9
86,6.071428571428571,2635422.04641025,2408454.511301377,,2396477.135274766,2678472.1070995433,2526257.814323475,2111165.8182367594,,2517924.579678133,2659176.077320599,,,2860069.858922644,2729529.478567199,,,2237419.3530329727,,2891782.247673677,,2903538.079806459,,,,3180748.00005701,,3238261.2318819766,3100022.68151281,2877166.560902308,3177202.1662338283
87,6.142857142857142,2755529.6719383616,2565524.6020416813,2644560.270840298,2364943.674359018,2865074.500643896,2673634.236371229,2113699.8054659637,2497737.102612639,2488137.5152290096,2680442.054466611,,,2809004.7528400677,2738401.3726567966,,,2042017.644474981,,2734840.449022769,,2751748.254112319,,,,3101914.744182753,,,3148877.7671066136,2798037.890938195,3095046.1643346027
88,6.2142857142857135,,2540031.4790584045,,2327410.9980179225,2571877.957285173,2372593.1091492404,2152777.72288721,2413165.110802381,2544769.3873587777,2656664.3826031713,2099284.0259768735,,2876501.285093416,2495452.2890906343,,,,,2643073.7294884743,,,,,,2931498.2942393706,2367073.45026451,,3165172.1620123456,3052366.7940369993,
89,6.285714285714286,2687694.2209303365,2689270.601729989,2663236.8740706276,2375632.0580155444,2968419.0849201623,2563195.1015172303,2134458.08318237,2486581.403319315,2331264.58923052,2484664.8692033393,,,2909847.604573343,,,,2209026.2791758603,,2651402.45042531,,,,,,2847751.923799622,2708542.6920414595,3272204.961519795,3064881.4201739943,2872741.4209702387,3117851.57043278
90,6.357142857142857,2687656.1318935333,2503427.551600168,,2412279.43650516,2893770.7765433164,2691827.313676041,2262725.494003698,,2003778.9599981273,2613585.5993914744,2117614.7094161916,,,2515165.3996067923,,,2308475.3872149396,,2702738.312986008,,2708277.7868389296,,,,2961689.7732301424,2953146.8300581165,3244345.3668081807,2911925.416130737,2970373.565680732,2940957.351369482
91,6.428571428571428,2818220.0840926217,,2344316.832178184,2330396.36399506,2740743.9190131226,2657674.1904921294,2095547.9148863368,2400422.8011199706,2121332.655508405,,2096938.822532476,,2905664.63141869,2586245.3588085896,,,2285946.5874409536,,2687857.86037627,,2840974.2537313923,,,,2917017.400471084,2973215.453680233,,2994688.341574678,2808426.8482141583,
92,6.5,2722431.1859441614,,2451106.194012334,2371851.0773564125,2830293.91097099,2453957.580142684,2106825.7137295217,2439870.198656877,2631538.682905854,,2150971.302480121,,2437972.452567418,2607556.652781186,,,2053023.1730904242,,2445337.6581034707,,2822818.069884323,,,,1907415.621152404,2671758.1553682312,3223679.0060657123,2975998.5512500233,2640661.771325078,2593818.1618222552
93,6.571428571428571,2768275.0002249074,,2500169.3828541557,2390394.758362969,2768772.5207433,2632497.2828583014,2072473.0270910636,2580464.6404902386,2410456.51804631,,2138145.98091443,,2898356.8097608127,,,2523032.485923442,2343322.7567345574,,2775639.4017534656,,2882948.0208076118,,,,1907415.621152404,,3270367.3937450857,2974242.1210552077,2702790.2432626686,2795355.304636963
94,6.642857142857142,2658997.765611368,2569758.1167403404,2401152.8587657837,,2839012.8938329928,2424972.5091630258,2128728.661608271,2442823.9465588746,2608156.5815076563,,,,2609974.5017137616,2596136.12985229,,,1881679.7801191525,,2702455.2668348257,,2840337.6047307337,,,,3007284.6924535506,,3118742.262012326,,2947417.063483615,2758080.808173841
95,6.7142857142857135,2704744.987458998,2736472.7815780737,,,2703103.484268154,2386725.688914664,2137221.5243249307,2437809.3274680083,2506017.553847326,2681331.118666268,2112090.9677445125,,,2613586.604067671,,,2129173.313039875,,2645811.3450045586,,,,,,2893833.686639986,,3229450.2713221703,3021695.6396444803,2893852.55018243,2743933.6542187175
96,6.785714285714286,2686703.311506405,2545877.733306143,2504225.5325512863,2276387.857929849,2912422.9737752047,,,,2120286.1906292983,2597224.55754331,2096434.7911564873,,2808061.714655939,,,,2221381.362533164,,,,2832186.3612495433,,,,3000030.3603176624,,3259660.385913905,2698232.7465770794,2975452.43882507,2686870.0481795096
97,6.857142857142857,2698820.9551571244,2547218.3160063145,,2158069.569058457,2783556.520963371,2780917.0429991987,,2493355.3372714706,2397684.545843165,2550776.983658624,1959297.1382842346,,2932700.766481128,2585205.9106978215,,,2105740.535118049,,2900108.062011095,,2894941.1483853427,,,,3152852.217881135,2573350.5569110704,3282130.7973477403,2765632.821841726,3011953.834581277,3012137.9807142513
98,6.928571428571428,2778618.231339307,2486752.8080055886,,2040186.3105584697,,2355464.4515054966,2094528.6226862462,2610694.785472509,2196434.8047558805,2629319.647701481,2160748.8232645225,,2827122.8997914493,,,,2119131.5992431194,,2842752.4942045887,,,,,,,2018420.288701458,3271167.066852721,2750024.230998779,2857091.4969198424,2974394.3885806995
99,7.0,2710737.2703412394,2475489.3441836545,2340456.6137480973,2121864.549740151,2627520.9630092075,2358758.8384591504,2196717.916304359,2460368.5105388747,2587158.3002775796,,2118294.662651768,,2764105.1541168564,2774073.7841964606,,,2122829.0584058654,,2815095.8345396025,,2774867.3011261695,,,,2239732.2710329853,2740347.527271921,3202986.021135542,2902006.408140993,2715878.4684226923,3070054.432130165
100,7.071428571428571,2768506.094478157,2647006.338959723,2395861.2459899113,2280188.150198467,2698140.9830572447,,2194940.7593128406,2398894.098132199,2545460.219177969,2641898.8213874865,2141005.9488602993,,2977749.7728541256,2630676.794237407,,,2214652.439734818,,2829646.7869433826,,2759936.909782131,,,,,2910025.908728137,,2954968.8666409943,2742770.622468525,3176661.834955614
101,7.142857142857142,2619129.9010442607,2698938.713730748,2461177.3154247995,2289289.8348631416,2623352.6032203888,,2087301.1684824117,,2502075.24687387,2686253.848579297,2121833.4683918795,,2916694.072210595,2546274.417217311,,,2086157.968481069,,2649281.144201,,2873327.4502469655,,,2951349.5155098657,2489383.253551438,2960402.8143107025,3026759.9979899228,2749523.026236393,2660311.962207629,3025786.91232552
102,7.2142857142857135,2619613.202883284,2510957.9457459883,2610918.6789498306,2390117.10624252,,,2067483.5897425,,2567853.2703804807,,2122949.0137816253,,,2623771.57321924,,,2173664.509868274,,2678891.210472526,,2774657.822397629,,,,2682662.819891656,2839072.4556109034,3130840.317143194,2902370.7250119266,2859177.7102209553,
103,7.285714285714286,,2511427.661557328,2324615.272222213,,2879546.619900991,,2248582.1374614183,2615292.5438552066,2262832.6856136047,2625105.460849969,,,2936637.86028237,2650821.2458621375,,,2279359.9096966465,,3038619.384502347,,,,,,2726195.2978318627,2630982.4748434653,3238490.839813724,2737263.4700108543,2824699.7743097683,
104,7.357142857142857,2800297.4085203027,2560619.851712729,2481720.4650414903,2180022.4924464826,2834920.764419036,,2132917.124927211,2567916.864175919,2309667.8139846264,,2011957.5326227623,2726954.9866873603,2695079.2125080475,2778898.590891688,,,2109580.5478424574,,2579796.8883914566,,2872742.943076235,,,,2851184.775621122,,,2912868.1365090786,2707479.3807983175,
105,7.428571428571428,,2650948.0014272747,,2104711.1958704498,,,,2389068.410707668,2509284.894576699,,,,2515871.671913882,2482050.1099676746,,,,,2832303.9467657153,,2847705.574461371,,,,2978430.3594539533,,,2515802.6920342217,2614393.4113634448,
106,7.5,,2532293.8054355085,2562411.729101719,2120333.4788816352,2758645.7813421963,,2207530.390162482,2620798.8495116206,2615238.0703603607,,,,2604958.6122552077,2582722.9325010506,,,2319591.7024648925,,2878478.5416794824,,,,,,,,,2807668.8707263996,2668938.939471407,2685346.5139935454
107,7.571428571428571,2691306.398165796,2629809.245749499,,2344481.4314015345,2673186.457293375,,2201911.4511798937,2481378.7310892935,2325385.420062089,,2194364.866865817,,2691181.799105965,2654015.424856201,,,,,2723799.4796728245,,2704890.3131273906,,,,3160004.7856040006,,,2948888.916810575,2509818.7290559835,2898998.9586468767
108,7.642857142857142,2615604.1662808717,2611048.852597197,2610965.4217860107,2252889.85551458,2525355.12965598,,2236613.9108569953,2342450.379349451,2544860.6059090775,,2134488.0166949276,2758876.9217622206,2678714.9001109605,2701119.012129298,,,,,2818423.832535691,,2680426.16387061,,,,3182648.27519586,2631005.7821913497,,2945628.3080564244,2848575.667969214,2883866.2576691294
109,7.7142857142857135,2678322.5131815798,2666323.9611222255,2317965.719506878,2174012.1255914806,2566499.4122737604,,2104133.9976996905,2302278.8017286044,2100627.8714624615,2620269.176367775,2132415.5527428873,2581845.6469847052,,2692632.313783644,,,,,2711544.251763206,,,,,,3049140.3284944925,2571860.7250924036,3213549.5398454545,2927927.013498468,3073375.0945239244,2891928.4872869593
110,7.785714285714286,2717997.8203021786,2570062.7505728076,2462465.8499579187,,2914061.9360525208,,,2573224.190160358,2360740.916059476,2451731.2797209797,2188565.266296965,,,2696624.3083213447,,,2051584.1603659368,,2633502.6301524537,,2744337.5918471497,,,,2988724.9268174246,2654492.751867717,3283037.8780091847,2586430.8896082034,3061373.7594113355,
111,7.857142857142857,2765604.179723936,2735760.5672031,2548651.3445361825,2164440.3472407903,2798801.8342540395,,,2405909.9169716714,2110913.9607173386,2666124.789079515,2140660.8698895965,,,2690134.1120154546,,,2219016.785211294,,2860948.0094249984,2942428.8231474445,2908329.0073922067,,,,,2473412.0951016597,3139055.7021898436,3066058.0818605935,2965083.270072793,2892417.4120030086
112,7.928571428571428,2697665.633682463,2581773.4248480317,,2215858.678070606,2844400.259401348,,2260139.6393698025,,2027708.6695254352,2621435.356705885,,2749344.439918584,,2658436.626010899,,,2117245.598654074,,3076417.168920649,2751894.7630885076,2682661.6116460445,,,,2868105.220648976,2733026.923755452,3281966.8582587084,2834257.880021866,2954097.464789662,3056259.819448918
113,8.0,2796792.420954999,2721071.5442923866,,2265291.7153012254,,,2260577.9151279773,,1977673.5287040302,,,,,2524364.0278925505,,,2087325.86997075,,2685560.5429596165,,2777791.5185958785,,,,3122228.5697099473,2899803.983717521,3130698.3940406367,2726957.1504944162,2788352.7329727365,3163382.1566049107
114,8.071428571428571,,,,2251393.0146966698,,,2258796.905257146,2430994.666003326,2393185.7279172535,,2088889.0301765176,,2883789.071538124,2758909.2933249567,,,,,2874899.577037077,,2756090.0997966095,,,,3139372.2924664444,2958091.1867747926,,2744474.2090605358,3128646.679104191,2878476.435359993
115,8.142857142857142,2817059.8561693425,2630364.81161996,2623211.304382184,,,,,2281312.729086225,2286037.905570588,,2104192.0250843833,,,,,,,,3037389.5406269305,,2722842.470136703,,,,2929089.267031051,2824709.488401729,,2941797.74476638,2961281.343697319,2865549.43352859
116,8.214285714285714,2705917.8844774175,2695119.239988019,,2407508.195200726,,,2155448.8031106372,2568934.447196604,2608825.8977137487,2699126.892546976,2055773.47999274,,2941980.4199574944,2681053.0926472135,,,,,2907820.8143119784,,2766698.8703568988,,,,,2796469.9642257844,,2768621.3596130023,2858474.909665645,
117,8.285714285714285,2725128.524974354,,,2355628.7994268746,,,,2358984.8699882156,2235108.306416782,2686338.4643670465,2160499.251295416,2721328.0446544485,,2645134.2412049486,,,,,2903911.3815079387,2887419.9719388597,2882320.9237552513,,,,,3054822.700752516,3048985.4278830574,2772947.0847906373,2964380.583684638,
118,8.357142857142856,2687481.3638601988,,,2261195.5414647423,,,2144431.83286812,,2133409.042749039,,2005148.9151097864,,2946630.502313239,2599005.256954137,,,,,2803971.441556597,2946044.562954041,2710622.023875759,,,,2971436.4318100517,2988748.4551011557,3077819.41294486,3085149.7006275267,2998376.39272289,2942269.179050486
119,8.428571428571429,2722422.5841073333,,,,,1826541.4147472954,2085274.7608625977,,2300563.9664638303,2508082.6430176883,2167809.105900993,,2979901.7831827304,2606014.67249951,,,,,3051894.8556145052,2750328.4487122432,2481870.0977442707,,,,3099164.4602301517,3141134.025055082,2833403.1872469,2787501.943588669,2888399.6167873726,3004567.7701203995
120,8.5,,2742854.615371503,,2348827.2037754385,,2162219.942703949,2017359.1631589343,2366839.814274627,2221669.4662478482,,2149772.245317547,,2950584.5251642475,2546104.5468643247,,,2142577.451274397,,2960973.5594875515,,2770612.6926843487,,,,3064644.3650667025,3111049.665610397,2900631.455885457,2698308.1276248624,2709391.4566649213,3089932.9952088865
121,8.571428571428571,2400164.127085802,2595910.6184918764,,2172429.3396169883,,2755491.9197035935,2052369.9279774178,2420943.0880678436,2493525.3379757158,2694012.7104990375,2003561.693437282,,,2471024.7050354104,,,2340577.77884495,,2995533.9401516593,2838402.64951127,2778883.967019657,,,,3145206.1877581556,3039251.467866656,3087182.3197347997,2979008.2526170807,2603455.7303336137,3106068.51568304
122,8.642857142857142,2662069.4964158363,2765287.929374059,,2262360.4847887675,,2424368.1379390303,2076393.1849074315,,2322212.91551874,2623663.96504119,2026019.5335853717,,,2542140.5680270526,,,2234129.5149758183,,2935221.908333259,,2789004.7436379567,,,,2950284.308797429,2982213.9281385653,3114911.4800238446,3126857.3429092723,2911955.7763526225,2860201.506773401
123,8.714285714285714,2761815.97895174,,,2392103.138017366,,2342852.9404413593,2123903.8509743167,,2316817.9673288586,,,,2873564.732323666,2588702.4142213347,,,2382656.999125564,,2777104.1088933656,,2774188.1992343534,,,,3075440.9888057327,2906745.5164240194,3042295.458963091,2728593.9215186834,2948581.9916606653,
124,8.785714285714285,2663679.260447916,,,,,2284872.1619168804,2248340.156482808,,2453720.675395265,2597110.760544144,1956786.5373643853,,2967509.0252432805,2587933.1310461704,1967704.8505454985,,2264630.0105753974,2831309.0342070344,2771471.9502669186,,,,,,3039209.960229484,3070876.6384119196,,2972302.3531129877,2930641.2149982415,
125,8.857142857142856,2623148.038238197,,,2369966.295335323,2859783.360414645,2103793.8244296005,2176692.663347898,2280394.397380053,2505310.7444889033,,,,2875593.087680469,2619656.5505031603,,,2198689.9755466706,2851635.2458486385,2877880.877382313,,2883684.0943154357,,,,3138888.2856026874,3223413.737459809,3035795.960080164,3041450.4664377673,3009004.2634493527,
126,8.928571428571429,,,,2246377.2165241055,,,2191292.3327391213,,2392159.514814894,2654017.111618047,2188028.1858107764,,,2578347.9346107403,,,2280618.2843043436,2808094.823638458,2813353.258541128,,2781824.8415153734,,,,2941613.001611513,2806519.266388481,3042631.0394609733,2951326.0450060773,2899820.5398335215,3079853.9140300876
127,9.0,,2765944.9404999497,,2319642.2969173873,,,,2433015.810438293,2193629.8672866654,2703518.1949430355,2161454.667309557,,,2748399.1194128455,,,2443749.5348617462,,2794396.5736660943,,2845244.9404677474,,,,3104279.0641225833,2956880.441973618,2969229.12664053,2925985.1184573206,2970204.0514217424,2977421.548365256
128,9.071428571428571,2691152.0234337347,,,2408976.284858703,,,2257009.8609345662,2431134.175516094,2366352.9996767845,2703647.143266025,2045800.3012492275,2751712.543179792,2757806.8016619524,,,,2231760.50807554,,2862813.4876662996,,2854866.459349354,,,,,3094591.598170476,2919406.8641360644,2880528.3566855537,2991668.1388875972,3166358.469666963
129,9.142857142857142,2790567.859433013,,,2365418.038487838,,,2223488.379658753,2498822.4203443285,2482233.320722779,,2141107.4825147814,2703604.1920160465,2742387.532148355,2701734.4316301188,,,2339318.346789467,,2840325.7806679225,2795861.130166015,2899586.6661175196,,,,,2940504.573540928,3048960.095049668,2858236.558936817,3002168.0118981414,
130,9.214285714285714,2690357.5358436843,2686587.458221158,,2334433.2362262476,,2299571.750217814,2167046.775305279,2440001.1827787417,2539968.460644907,,2170836.0750523363,2762663.31268217,2619796.6603162163,2492843.7634372646,,,,,2838440.370809144,,,,,,3122715.9812570275,3060526.9396827677,3002419.794227651,2785811.712321474,3015302.4253549436,
131,9.285714285714285,,2759003.7275143308,,2227684.6867388813,,2533273.5970393014,,2456125.1419273494,2715502.7345251,2660512.6298228386,2152556.216503906,,2709187.5206392845,2680073.334722936,,,2292311.0095520793,2777979.788247441,2650017.168023594,,,,,2990353.6764374855,,3254391.0863512335,3126530.9208782106,3105774.8765581097,2842631.7447083876,3155566.1916237534
132,9.357142857142856,2623484.5135366707,2598984.0168875167,,2414186.2788922368,,,2238411.070760009,2401577.6014021495,2612053.174192688,,,,2883513.871968339,,,,2012237.5206997471,2764784.984964307,2962990.256919464,,2594030.4898033864,,,,,3317938.054889773,,3071558.2615943816,3106900.5467376686,3127979.663047958
133,9.428571428571429,2800351.1206603185,2685858.063203801,,2241077.7032641363,,,,2484268.6776968203,2564540.573354008,2654462.9332571933,2130037.066524108,,2892491.8567717494,2629059.546788025,,,2318483.307583842,,2870933.6671472928,,2666980.589214597,,,,3064654.5378249297,3028879.4384419727,3220868.2921166657,2939400.914049771,2961382.892361569,3151444.0721155396
134,9.5,2647868.005046938,,,2321443.706099402,,,,,2590240.5232212204,2625381.7980431383,2198139.315472274,2607931.2219908144,2916680.737917402,2775363.3134339317,,,2404226.992185784,,2713888.2381165335,,2741432.010050414,,,,,3058009.6656692843,3128094.657748264,2934263.238469986,2976313.212094643,2965313.8968339376
