Frame,Time,0001_1,0001_2,0001_3,0001_4,0001_5,0001_6,0001_7,0002_1,0002_2,0002_3,0002_4,0002_5
3140,224.2142857142857,1778905.7516082241,1995659.7994151404,2114255.9800776974,1860245.9546215555,2396955.596397807,2020533.9633046887,,1794832.0975954528,1846024.8836661454,1615649.6784619188,2239542.6818307363,2345360.267614822
3141,224.28571428571428,1740290.817638729,2017812.6133469793,2070402.4858598076,1837099.646694261,2355485.204012436,2055995.3963348775,2096349.172508309,1799367.1098267734,1695758.4807638426,1858636.4313823453,2326630.7992531694,2388088.9312079144
3142,224.35714285714283,1748039.4651920418,1840180.2740280696,2099165.312483389,1873267.2485091854,2387104.7588289976,2058008.8113065548,,1747735.1245216124,1700851.8165992897,1970351.6534560507,2392549.796031271,2373935.290794873
3143,224.42857142857144,1707934.7524301645,1946745.004529394,2099165.312483389,1856460.860024573,2364807.296973681,2057594.7194660066,2159019.962768764,1783306.1548733665,1737405.0213171141,2007316.1272097542,2391188.5798509554,2355780.1043364285
3144,224.5,1724784.566409274,2047655.7676046693,2150117.0771221537,1858758.6591178975,2371797.1549256993,2012479.8604847589,2149359.184332576,1770069.743151827,1791416.4718637245,1895396.0175716572,2319168.8607357577,2315116.5346364444
3145,224.57142857142856,1709363.7121190727,1997175.429551908,2159060.1274210596,1858758.6591178975,2371075.91520786,2041250.260780153,2112857.0539617697,1770290.1111165276,1843093.6230475865,1899620.7091413292,2433046.634836811,2305404.6826514937
3146,224.6428571428572,1671661.9563300202,2076894.1806409175,2132273.4377904334,1866339.677693515,2323722.044350411,1986582.205309498,2087211.5765370238,1744122.3401893612,1728077.247748724,1953275.3900109616,2431731.8994626487,2298349.8407346597
3147,224.7142857142857,1700804.6355570066,1879758.8286779225,2158057.48838329,1882253.414321987,2321735.192449726,1990784.643383132,2087211.5765370238,1772123.693708282,1801153.1549703686,1900994.2428802978,2375548.802703325,2361321.198982921
3148,224.78571428571428,1747148.1257500015,1993544.3913361782,2242628.1637564856,1906100.70609141,2417093.5542474124,1904113.7104192842,2087211.5765370238,1754770.359207371,1841309.972015739,1860998.2944974152,2381345.9492882118,2277253.4671685123
3149,224.85714285714283,1737431.9078089648,1905752.3423804503,2319524.2100760574,1995599.7007000204,2265093.24662446,1790239.637166581,2087211.5765370238,1765669.048391902,1861928.7220985086,1915850.181031869,2500741.7533671637,2109370.7301285006
3150,224.92857142857144,1771414.7778101955,1933877.9767306366,2326995.4599341205,2032573.834127578,2230894.3015027116,1983031.524897802,2087211.5765370238,1803299.0264310506,1794045.0792296045,2015965.1430006393,2421916.232936207,2267967.6366589773
3151,225.0,1755114.3677733014,1835052.7743503319,2397991.965872061,1832480.5619415306,2238597.5318480413,2060359.551178083,,1787348.1207932036,1832872.8675505621,,2399645.902334928,2267349.4834732036
3152,225.07142857142856,1821706.8972493066,1921479.2278400217,2189505.357472864,1966633.142061217,2365528.916296473,1961418.087567318,2087211.5765370238,1719900.8204196277,1748943.0804181257,1819780.521977071,2256497.5028284867,2229383.8652283284
3153,225.1428571428572,1796943.5210865187,1934860.1838512851,2337022.055925338,2050054.1528554233,2349787.3365871194,2161710.49943218,2087211.5765370238,1793482.791213506,1755986.5554171219,1841175.653475121,,2243716.3802752406
3154,225.2142857142857,1794115.2505758982,1905363.8040153084,2360250.483246341,2058751.0351261215,2356940.213524574,2027970.7197980077,2087211.5765370238,1677439.602894098,1785342.5443018985,1900820.7915271155,2550717.0783873424,2407939.4230733844
3155,225.28571428571428,1765061.1300819907,2028890.53668119,2281527.9631507234,2127115.8216813607,2245000.6265837597,2056414.354042109,2087211.5765370238,1824604.5158646922,1794569.3197407941,1821223.341242897,2565382.648161094,2296471.7559332685
3156,225.35714285714283,1797465.4467266751,2023540.0039482,2407984.1725292057,1998086.155589229,2302584.785725403,2060538.9409755052,2087211.5765370238,1856376.5922640972,1743149.1382420328,1778291.252493928,2815430.4650367643,2274444.523851223
3157,225.42857142857144,1808360.3421401477,2004225.054897093,2256259.550035523,1960269.3713996261,2427531.2963563344,2013972.4662531936,2087211.5765370238,1807136.5686140393,1798417.0932496842,1824839.4822891613,2569382.3845636146,2334977.8256088477
3158,225.5,1792491.4464501329,1916443.059954866,2378436.243487404,1936502.1673052437,2391096.207967231,2018921.3052483774,2087211.5765370238,1775412.7527434744,1834581.8856903254,1973994.0085641062,,2175222.618023589
3159,225.57142857142856,1725328.6228952156,1940367.365958087,2282313.6991992597,2057719.8068048423,2321881.533457848,2040108.8952875496,2087211.5765370238,1772594.994585569,1711146.3999321877,1975096.6881019345,2731237.674508686,2128180.779300953
3160,225.6428571428572,1807989.6864236288,2034525.3142723332,2328631.8004583498,2086290.0940415575,2438121.638224174,1994452.5500675193,2087211.5765370238,1814220.0305424114,1836067.0469499868,1898281.6537260148,,2150306.574203255
3161,225.7142857142857,1762074.3607625004,2020896.0399656298,2400973.4168498465,2126163.948073688,2357633.249327774,2012743.887741384,2087211.5765370238,1785384.7562073288,1766794.4135156737,1900936.7643940577,2517387.8176912013,2210745.3095030515
3162,225.78571428571428,1662668.6351935738,1897351.0749129534,2240629.498132778,2005404.2711251902,2435481.728943454,1931645.7214509023,2087211.5765370238,1801091.1541145416,1826592.9922632184,1887354.1949302142,2618803.9783082334,2171540.065918675
3163,225.85714285714283,1720000.6548998621,1946617.7787188347,2560981.6853416557,2001180.3625213455,2502749.6604130007,2069466.6943265342,2087211.5765370238,1801091.1541145416,1826592.9922632184,1770538.5096965744,,2223194.1376429633
3164,225.92857142857144,1673165.5982334614,2006254.7277010258,2516379.3513408825,1948822.8350525254,2383021.0601503896,1995221.2283728318,2087211.5765370238,1748709.4823709833,1898457.8805778176,1913963.9855909022,2716623.2839492555,2212063.271646813
3165,226.0,1752394.9654074544,1964130.0514521978,2401874.554798073,1948822.8350525254,2360362.704423334,2010152.8068028237,2087211.5765370238,1776278.8114842451,1704328.0669434022,2112260.944634842,,2269815.2315764553
3166,226.07142857142856,1799023.1499260713,1899120.175143094,2437689.617614434,1959530.1909674674,,1997569.9772775273,2087211.5765370238,1783035.2702974088,1777510.081275647,1964660.5726649477,2469655.1929296516,2237260.3174354965
3167,226.1428571428572,1757255.5720995301,1916629.4454712586,2467543.2643530983,1953919.1683264223,2251354.2170281266,1922986.2141564642,2087211.5765370238,1794231.715805065,1795534.5096243056,1881614.1080890351,,2121545.0523314066
3168,226.2142857142857,1795795.0799863562,1935621.5841988446,2464546.683018111,1955530.4464119724,2358361.926035287,2075299.508097573,2087211.5765370238,1792405.9697463068,1689856.897477849,1992510.8487063341,2517790.236650473,2147434.0705792336
3169,226.28571428571428,1727643.3155029728,1940093.5165930863,2428229.5670719054,1968632.8445550923,2364706.0795772746,1991523.3936989836,2087211.5765370238,1753151.5011905304,1748776.8572933087,1748586.9360966254,2497399.910476986,2222060.6065478115
3170,226.35714285714283,1732807.8663194568,1875663.8060860683,2387232.371220689,1961446.6294158632,2397302.603500254,1974575.6347791036,2087211.5765370238,1753272.4446269872,1670411.7826577341,1742288.7738438558,2663873.8874157765,2327977.541242594
3171,226.42857142857144,1866190.3874246967,1928127.902481591,2427922.1153249927,1955780.9450836717,2302914.270328665,1971761.2642332371,2087211.5765370238,1750673.3373383281,1854811.312543604,1685282.263269973,2653715.596297246,2351552.2023893944
3172,226.5,1847541.7854604116,1989557.7715196786,2489342.7848471864,1935816.495922501,2273739.117168049,2028333.094185906,2105093.244221877,1794606.6001916307,1819470.0154376316,1779871.8528591888,2546027.103148686,2307741.4821244627
3173,226.57142857142856,1771901.4965688307,1928535.5595113784,2430513.6722475253,1943565.7855575285,2265421.530310761,2031906.8144811748,2105093.244221877,1760808.3944985087,1866509.4556820637,1779078.7947341304,2658219.785372886,2242908.702486302
3174,226.6428571428572,1811772.9439360544,1980546.4175723423,2468108.594130832,1936158.7051108303,2290854.682652206,1978380.9832209803,2105093.244221877,1767591.664346472,1728681.6259749173,1947184.822885901,2553479.4384955526,2163266.2634494845
3175,226.7142857142857,1736042.2815717857,2021908.1383458532,2470491.5975574437,1902887.1273225662,2311698.4063963634,1986261.1484954725,2105093.244221877,1815007.7198425992,1771948.1475815917,1976761.1788191323,2518196.8462714707,2317629.5372385806
3176,226.78571428571428,1715186.8986702044,1978254.0131185183,2441397.9664046247,1905981.2176066549,2292163.9090467896,2044503.904003754,2099912.3315245938,1814793.7276414493,1836061.5665685285,1840812.6591691277,2464385.8592256224,2393636.38108306
3177,226.85714285714283,1735918.4280580422,2009349.3841863195,2441397.9664046247,1931968.6300053853,2228642.56692226,2039364.9787438735,2119134.719506443,1843481.5723030325,1826071.2267895294,1842040.562406422,2603075.024435067,2385494.354256752
3178,226.92857142857144,1701219.5253084684,1977008.8293670176,2447107.8465865403,1923791.2641108306,2351864.4820561735,2029545.1777104414,2119134.719506443,1741990.286853442,1877888.1201641317,,2390826.2673295205,2421145.6557249036
3179,227.0,1750265.609975998,2022765.2418305983,2455136.0906428625,2011596.5225161384,2349780.4248048626,2049669.4977767768,2146090.271999438,1770044.6517703412,1863160.584433267,,,2352924.1161354305
3180,227.07142857142856,1711822.7862845792,1936666.6477360483,2386957.6437867573,2043331.0491780513,2450022.727610971,2015645.4667093765,2186473.1819681115,1760769.4053857257,1789966.0437681132,1864449.5463869092,2374048.6832295135,2379757.740392125
3181,227.1428571428572,1755353.7308875602,1892864.8099835347,2251532.1559628635,2032385.6363592346,2417175.7439237502,2033130.765337914,2222872.056242401,1754371.3190874045,1805613.7822140804,1860181.969998203,2457968.224210029,2085461.0747966059
3182,227.2142857142857,1785704.8589523148,2041360.0353786687,2220821.3119023223,1994625.4426000512,2323966.825752932,2015608.35926917,2222872.056242401,1748350.6805492367,1793055.8332893313,1857181.3931688224,2480900.6437648656,2379385.191455991
3183,227.28571428571428,1790042.5298333988,1912117.758578941,2442928.021163955,1997273.745288347,2292123.8027434004,2006906.8738715027,2323701.031736229,1768420.2561693343,1812410.3079317466,,2663076.554969427,2168681.2362845684
3184,227.35714285714283,1742907.2959059295,1889361.1496829032,2358020.0587049676,2042158.5353339666,2318284.3923325716,2011708.550762711,2323701.031736229,1806644.991352217,1795216.3188610764,1904570.0625149522,2653242.3488403345,2261049.4665748863
3185,227.42857142857144,1774853.6128270954,2025450.8087915827,2512532.8608140945,1971195.5895817017,2384417.916250257,1985010.709682454,2323701.031736229,1807499.8723713397,1744647.5861436585,1764984.014067939,2756010.00958482,2436571.2915984914
3186,227.5,1723802.6661456104,2090050.8164539447,2310177.574481417,1894865.7917624002,2341463.6747810356,2011040.0250967343,2323701.031736229,1748538.6940366675,1738893.1909023307,1881608.9859026542,2656905.983534507,2361264.6859670803
3187,227.57142857142856,1733231.4473990216,2182349.6551401624,2347991.5340057947,1907222.3994662047,2568980.954071468,1951305.6558456982,2323701.031736229,1731845.2432981064,1764520.7376427152,1934261.9706807602,2639634.9872533805,2347661.9145595385
3188,227.6428571428572,1748002.4729356787,1996559.670536654,2370054.175465699,2162289.0554072238,2471041.298769232,2064007.1232654587,2323701.031736229,1789098.2662711178,1803414.2166388824,,2821314.201090987,2304951.7308456562
3189,227.7142857142857,1722637.05024802,2129363.5852168365,2469394.7591303783,1926680.9367326414,2446823.256704753,1957809.9138097516,2265979.3682649997,1786654.0940026802,1776347.3131749185,2150488.5503401887,2743983.488913441,2198537.3659139276
3190,227.78571428571428,1707600.7842752994,2080257.9968113971,2445061.7009930373,1992169.694833652,2597222.131354245,1996629.5339763756,2265979.3682649997,1814608.5574149222,1775849.5858440262,1983538.426168513,2677942.2441610983,2199094.8842775957
3191,227.85714285714283,1699512.8481619547,1992072.0497053957,2328054.2345064413,1999773.9047375,2445514.505819392,1912159.170619009,2265979.3682649997,1785070.5415175196,1776347.3131749185,1995956.9995619569,,2219500.764295012
3192,227.92857142857144,1684253.6689264635,1972747.1443269688,2261666.56124632,1990726.2471437652,2486836.241408376,1920274.846216865,2291581.933927089,1789802.2747349401,1822292.5537198116,2040392.5782676563,2604498.882455039,2278548.875946298
3193,228.0,1785986.656255307,1938508.3867664372,2304204.825869854,1962097.9738607125,2285254.4169158796,1971057.9257217164,2291581.933927089,1784766.5296094364,1724936.8948771227,2073023.953070892,2637147.1657356075,2194282.5825051395
3194,228.07142857142856,1700348.938113575,2042412.5085082205,2415658.9455693807,2035747.4755898418,2415693.9659900274,2024391.014135443,2291581.933927089,1745555.5320256345,1823760.9951681474,1979935.6300895223,2650201.216959871,2287559.0044598132
3195,228.1428571428572,1814770.8156668842,1953774.518150362,2350036.902458273,1976306.469248491,2324154.9277529926,1976390.1531735156,2291581.933927089,1778389.0596793229,1918394.1420906899,1983633.0460498712,2697813.4948373544,2255424.271559298
3196,228.2142857142857,1758984.14039105,2049802.3501304218,2272095.141322505,2105009.631354257,2353123.6785362274,1933690.783800325,2315432.6704228516,1780168.7014311529,1882969.7160127363,1895540.2313371457,,2122191.5949933883
3197,228.28571428571428,1801800.8501666822,1982960.7156231734,2139157.1965232785,2052768.1346127507,2342929.2065477786,2147415.7101612757,2303761.460449493,1782832.0621150397,1846713.3156718127,1895668.949376272,,2223049.424878523
3198,228.35714285714283,1717570.599829994,1954732.1972495348,2333835.9945960697,2071677.1140132563,2236056.0382045293,2003376.6432343402,2256298.218007038,1787061.8571423378,1806686.096663808,1999173.193445094,2620701.1944281943,2120764.2448518416
3199,228.42857142857144,1755352.1214960667,1917668.4011920148,2350741.2266979152,2035397.0650409975,2284552.2487031543,2061982.5846732827,2436267.098705906,1810858.3662910075,1837808.9586212023,2038683.5400318753,2820804.637225341,2290723.898340801
3200,228.5,1695578.1400015235,1933084.6541885247,2351291.667761397,1900259.8028787097,2277516.928746259,2064868.9820237823,2410039.9428096055,1787577.3206661714,1797631.8816872437,1959719.6117018424,2532323.628408413,2201339.357471766
3201,228.57142857142856,1752998.8069571995,1848014.7663976667,2423446.7631890224,2005254.398913492,2282626.652723162,1973094.3885719406,2162310.0071487646,1794008.5329008785,1871296.2306192494,1840867.5596872715,2765184.8495992688,2218326.0812808666
3202,228.6428571428572,1783751.3539142197,1821252.708489754,2371643.9199410453,1880355.0967955582,2490028.5388608407,1955729.5978337412,2234208.625564381,1785130.491995244,1827192.040200376,1832266.4727344858,2593319.2387003377,2206607.3145671906
3203,228.7142857142857,1747362.090427454,1955625.4311572604,2455463.7385061467,1872475.9660638801,2327224.6929109525,2015466.8861829226,2236001.803709566,1799582.9642811734,1800990.1486428268,1904626.1225388804,2590292.7029337995,2201310.2819292448
3204,228.78571428571428,1766097.1055064765,1881111.5383877894,2519915.75363842,1981742.6614973533,2282312.273538147,1995254.369558597,2452292.591801892,1747352.7099727443,1745140.713627826,1988841.6887764619,2548494.2406611904,2396230.091854353
