Frame,Time,0001_1,0001_10,0001_4,0001_5,0001_6,0001_7,0001_8,0001_9,0002_1,0002_2,0002_3,0002_4,0002_5,0002_7,0003_1,0003_2,0003_3,0003_4,0003_5,0003_6,0003_7,0003_8,0003_9,0004_1,0004_2,0004_3,0004_4,0004_5,0004_6,0004_7,0004_8
8108,579.0714285714286,1706787.5619566916,1819935.4116020862,1608433.5351645297,1938715.7045584996,1584054.8399239436,1486221.413283391,1449633.9893487692,1447635.5533335283,,1626967.4885313327,1618717.7041043083,1522567.4677904106,1476394.9698257213,1422121.5666725505,1756154.7769206804,1681218.5290639251,1565173.511496342,1624935.8725185255,1774336.7717338074,1754009.1969420633,1550893.2397748309,1462093.1787330469,1581452.2761213519,1777274.3018735286,1519989.1162578852,1766523.9875542794,1602312.5298655163,1745316.983767518,1653108.0394652376,1483130.6505990918,1708478.9301380743
8109,579.1428571428571,1792090.9715531862,1914764.7297159324,1569244.669413486,1678267.6526996717,1585668.80917219,1574607.0850378533,1475799.0824804266,1414546.0411968464,,1631843.2322282053,1593033.2778317053,1587848.523299411,1427661.9686164288,1416838.059431018,1750997.7907505864,1655469.5200352168,1570534.6568710725,1471808.602735387,1777855.124909101,1747478.1510258524,1561102.4631355384,1478068.8826754568,1528900.6406861637,1828316.2397947935,1496879.3510697486,1760989.6973637487,1563334.857594642,1707794.437773835,1634439.9894392742,1440110.5142450584,1760216.2857556413
8110,579.2142857142857,1719384.4399968106,1976727.2323740174,1566827.312031431,1677651.0812286031,1687941.2342486787,1590348.483543111,1493977.3899393443,1463481.2874138106,1273754.8937825663,1565503.4674744895,1593802.6792972665,1613148.3713795994,1378921.8518281134,1416838.059431018,1755330.93144583,1673749.7725475,1575198.2374416362,1472640.3882665765,1802515.0426875702,1731996.883883293,1550576.3933068742,1472005.6197520185,1594485.9759072044,1872588.3105690137,1441300.9630777342,1737189.542657035,1610837.3604451031,1659547.6403120933,1646829.3899727294,1463469.379193824,1691884.7762902465
8111,579.2857142857142,1727507.634503413,1936554.1536706423,1578735.873353986,1690323.4847879242,1641270.0362506255,1588217.599675872,1620402.5161573212,1367981.6952294305,,1648012.8768836777,1681065.4500931771,1634781.0264176142,1425636.1977684083,1418200.7456949067,1789164.9606989669,1660241.7958731088,1518652.9327527212,1487739.2903236016,1779927.8346476923,1731092.720541014,1558398.6206164055,1462550.125474424,1535582.6522044747,1829536.6859493344,1449033.1297608183,1691760.4763270223,1610837.3604451031,1661940.8668697479,1632383.2458394987,1496554.114095829,1761102.1648148883
8112,579.3571428571428,1717981.9075145314,1834940.111894886,1565827.321710773,1709874.3997413395,1836520.1375200807,1591986.073469106,1619700.3045382947,1477670.8054164362,,1526511.8613594016,1656966.1400185437,1580870.2135392707,1448226.4030104205,1414749.4734401805,1745424.4520971004,1741664.1730067094,1541679.6823540323,1523328.7696027178,1746110.918875116,1698659.4900897015,1558398.6206164055,1451865.8985723085,1547301.0818064471,1844556.2963394725,1434387.0585038695,1768716.9902202806,1605992.2463574489,1660099.2642981578,1619728.9445461899,1441200.0523495523,1748299.6234128594
8113,579.4285714285714,1713382.1998064995,1933494.6749312761,1576291.7631701138,1712232.1989060917,1729553.159551975,1579450.4488245763,1528726.9497445722,,,1530936.0991440893,1784780.7850238627,1520879.6570569605,1430611.6365043866,1397857.1083395341,1775544.4739554157,1687234.189842882,1517785.0341053342,1501278.1771149398,1813697.9434784492,1692321.1537491907,1553256.933588641,1408741.2352264344,1520562.7854279727,1844272.2074934859,1346822.9316685179,1749430.9565592469,1605992.2463574489,1660099.2642981578,1652092.5877834244,1444284.7025179747,1772256.1585978577
8114,579.5,1700271.5713351844,1871997.7051688044,1627455.4604436434,1638703.7549626587,1588939.1411783188,1584698.6116037474,1542451.777358996,,,1500405.0264808536,1677795.87409247,1572032.9085206334,1469320.2542332904,1386739.8206842323,1711418.7632024768,1682420.3713549972,1543989.0901998368,1479873.7129175044,1734043.8398593317,1659590.06967173,1551120.48097445,1468591.5565868015,1532885.540498446,1825115.763197209,1414152.1391243695,1684573.9548563655,1605992.2463574489,1651605.3916500264,1638236.9133318255,1469912.3081040562,1746163.1548993418
8115,579.5714285714286,1629406.0301274094,1883279.1752592674,1640804.6338032675,1639841.3884926152,1581810.7028878536,1599522.9798023822,1507555.9866732988,,,1550973.2782003414,1645500.6491192651,1496261.706990098,1521635.3766590217,1378528.873634971,1782806.6158486987,1690429.026592949,1536865.5465009157,1530761.3261047322,1765787.4883816012,1686054.970052272,1660829.645270528,1456499.003011286,1518121.0160826377,1870914.0592812288,1469630.9567963136,1705243.3163402313,1594501.6919129076,1667911.222021184,1640561.580944831,1474410.7115540155,1789350.545664668
8116,579.6428571428571,1577399.9329994263,1901744.4095891397,1577962.0410853068,1715502.620103028,1601553.5565110582,1508568.9504175514,1593829.1269961782,,,1525821.481725841,1628714.4382936351,1499481.3432528262,1462372.6095629034,1424418.0649332763,1694468.4172087274,1770885.6191170567,1483843.157481715,1612440.0325528313,1703395.9615433181,1641190.6623600922,1664319.322425843,1411932.014343026,1590600.4926653304,1848968.6069743298,1452795.4908333593,1725199.8004389228,1610837.3604451031,1657611.4146109778,1713752.0139390584,1474410.7115540155,1759216.9989248482
8117,579.7142857142857,1610784.9648216243,1833128.3371145271,1563320.6528279895,1705402.6507139483,1556484.5002419916,1520024.7815787636,1513318.6636112533,1486812.9323242393,,1561284.9813411182,1633720.3037792796,1529231.6661322038,1515145.2142702534,1412671.2370743353,1711361.0377096904,1737834.4504523948,1511999.1868053915,1513934.1082092635,1697700.8091247773,1694872.8085437308,1575884.3631583734,1424454.151935227,1588774.095413772,1855579.8395089742,1470945.9818930312,1718429.4264761286,1613021.8765282072,1721072.1106527376,1680744.038846579,1480912.0473096827,1734731.3415888003
8118,579.7857142857142,1661183.3102358456,1894150.5532506772,1551830.0942920852,1846455.858855559,1602606.9997704644,1582232.1698614727,1547186.3320317997,1424870.8361550148,,1536934.081982257,1651310.447588845,1626097.8068258862,1435702.0191603822,1407982.8798381733,1698873.7314755963,1770885.6191170567,1550417.4690955898,1533412.1894907728,1666961.2661094265,1694872.8085437308,1605534.3630350104,1449140.8138771867,,1810111.8617010738,1489320.850458937,1783692.0133642599,1601631.4480538485,1622993.7591174676,1716925.9556401635,1428056.409710741,1712344.0911379934
8119,579.8571428571428,1707391.6967998971,1889978.5539028626,1564487.6553565322,1821604.3497070698,1620391.062497973,1537512.1341707993,1474642.9038557808,1426751.7283749306,,1581612.696434764,1758787.6451032492,1508906.0425102415,1477359.1707019815,1408878.3666285216,1674476.7082900396,1712035.6099382597,1482212.7419332715,1593368.6553787566,1703395.9615433181,1661724.94464119,1605556.6227550241,1414758.2685511627,,1725600.2250620946,1477796.8783798143,1677453.767104026,1594301.4762335469,1704849.4286576067,1690808.9465013705,1451677.710104603,1802064.762786357
8120,579.9285714285714,1740399.1196794389,1854793.8222598108,1546166.880872661,1833264.7524229116,1618605.4982198814,1450547.302902238,1572201.8146164292,1475554.6772588007,,1657235.8747635747,1757296.6378240047,1577716.8677514377,1409708.1189960963,1408878.3666285216,1667026.0655722946,1684022.3655421303,1467422.7081972053,1479138.3947338504,1687945.2997683114,1722770.1905732267,1624953.6157463035,1438763.9155111548,,1834842.82066992,1467325.2035946716,1790177.294452715,1496703.54392138,1718816.409003079,1671532.9973116193,1446532.958419997,1779013.0086492186
8121,580.0,1689038.7696127624,1878708.246426701,1575772.1427621394,1810409.8778452633,1682874.1932447483,1450041.450138419,1451146.8908627888,1467979.2708907272,,1670697.5523368209,1765127.7993079731,1547779.560219222,1419308.5765976356,1419967.7252380603,1705383.636553087,1669173.5402008332,1483713.589402529,1471808.602735387,1716794.8918248115,1651199.9182414603,1576919.8484821124,1423856.5347402433,1595028.6165215408,1789847.50368125,1466008.1244566054,1819520.3761187356,1513877.286032021,1695460.3498290405,1660048.6595650376,1525472.239723066,1775679.2555248856
8122,580.0714285714286,1597174.2576621273,1844797.167606734,1526423.8527988107,1718974.3466733666,1629581.5338371233,1549022.9021012376,1461699.6417703172,1443975.787583599,1323441.0422403864,1609798.579057735,1736586.2192977776,1555357.2670969758,1414951.2520457355,1401981.7379812724,1728551.7354516059,1723644.3061260271,1517172.589503688,1514039.4633491694,1742239.7078232549,1650825.0595745295,1584866.8173454017,1409142.4473167835,1614069.145132146,1871053.8026322569,1464497.9395700304,1775152.956408052,1587690.6370046525,1717562.7925201121,1676623.224900423,1530439.6663783304,1796625.921357692
8123,580.1428571428571,1550832.6900063977,1878708.246426701,1487770.8531548784,1806868.656360334,1592279.0596588738,1566039.0791720464,1442122.0555088392,1496023.508873188,,1648446.5070215778,1753585.1711245521,1536978.859844675,1368066.4929971236,1378820.0034616413,1729279.7622181997,1700076.8348587465,1537948.6600756967,1509318.552624555,1776550.9409901353,1650825.0595745295,1570328.6769288012,1474276.4986550054,1644141.8199663714,1855857.9148760529,1477997.9658771167,1736653.3659469283,1575692.154804974,1673207.420051676,1680162.9767192784,1541365.059245438,1791171.3471561805
8124,580.2142857142857,1650540.555313075,1875323.128159037,1484032.8077789813,1887353.79259753,1563121.0756372232,1503131.0582842065,1570599.5523580583,,,1569948.6840412165,1771087.4059533034,1574743.4643086635,1413549.62059213,1412323.453108946,1720124.9854032067,1700076.8348587465,1494529.103889397,1489721.3508728284,1673339.5799657549,1631939.56504965,1570328.6769288012,1463717.11769046,1573021.3913389188,1719922.366964195,1466727.8944001948,1751252.9147589304,1585400.662883984,1682902.1032872626,1671158.560805596,1435051.6736700356,1797330.266936264
8125,580.2857142857142,1711110.0136726836,1958121.881058769,1572433.7965297566,1737952.2427579958,1743268.1256683532,1525456.2131379053,1566127.4853435608,1386355.256346135,,1556049.70175935,1730618.4563932058,1626360.25111103,1373088.9930028198,1399786.4901476705,1718278.1821450824,1690429.026592949,1528143.9311977157,1494704.4326104142,1759804.3150410415,1650825.0595745295,1614757.235268636,1442317.9070866196,1559967.908046249,1821838.926771106,1431637.198793335,1743376.765611889,1605746.1435646247,1679426.7187630194,1677962.4245469456,1452981.523460749,1781463.4123211817
8126,580.3571428571428,1597521.6318921067,1906117.2919403433,1529242.7800890733,1805694.7425060929,1652700.8332034722,1521989.216501493,1608495.7426250183,1306806.387999452,,1571286.7613155956,1709536.376239155,1618630.1093105676,1353204.348469636,1375739.5652179075,1689217.3428290759,1690429.026592949,1517557.4721128226,1518190.2323604936,1739636.0414459216,1659685.4390254589,1582085.8238278485,1472005.6197520185,1559967.908046249,1833302.8667636453,1473938.947714062,1749883.100787855,1602312.5298655163,1694634.7618946226,1649570.5351510982,1484755.915913851,1718868.0388683123
8127,580.4285714285714,1551027.0028759781,2064216.7565446657,1500974.1365962822,1792792.1219946789,1643382.1168014791,1406993.1491322783,1609278.9325957394,1400220.5182370492,,1624058.8410458374,1669801.911469636,1531103.9276492984,1312494.0771964756,1398931.419911497,1691877.8928094467,1690429.026592949,1499280.017218094,1568209.2659324037,1783570.4712224738,1666376.9997415245,1579075.7014032626,1478289.8522866645,1617214.2006960388,1840855.8310757396,1473938.947714062,1821696.4033706745,1615246.4716585374,1752200.185071948,1650568.279660218,1484755.915913851,1685993.63488889
8128,580.5,1723371.458492285,1885320.321706222,1468263.1273899106,1882679.7175239383,1616727.5640527958,1546028.9044810948,1600299.5845895268,,,1618150.7667140274,1603723.6414668849,1647905.428531185,1322218.0590481237,1398931.419911497,1700215.8130310588,1660472.4781017888,1571478.1568415854,1511159.4667800094,1735518.8154377213,1682757.2950510252,1543521.796423687,1477931.2990664495,1591140.813869815,1805549.209716576,1474054.1862258224,1792544.0765841117,1577724.3606705256,1752200.185071948,1666176.049975763,1492496.6784268783,1662166.512785145
8129,580.5714285714286,1696444.3356758137,1946014.786484743,1530208.2459451635,1803598.955326734,1629324.9513848287,1560757.5032148072,1652655.4875422132,,1320936.0449898276,1636818.2756339172,1627721.7596585134,1568574.911042771,1339851.3573784106,1379271.659148328,1720072.106080289,1673799.1802565376,1579621.2019017013,1607894.8125146562,1716303.1315480059,1645814.8512355727,1543521.796423687,1423301.5020772035,1600025.0390196857,1737503.3495970585,1473938.947714062,1708560.0193716707,1567586.5537766342,1787577.4605807124,1629935.3145358313,1492496.6784268783,1637106.221391333
8130,580.6428571428571,1685695.9044317375,1934467.5205875875,1454174.6140966287,1842284.9086535783,1599044.5573658515,1581858.934033761,1476704.253830055,1376165.4820374127,,1635863.8767881207,1776972.78245099,1558234.5716694607,1303581.9509591695,1426489.398214706,1701293.7581338226,1678646.8301175286,1517421.1089577952,1497425.9956473059,1763697.829419047,1691817.980967065,1543521.796423687,1483906.9432979834,1614246.1343174127,1748588.1912558267,1463377.5835198134,1745552.2343743378,1598273.389701064,1685902.7868159225,1631389.3695383046,1491200.521762953,1665578.02211248
8131,580.7142857142857,1732298.1253752008,1961731.5845859614,1564278.131191436,1840812.888744794,1587937.9710031473,1479756.0739849124,1457269.9534820765,,,1635863.8767881207,1741947.7052723626,1504978.02187064,1406143.5174979293,1409350.0399392636,1670527.5815789292,1678646.8301175286,1525778.238400922,1518359.8116861258,1763697.829419047,1719646.6134682114,1545243.107005328,1442246.2623701426,1601363.5105019745,1741157.3350147554,1501835.2835069022,1744250.0182971654,1598273.389701064,1731818.014101726,1586772.8205458038,1450326.709528789,1663290.3776684743
8132,580.7857142857142,1593076.5235097492,1881647.470640562,1459812.9598316343,1740384.4686274596,1678791.389963133,1587600.6541161095,1548879.7220111568,1385273.3124375518,,1623853.0599767396,1684140.8024237708,1708729.2764411834,1453145.0675460103,1387326.1870405497,1733284.5086288657,1678646.8301175286,1450977.506189828,1518359.8116861258,1711151.7115822055,1689225.4911508185,1610702.2880450643,1445012.219377658,1602673.282077994,1795396.2885137303,1501835.2835069022,1733791.7456306224,1627741.4140080514,1726781.3022201678,1665002.7482958306,1474941.695333012,1740559.4587737315
8133,580.8571428571428,1730373.6636638928,1959260.0213750675,1525772.2710093271,1792410.8320406137,1643892.4196826909,1448878.8329286352,1494905.7085292921,1354982.4556746734,,1593444.2530971232,1732489.8208381832,1635204.5572430184,1429055.2122056792,1403050.5732178318,1663648.095883619,1718089.0613640656,1465248.0338660285,1518485.0145005523,1772211.520650627,1757891.0062913971,1561102.4631355384,1463655.3523661983,1702853.2001618005,1885115.8115454237,1462238.359322659,1695496.0290019726,1581436.1317804279,1762868.8634589242,1606578.6790322089,1549542.1948720745,1741224.9126709097
8134,580.9285714285714,1705269.2524312718,1875690.812801879,1600198.6824923684,1701354.6294748082,1702302.8878633636,1488506.6637786583,1521231.4818744317,,,1665214.7270629886,1636230.8085627067,1579798.7448015248,1370823.7223092536,1432406.202423857,1727635.8629331081,1701320.89990699,1473917.688455804,1607894.8125146562,1720896.7619178973,1724937.7104567355,1561102.4631355384,1459575.5422912957,1580142.5316550902,1809994.411921395,1472313.088798225,1695496.0290019726,1560433.3537792885,1686598.7429588777,1585546.6399694723,1557895.8451033183,1772674.082330258
8135,581.0,1674856.250654983,1885775.3302232106,1526902.4781622211,1654494.2510711187,1687125.3589905996,1467175.0355212302,1503891.502918695,1560238.0472998421,,1597612.3957258272,1629147.5676112243,1712715.8200475916,1374584.2610702356,1411965.8718402062,1734968.2169318441,1754621.4471271853,1546840.8025237448,1475991.4717013875,1711161.5719857349,1680080.8985986586,1561102.4631355384,1429820.9713110838,1552796.0892749846,1861560.5038714411,1415379.8250367774,1762174.8712444496,1568160.9554248212,1765692.4193489794,1623330.1326585347,1500470.5805689497,1718041.178817933
8136,581.0714285714286,1710183.392839556,1989564.8738410885,1544594.0278931665,1725996.6483330615,1706294.3532398273,1386653.3261921196,1475156.5910717978,1398542.829706726,,1596920.8682454322,1626882.7141174516,1580762.5812911217,1401204.7706089322,1416935.9877792825,1713488.7847293005,1659144.5912686214,1467244.5426877677,1475991.4717013875,1796749.6159570029,1702236.2963257688,1616002.681088046,1427516.0149121433,1593592.6854803588,1865052.4969500452,1393887.4630656757,1772760.2206475602,1503586.7286600047,1723996.6151073747,1644671.4671602568,1500470.5805689497,1729505.589163199
8137,581.1428571428571,1727584.0516827612,2048599.3314730406,1596867.1257542153,1751396.3298859766,1663648.2396628985,1590688.78812989,1573890.4952041316,1497150.7702666214,,1596142.9087805795,1708188.718917496,1545351.199270662,1414033.4364966906,1436186.1406130348,1694946.451330941,1656825.857115466,1554072.0759162838,1475991.4717013875,1775740.8384592806,1646235.097902865,1677244.156103839,1492823.7262521312,1593592.6854803588,1805215.8887566573,1483575.5770410264,1760089.7766081016,1605803.1081804815,1694943.1423992917,1643496.345307106,1500935.635244186,1804920.6003900073
8138,581.2142857142857,1750645.5179323277,2076527.165453818,1599762.3956953885,1692980.0301710092,1627033.7231220428,1592725.5266414916,1505799.0062080654,1463071.5149096155,,1577099.4934495664,1674547.6013477976,1550366.4954092333,1373047.3014530705,1390109.9675113272,1665065.2420263826,1683633.1876653475,1560516.180945659,1530813.0146970195,1825469.3141667973,1664119.5682328066,1651724.7757205297,1433094.2873061192,1558544.669301751,1829400.2132797996,1471091.4501749473,1773982.8553519766,1605803.1081804815,1657908.2348232062,1620691.7765601957,1511075.2739392242,1794299.43375463
8139,581.2857142857142,1704237.0831972058,1868421.261029908,1487112.2240825142,1758526.3368641732,1702370.496297461,1592725.5266414916,1539268.1927713766,1435651.4184302727,,1592170.9460027213,,1566064.5470025442,1492980.3397944118,1386514.9737615902,1689875.3697852625,1674116.3261932977,1506494.311111018,1539397.860511956,1781650.258923181,1702326.161037914,1626342.2395186916,1433094.2873061192,1616533.645316097,1818394.8209858346,1455300.5332955741,1724928.9305702602,1602531.3125805485,1604218.3210074105,1672214.5468255796,1470758.7379654374,1629988.7035008008
8140,581.3571428571428,1742586.913581899,1888582.2721302707,1479457.714219203,1705550.4792991,1569558.0268590888,1595630.6488783134,1507837.6039495242,1440744.1465020317,,1612479.2800978713,1754781.8812670205,1674655.1765490607,1431018.7332061443,1389037.984598113,1715000.6791339612,1635449.549811504,1521636.3152344797,1481393.9096165549,1708252.4593486993,1655378.9575961018,1577671.1233105315,1441830.5656191118,1617089.9107802927,1820818.2981082061,1461038.7504591958,1777618.6187742911,1591896.2197986187,1767996.3961367293,1678233.149726708,1516329.8718349012,1649588.9062891626
8141,581.4285714285714,1712487.6620743072,1863143.8264185395,1490621.7407113537,1750104.5618380506,1578855.8579233752,1571457.5304309148,1488078.5699472826,1415567.252714439,1237336.432633148,1629786.769623954,1692393.6458292694,1692585.752790473,1429499.9571606154,1378528.873634971,1660285.5525103803,1675932.9049377416,1557778.512497798,1596641.230506203,1728100.8169734678,1702991.1937570244,1577671.1233105315,1462087.2622004687,,1834655.0985949477,1461038.7504591958,1749596.6966481672,1625193.6231593317,1717146.8844091366,1630011.1152898069,1495895.9748938251,1592823.6776533287
8142,581.5,1714308.5007048203,1799551.2754002772,1581060.7154943494,1899667.270518694,1613228.4953478796,1589617.3064248527,1448759.9288773774,1430296.0008498183,,1574904.0013181632,1681033.933001116,1707644.4230307953,1391678.5955443832,1390207.094515141,1681638.238106825,1654761.9277961326,1488615.8640027784,1580419.725177072,1763800.9338817457,1615127.5420572166,1601259.512104834,1441830.5656191118,,1831976.259780198,1471736.3026151343,1701702.3206685164,1616103.3302326424,1718352.0721452418,1688782.4609133985,1501328.8774294467,1680809.7871212258
8143,581.5714285714286,1705938.6371659911,1835897.0793957866,1471859.4482732583,1868625.0022849513,1577634.5082469827,1450404.917089009,1485074.3562148681,1480664.545017767,,1535320.5950996918,1737236.9364968555,1707644.4230307953,1440386.4574147598,1386514.9737615902,1655389.9772214878,1669799.628596233,1516705.6097478692,1621971.8519252047,1791746.0824316193,1615127.5420572166,1572140.0905530332,1441830.5656191118,,1864502.0697044246,1482734.088319678,1691432.5947860195,1589749.0767414495,1759022.8008122607,1662729.5410305278,1498624.118500636,1746445.4192782138
8144,581.6428571428571,1721014.9338543057,1832949.496892774,1473675.8675681015,1842727.0229964044,1570198.295635687,1483793.1737089015,1466431.8921329728,1472098.8714295605,,1535320.5950996918,1732215.4340769085,1711814.7998617545,1436694.7533539585,1393083.4669427096,1650968.8521256899,1707465.2239002907,1496981.1747000562,1610892.6142467135,1747216.4345202115,1703570.41244122,1572140.0905530332,1423301.5020772035,,1886027.3700355494,1509890.8985888448,1690145.3183799433,1613777.2953574855,1705937.2835085248,1645562.9865601503,1509506.0981429792,1739857.0349916855
8145,581.7142857142857,1649381.1697241205,1873624.1650683067,1457504.5744677947,1740349.8925037314,1660877.5969419852,1492068.7661718137,1481022.1478098,1422285.6396099664,,1535320.5950996918,1732215.4340769085,1658783.4654405767,1402238.3495352946,1405007.3578500182,1662281.8411021188,1693951.8575659217,1550511.4776279517,1521017.568816045,1726987.6114002035,1665783.7550087634,1578713.8262016706,1478416.6635207837,,1877983.496584186,1479303.8832029984,1727012.7618508157,1593437.914624486,1698068.9582002785,1688167.4874095279,1503508.1867133223,1781782.913851896
8146,581.7857142857142,1673891.0390183628,1858260.6799695627,1497489.6124390913,1767760.7957196152,1531398.5400619698,1596369.882327848,1506784.3977473828,1386480.8374862485,,1583370.8837206045,1728586.876743256,1730875.878722176,1417168.0391659818,1419491.3013808003,1778730.3272978081,1703688.7151859321,1495081.356567415,1462489.9496899943,1748236.5349193327,1678495.5284925161,1595495.3586604907,1462543.0784701558,,1781065.339266026,1454544.6323921485,1675831.6209859885,1587576.8640292848,1708025.030629659,1591943.9654765085,1471713.3433003088,1716776.0601317305
8147,581.8571428571428,1750024.9677262565,1864312.5682705182,1444016.513064914,1725772.1752636863,1596626.783089384,1508405.6504978186,1477700.612343029,,,1559596.02983575,1679821.2194688886,1714073.7378861385,1405208.326334996,1433713.771356359,1677466.971012397,1701320.89990699,1531141.2525028733,1452558.9072384404,1707774.9837908798,1661504.4070665026,1550928.827576634,1457993.2660546207,,1759448.912271389,1513616.1428683037,1759300.7854973678,1562260.9277277852,1678926.900553958,1616881.939024343,1386850.454071953,1749223.2350411087
8148,581.9285714285714,1712477.6344513996,2053215.9263331206,1543960.5495317967,1760460.8903346003,1633285.4374941448,1459272.8766644783,1476648.4056499193,1526019.6028536158,,1565540.9633240344,1681446.5371609242,1677596.3750197194,1408546.8868296628,1404276.3534036812,1647512.8069902668,1703688.7151859321,1531720.8784853187,1477951.3225362108,1741110.163183926,1670369.7269179937,1561102.4631355384,1462805.7284451032,,1727862.1247504707,1488208.3546305546,1727935.5678188591,1565422.2127523194,1678770.215342328,1645208.2219490614,1489312.419579107,1747719.9111226154
8149,582.0,1728856.2707427032,1966195.0053661768,1577456.8671650402,1685020.7789358948,1588148.4608648622,1501088.851879535,1437059.1559629657,1512825.0472094861,,1594811.501671566,1698931.6123312,1588524.2434682485,1361624.737739823,1403115.3917540386,1658065.6861219823,1703688.7151859321,1545960.7318666356,1492747.3581708309,1713447.5659166754,1645983.2274500867,1610878.8596001852,1462805.7284451032,,1761344.7095100982,1498363.2646276671,1795322.9460729484,1613021.8765282072,1681332.7072075617,1600216.276539777,1460363.7621747882,1692877.239339007
8150,582.0714285714286,1720561.558194093,1952286.0961586172,1578414.430979986,1896978.3078009652,1648691.9348574916,1460412.7016109906,1436176.432021688,1434850.3300013035,,1580775.106280771,1697918.1499304117,1573771.353811008,1355598.9804872018,1413474.276864934,1673155.8038234618,1675477.2621947895,1531268.2310314488,1493488.6462969726,1710961.5554109453,1674533.5245712688,1564838.447356541,1444790.5392489964,,1840736.9837313723,1411075.252778152,1751579.6651999813,1580860.6411239612,1723726.0001688313,1630114.7701829884,1503684.553110236,1763912.267384827
8151,582.1428571428571,1717526.0958434443,1956353.9939673026,1510960.3949418266,1707831.4659930235,1649117.746562365,1574563.140571109,1596440.6984593838,1589219.3900377473,1314374.5277271227,1676556.9124798346,1579329.756064976,1563092.969766685,1362592.748022647,1422092.278845965,1612729.630526988,1688042.304382667,1460589.2625917727,1548826.033107156,1774462.2640218355,1679115.4420161948,1616085.234876806,1455020.114182226,1522971.397137797,1834544.7618069735,1368172.9951302882,1749302.748801527,1557237.219977237,1636285.2128411424,1601340.6097181365,1486718.4767456609,1644951.7950327548
8152,582.2142857142857,1755333.150473972,1962266.4167863429,1548553.2225465276,1705710.426743667,1686246.1204334176,1563379.9258497248,1608033.4157978934,1565112.009085336,1317029.6596534136,1586853.5087667971,1635650.1718080763,1708266.651372769,1464578.628113791,1411850.3797040188,1605738.9742549192,1686603.307886512,1590388.6771630682,1627422.2939166012,1784886.4810638716,1684959.1806479066,1597014.0795507918,1470589.4314195453,,1805345.4117207918,1499973.914168619,1776557.6226695837,1598273.389701064,1743212.4657075931,1632693.1827365253,1488135.3542659292,1717336.94798376
8153,582.2857142857142,1716983.007736685,1972425.0928346578,1578785.1888938367,1854860.839898836,1690407.7596859792,1534574.1558477136,1466151.3272775295,1396963.5780586519,,1598317.5331699103,1625075.2050122696,1573482.4197561517,1449327.93610373,1422152.4887941233,1619581.3899673184,1766360.0305964847,1522205.551983584,1601024.7592181084,1759353.2500496113,1738420.7131392076,1619231.6085280378,1434050.719788373,1589890.6814008283,1805345.4117207918,1438548.0046473457,1805177.0288896721,1610044.0225233857,1724022.4159134624,1678559.8830480292,1488736.8642985185,1721102.473920344
8154,582.3571428571428,1684903.8637134898,1930553.9107811167,1573755.4213369975,1833022.6493230045,1720481.3123121993,1508572.2055709553,1469586.315611378,1428004.7439686945,,1610535.1925426326,1625075.2050122696,1660560.5107581732,1442064.6653037814,1418832.2375903996,1698006.8567457236,1714321.853820758,1501649.9071300586,1609053.741352114,1704136.9407655874,1729794.2467541245,1586047.6437130978,1450174.3458432995,1621035.4968505022,1792954.5734124172,1468395.4225483472,1783287.0185308144,1589933.4140037198,1719439.5271698388,1648057.7165078423,1455714.4797412995,1712455.8912404308
8155,582.4285714285714,1706817.773609668,1967920.0270025942,1563381.0156789194,1760941.7731018024,1645455.4193178655,1492557.9068870002,1506231.531409885,1400903.3332184674,,1544395.6779804195,1627126.0737321407,1660125.3378009703,1416166.2026803214,1426989.509317207,1724959.1490443596,1705217.5977859518,1504016.5626215786,1577029.0103917066,1714664.8668453488,1707164.7538537362,1597454.7064174574,1420187.1345417353,1573226.481654995,1834732.0212666432,1487042.1518175895,1782704.4958995602,1638216.9767866188,1721062.575739428,1632000.6984789514,1436127.3473777727,1744635.4898312294
8156,582.5,1723267.5920867303,1951743.4842449413,1565180.3352814096,1825666.0314132217,1639052.7885794751,1510686.0270648315,1469989.3869112865,,,1554841.076508801,1629666.6540963834,1577922.2820360155,1500532.7947346054,1453073.60863153,1724959.1490443596,1709328.0412997578,1487499.1657870293,1535098.5062925282,1717596.7395528702,1643131.7185243554,1592156.4811298468,1440485.3861504057,1583850.045864581,1817713.9865354174,1449501.1399158272,1771137.4761864883,1617170.7299673336,1749830.4521571335,1653476.6919732254,1431919.255047453,1701328.1018405235
8157,582.5714285714286,1617468.2894459974,1968720.5007093512,1501621.996868541,1909713.7887483304,1632506.1105888984,1540049.411135903,1558506.252314948,,1310932.8864679993,1524431.6514410335,1644627.4264550281,1671184.7138462826,1460270.5591496925,1411981.1307374525,1728049.4694040876,1648959.7570635444,1501696.8149500564,1538149.3097003915,1642558.9249893052,1662775.6575181752,1592193.10397426,1447665.7819573432,1573226.481654995,1824834.131997108,1434389.0102226932,1707113.87423182,1594529.5615426789,1736970.966751235,1633499.167926271,1474317.798371079,1673110.7060883152
8158,582.6428571428571,1714511.225551846,1887993.9832499747,1536909.4388600583,1810716.8026503162,1611966.6493940952,1429920.0200604023,1581811.406869449,,,1667725.3923073027,1583665.916054876,1649964.1729629033,1471552.5518572063,1436018.3577577816,1684536.9672352981,1732641.8904433993,1519276.7039206107,1531160.665366575,1730690.5592208332,1667324.3331731767,1626292.5298754263,1459984.365667968,1579131.307899822,1755850.8203158285,1435765.8708926234,1696019.257916371,1608892.9021617074,1653327.950909789,1598101.167267023,1466009.1192159657,1648688.349089524
