Frame,Time,0001_1,0001_2,0001_3,0002_1,0002_2,0002_3,0003_1,0003_2,0003_3,0004_1,0004_2,0004_3,0004_4,0005_1,0005_2,0005_3,0006_1,0006_2,0006_3
6195,442.4285714285714,2351406.4107745974,,,1932081.5573979004,2294354.812337996,2072149.3200268862,2383938.0790935387,2262255.4255986083,,3035777.9799124934,3775542.4210424204,2785886.037427535,3206830.969292508,3116842.2185766515,2946610.955678486,3411596.418531885,2498854.345561848,2557752.2356560733,2404991.590696082
6196,442.5,2248837.944456258,,,2031995.1497158217,2363090.876718495,2132523.8501579296,2486463.3106357115,2462285.6934785275,,3142675.3581359736,3726160.844243058,2910368.652239901,3227443.4850353813,3455399.2291640285,3042427.9093429213,3037250.820774187,2613425.5460259416,2510466.5039308723,2144168.04459735
6197,442.57142857142856,2320554.3472847105,,,2302374.525928735,2263846.7626798395,2250099.468612495,2240506.8459872687,2511299.0177432257,,3008062.086560207,,2973146.6284520547,3155461.7239078986,3250175.693637899,3119847.978237648,3319289.2977924882,2432839.19380994,2618443.2830315875,2362502.582744524
6198,442.6428571428571,2322742.2482697475,,,1990611.6134492587,2319000.456496521,2137699.0314737633,2566686.9628332327,2425908.1416794183,,3002961.198294613,,3082836.2182522174,3301484.855887802,3251174.0145482766,2797497.8695488386,3348213.0137646813,2784058.7873785435,2583290.592570084,2466023.916288138
6199,442.71428571428567,2318586.777695122,,,1856837.7639266043,2419980.9897491783,2178468.8702096073,2580906.9117658404,2419832.275930829,,3032362.2010448757,,2875271.5781853264,3247373.649792917,3056805.20301098,3153744.892153527,2918050.7729248595,2931428.5910538933,2602532.881787458,2199663.56775496
6200,442.7857142857143,,,,2065162.212164498,2180363.0382377934,2037041.6676028967,2600126.970720266,2109064.2554938337,,3089740.058462348,,2867062.6701503084,3232665.4315215545,3157748.7301809033,3175964.397838403,3203896.79133528,2850969.523171601,2600296.744849719,2410785.817109454
6201,442.8571428571428,2226281.330797492,,,1934361.3129430644,2326025.3950801194,2109880.8593639145,2507881.4333298407,2260026.766890212,,2803188.702598801,3799540.557882419,2811624.152531017,3293917.1076266104,3222807.582697006,3130649.5160785024,3026521.991873586,2974114.9754803567,2705251.62433448,2210142.2724397653
6202,442.9285714285714,,2605414.0290252045,,2165950.9354926473,2016651.1248516561,1812506.6909561327,,2127855.7530289795,,3032997.662840594,3687010.335000802,3101741.0690510334,3013631.1267101048,3255161.5430842983,3160593.5597042786,3146335.7821781007,2671883.4718021443,2600417.331204962,2248422.478494706
6203,443.0,2295586.511579983,,,,2253268.805067516,2226808.269199709,2172760.633793913,2359245.202383997,,2926505.7498435266,3271095.0421688166,3005281.819336429,3100924.6855253726,3216262.03417372,3313207.775627479,,2430500.9047061605,2751962.1057656147,2208387.0369802318
6204,443.07142857142856,2251271.6528783096,2475860.1573913307,,2022580.9056475146,2217685.147168844,2419124.5383733436,2393617.193619141,2330593.260717653,,3056797.596475611,3660688.220508702,3018993.5036818683,3175272.8726451173,3111938.937713465,3111133.985648801,2729953.2215700224,2807143.1208247156,2664946.2461286956,2413561.1170215425
6205,443.1428571428571,2589385.736425073,,,1987495.6491074567,2262390.8712154524,,2745092.192237982,2500805.9093310074,,3040836.1389180277,,3132102.807772328,3221456.792411411,3110237.182477423,3207629.565359098,3055991.2174319588,2928086.272205099,2720422.8874857477,2369110.8000935684
6206,443.21428571428567,2487450.1110427203,,,2041490.6649210234,2277950.6403890154,2256650.617404982,2622846.208824817,2410045.9520359566,,3051413.5805234895,,2978890.3410033723,3152494.897736956,3138070.7768958765,3185216.215632935,3129921.985780748,3013324.5888982154,2673973.1995380577,2178863.694424229
6207,443.2857142857143,2495882.4965879135,,,2072552.8123774542,2163692.487808478,2226393.887620685,2453722.4965393366,2374057.836493364,,2789973.881607798,,2990378.9664525427,3238522.17108559,2886181.994667762,3327151.6720231553,3064682.904565446,2973363.161886538,2608076.931099015,2442313.8036647257
6208,443.3571428571428,2280607.3093632744,2472610.653840144,,2167654.252398266,2467502.2112176795,2297903.038035318,2409989.1568455524,2610184.9009238183,,3100423.221325334,,2955792.4683487434,3252665.68003411,3292724.966500914,3215461.860140165,2954249.39064077,,2584937.871579528,2325393.7918967837
6209,443.4285714285714,2318511.113586588,,,2184146.787204347,2112684.544316389,1929835.14950614,2632333.3920037444,2362439.8578872853,,2984401.1431704164,,2984823.2022882905,3252307.3935334235,3100717.8256202354,2932998.371730242,2939357.470843067,2413397.1546250675,2556562.0169933992,2040129.46533835
6210,443.5,2509359.676071806,,,2111961.3369903737,2162588.507489125,2178848.0385575835,2673643.672440019,2413259.232184539,,2912991.1021077875,3481808.5380452476,2948192.7229736876,3215447.2262211195,3038689.5801166953,3023220.28315953,3074740.7658305527,2296907.977002993,2487877.5396760027,2326540.6663796
6211,443.57142857142856,2278770.3244200647,,,2089512.7394259518,2115912.2142169788,2335918.018574929,2590520.8752378547,2257685.1864128644,,3096453.1869075354,3042710.012331997,2894072.8159724483,3304501.371808847,3217666.6834738296,3018569.381177107,3037479.990048383,2700389.611857474,2552770.1272223676,2671686.4760336704
6212,443.6428571428571,2293978.457452961,,,2000178.0290984705,2152514.8258780236,2004440.7136194236,2596210.9444399024,2396044.235376984,,2877855.6699884636,3184398.3518114714,3025017.850422114,3134745.5629845234,3360653.6221676623,3395322.702962844,2850673.658790148,2692263.248806024,2630072.887472612,2320358.428903571
6213,443.71428571428567,2647931.0637325984,,,2096985.8160592294,1910044.8146170075,2015393.8766661573,2407035.86537741,2401333.481221375,,2869000.3669367884,3296619.6516343527,2942625.0558087076,3083053.637018935,3231321.8529729503,3024763.209286575,3279652.4960644427,2680954.746109524,2604680.3455860177,2304840.478229865
6214,443.7857142857143,2144545.3170958734,,,2057450.9532065138,2100118.020795907,2139512.248208716,2552757.457260892,2404735.5448430306,,2839702.0938492073,3377009.127944243,2939664.690338719,,3132438.8911635256,3234902.4405982206,3130187.285096034,3059799.1378000625,2520644.9321427885,2185028.904545129
6215,443.8571428571428,2378122.8600124167,,,2303700.774638211,2260550.3959153295,2160859.6127490858,2437008.1075597564,2507059.192063725,,3040049.5979796,,3189033.535669932,,3172813.9139572037,3000415.2301823865,3191017.595013403,2705820.3730146633,2629276.887678065,
6216,443.9285714285714,2421777.4381788103,,,2081169.7580310458,2146732.2619247916,2209619.4711314123,,2637901.2812846457,,2997104.137217552,,3093647.466808469,,3090175.6316677746,3090606.625832965,3131811.6145302714,2905003.3558228416,2565008.5319141275,2439817.6731463824
6217,444.0,,,,1964706.2653107487,2331019.1077395706,2206528.8223851025,,2173301.527236129,,2857499.6156211775,,3019030.765395273,,3039309.4456914593,2895197.6588411815,3312357.1731387367,2426699.03467619,2475788.2917078785,
6218,444.07142857142856,2400852.7348409262,,,1989629.507164916,2110230.2264307057,2304818.567681925,,2314683.2531659654,,2972801.994008978,,2820905.107880845,3388594.753413231,2968887.6238808963,3160684.651932802,3151763.3445204515,2705891.6495439135,2562044.274236595,2723766.912165008
6219,444.1428571428571,2382191.410850419,,,1814253.0904348376,2211431.288873647,2380294.4320121426,,2638889.3094964526,,2981463.044791324,3306751.8169535385,2982285.556941778,3182115.490619708,2959174.0025257505,3094941.2431748156,3042230.093758001,2914803.0014480394,2633572.539188983,2274484.2152389414
6220,444.21428571428567,2134053.636214477,2483436.783407535,,1779186.9865262727,2182890.4263152084,1972115.7391871682,,2729862.392772556,,2932972.6233125282,3013766.443610387,2893844.2257758914,3355996.7883893396,3206666.5364573165,3235399.282193073,2967899.2336201505,3061737.7817627518,2692757.71991162,2260908.2701763175
6221,444.2857142857143,2098956.3309074566,,,2078633.0217037445,2174365.5432506297,1885823.444226515,,2604740.115238965,,2874179.0470306375,3281935.3203446856,2943286.670947081,3334186.812974021,2882742.666375446,3029111.4313415377,3070039.061876055,2893529.952213296,2558092.2154995822,2239457.3540439694
6222,444.3571428571428,2427456.0901630116,2551422.5280064913,,2226495.767344316,2111572.0395155638,1967000.0170267262,,2342832.0874676383,,2996242.267338042,,3150850.7105182265,3249120.3062008866,3114020.6449000835,2954381.286552793,3119389.157427148,2847250.0031781364,2747910.5814716397,2403922.8670902643
6223,444.4285714285714,2515095.3156224596,,,1842080.9402306061,2210300.6209471202,2124773.091169397,,2528468.956312599,,2947692.9263036177,,3085955.190594817,3206765.7766425256,3392392.5587538728,3088092.046572433,3172672.8581498116,2752822.8927648845,2705902.2555712643,2585000.884866198
6224,444.5,2371295.131347753,,,,2387946.5734032667,2290389.7547903047,,2548875.966601681,,2827952.25734841,,2986127.247595871,3232977.8828917597,,3162266.3611782333,3379111.2636470757,2840732.6675715223,2583933.156313639,
6225,444.57142857142856,2271491.2269415767,,,1780690.9731731003,2411879.824426113,2017405.3775095916,,2545108.918529249,,3049502.9879434127,,2876432.9673882043,3233208.9628534815,2934190.3044889285,3016480.871908308,3002388.451413055,2844275.4505680758,2606826.7385281017,
6226,444.6428571428571,2494684.40654115,2466171.8396790684,,1754453.2949229043,2217865.8883041907,2161148.152717655,2575262.5135769793,2253233.7324715937,,2882116.8035478205,,2955599.694178571,3390172.71245778,3120693.0455679824,3093336.3679443845,3032358.2769791223,2470122.8483679555,2511591.8420724194,
6227,444.71428571428567,2372759.1249124776,,,,2352512.9711688426,,2569319.151955227,2488691.2105944688,,3058170.8654908882,,2794585.276729785,3210554.366603908,,3246986.325944437,2720508.166498575,2709000.6958798245,2564158.6462058295,2125422.954661284
6228,444.7857142857143,2370960.957886063,,,,2193140.3033543145,1840808.2964761716,,2581170.2648309474,,,3598205.9188540154,,,3175422.054334613,3352908.7178590205,2999503.6532311426,2829879.7211322975,2550185.2619252973,2136519.4474464296
6229,444.8571428571428,2294890.209699153,,,,2322171.4841790586,1756812.053506688,,2394519.1943063303,,2805835.4928012155,3556614.345764289,3033300.1367494706,3164269.844293505,3031706.3936747974,3123661.826928899,3090690.196461547,2514481.556960033,2476633.5536893224,2052374.0421235624
6230,444.9285714285714,2100309.5556510864,,,,2161286.487491146,1614666.0578560967,2521798.6056254264,2416940.332173092,,2768904.0283404174,,2966095.403453799,2995447.838492767,3047023.3112254916,3140285.311298917,3056988.537467426,2548379.529106038,2645829.382985062,2459096.6026131283
6231,445.0,2405038.719801375,,,,2177909.109587238,2256970.1092170523,2749263.211271269,2370560.0059175207,,2839741.249430514,,2735177.766570353,3160027.3074396444,3320405.775184096,3154620.4935387257,3297451.221654597,2416742.462251778,2616027.286276982,
6232,445.07142857142856,2482969.704829751,,,,2354952.7886107224,,2575795.5322741773,2609666.9319303767,,3004733.3762788423,,2734626.152143129,3338280.0440151473,,2922545.6114341635,2920991.279134329,3011167.5283863326,2555871.8059198977,2248709.092644301
6233,445.1428571428571,2415924.4330490665,,,,2222677.5717384694,,2626455.5946233813,2410003.8318014513,,2949912.778112821,,2989395.586446169,3307804.762330354,,2895559.906307891,3085044.3491986436,2718250.4037713055,2582886.8889022605,2110808.1238128277
6234,445.21428571428567,2323732.4065402844,2482056.0609897687,,,2282806.6478135283,,2626007.0188516346,2544580.932276475,,2925117.9587311917,,,3099256.758207862,,2966063.4619687605,2993697.153098965,2922380.2038728422,2562924.6142375073,
6235,445.2857142857143,2267801.6292115296,2623251.2843077723,,,2365838.709638004,1805490.6568538903,2532415.9292952972,2462605.7634837814,,2725440.1294962554,,2977895.8338700477,3081056.188336525,2877377.8684839588,3007622.413175034,3116287.043202195,2665538.1777877123,2633188.378269308,2309987.633030361
6236,445.3571428571428,2480933.066605488,,,,2402552.39298732,,2660225.0634757574,2322199.3930640365,,2941583.1837894255,,2793617.957752193,,3027904.604981135,3325701.0972623266,2908096.2238856526,2588816.0767744053,2607157.675850535,2209259.556247783
6237,445.4285714285714,2382635.6228176286,,,,2535432.217538303,2459352.747917802,2564379.316122883,2609162.132743635,,2883566.252019182,,2734740.5443936544,,2937189.2548243627,3000747.8505244595,2993243.091538914,2335117.243799534,2571283.3315454894,2305862.8246079073
6238,445.5,2291056.9957394046,2538913.939922484,,,2227746.6939671473,2140080.9681032323,,2522320.6720203585,,3037677.1176472977,,,,3190379.660995758,3114702.6371692163,3240188.2985769827,2507101.3979762373,2712457.113150124,2247490.1027898123
6239,445.57142857142856,,2616017.009217106,,,2308232.3299778043,,,2305669.486245444,,3025566.583941028,,2834502.0173117174,,2780971.9775520125,2876048.75687402,3394058.5618426413,2441614.7607127484,2657459.3578598103,2053897.9401318047
6240,445.6428571428571,2153092.1196635114,,,,2324044.19121259,,,2268368.5089970636,,3146580.33721536,,,3359552.327386745,3014852.295448003,2904965.692980338,3138072.199644472,2692847.23104474,2674122.718961971,
6241,445.71428571428567,2487518.357289104,,,,2347000.986134074,1817618.5166385034,,2162097.3342739716,,2967857.553901464,,2912749.1759465877,3256827.386220167,3036424.6266960297,3176321.7673538006,3181278.440750768,2758422.691495441,2646976.8025466283,2219267.1806465616
6242,445.7857142857143,2246464.0173932407,,,,2545797.6942333896,1521256.1665384087,2613294.767569353,2597245.0425742487,,2875440.2655719346,,2945271.0459176586,3251717.2952171774,3291488.810381515,2947013.973894911,2871654.991746858,2681152.024467234,2639196.65859016,2020491.6527135328
6243,445.8571428571428,2451018.288465268,,,,2366117.054388613,,2621675.1192146074,2493958.402840476,,2703577.726590443,,2965145.185783601,3156134.8660946987,3213461.946075716,3462738.235408843,2881652.9590773564,2847687.438004126,2839240.4262083224,2318000.4397044876
6244,445.9285714285714,2304130.1535716364,,,,2333172.0721526607,,2830644.578809243,2507367.552461436,,2745187.9102907204,,2726430.5867009116,3083504.7948166328,3040180.4112734636,3081477.751140919,3196274.0754127437,2613158.5906339427,2769635.0720800804,2107799.2577984007
6245,446.0,2470018.0919580995,,,,2606949.0773743438,2363897.3775808564,2821040.2967948522,2493266.0476769656,,2831460.4542005938,,2979671.430795471,3153119.353940275,3412714.745991278,3095835.7200104,2956788.1341267256,2933966.993558886,2715760.3257665583,1735436.9914640272
6246,446.07142857142856,2295626.0297791935,,,,2544069.9509320767,,2689616.0982087236,2517486.8976366753,,2987010.0799859455,,3015658.8829685575,3400354.128414959,3267276.042298909,3032029.1718475246,2956149.406722794,2567349.9265934573,2650101.2906125463,
6247,446.1428571428571,2372164.5944093005,,,,2271403.489415111,,2578304.0434155436,2524706.8392164335,,2903673.9557963773,,,3083100.992035195,3112748.3294502706,3037884.5303178243,3231301.9054603474,2654290.585124609,2719297.6533687627,2082188.3180361036
6248,446.21428571428567,2342361.465701246,2515637.4002112676,,,2035353.500981546,1560518.1048418824,2386705.4801116046,2611664.0345118055,,2916320.994541074,,3097214.9858871633,3261752.0752144335,3092515.7895057537,3072564.4664456337,3295957.594516433,2467531.2416654704,2646998.0159849124,
6249,446.2857142857143,2142236.672115338,2840016.253342448,,,2281569.146080264,,2549515.2533483757,2628673.3539882614,,2859153.235091922,,2984385.972157535,3413525.534903341,,3180706.0218737572,3207199.4121638634,2484550.3558645067,2587896.1178934383,
6250,446.3571428571428,2291992.5293865604,2626309.2839243766,,,2463612.5717278975,,2404887.06533537,2668559.1988822464,,2805597.543694468,,2777679.1324451743,3284846.9678355725,2970119.022857965,3085530.4020891925,3295974.6490462176,2652937.3652988193,2493871.707807581,2031198.1612927092
6251,446.4285714285714,2534114.9963718522,2478880.1460634167,,,2422105.3650764213,,2516672.6616339,2171684.262809082,,2780178.854782339,,,3176201.250618654,3392252.866811175,2640521.052297887,3038447.4305578894,2870040.295523712,2650788.6533794296,
6252,446.5,2403590.3344395114,,,,2375758.5197524275,,2520378.2247637403,2516025.460827455,,2703733.062670413,,2706754.687566696,3373489.6664632633,,3170371.9445099975,3028649.959260405,2736615.0764612476,2795360.2438005107,
6253,446.57142857142856,2265411.059280695,,,,2439815.305286629,,2508679.469253502,2489265.0904255477,,2896198.368423606,,,3371781.830233028,,3095304.189136586,3239157.2424152666,2796467.4341349956,2716612.4290570235,
6254,446.6428571428571,2359948.7492882824,2678521.5687918626,,,2467095.3117553554,,2418003.973887393,2320558.087042083,,2968005.058440968,,2865160.348788184,3182081.8077307255,,2956765.1275663883,3122177.178575407,2376004.653076989,2717173.3672885834,
6255,446.71428571428567,2263116.391552908,2544935.76604935,,,2132900.532283196,,2446685.4560888414,,,2802630.6897176304,,3123728.8083676947,3250329.418174646,,2940117.784414888,2885549.6344610928,2517643.5568345794,2728375.2096009296,
6256,446.7857142857143,2240494.683598454,,,,2340743.5851211725,,2511942.9294404075,2175221.0430792,,2818455.4567855746,,2853667.60017493,3315395.189896447,3036213.2122001634,3228971.2829773314,2774250.1083146855,2645643.234936884,2674746.0081363986,
6257,446.8571428571428,2323964.409218361,,,,2533625.801741967,,2389425.6920132865,2572015.528632793,,2914902.297413537,3253837.010751521,,3266346.075652202,3288080.734666025,3299625.739844698,,2476601.3260525004,2797152.26176071,
6258,446.9285714285714,2510061.627516882,,,,2395791.4683969803,,2682194.046321372,2644879.708088348,,2898834.536048127,3126206.2555241715,,2993228.4526859527,3139830.759339676,2787439.6612226455,,2682280.290413645,2470387.582603249,
6259,447.0,2507577.232716141,,,,2304575.3747490663,,2580153.7689147755,2672848.743665333,,3098746.2133873813,3017881.886846511,2952157.7011613036,,3179790.9083387107,3105696.551816015,,2596502.7412503036,2688207.2006614995,
6260,447.07142857142856,2530548.870576863,,,,2469432.6612637527,,2355237.9679944958,2703434.3015263136,,2966954.4656843697,,,,2990960.0398108545,2860157.00043259,,2565042.9269848517,2492105.1244230955,
6261,447.1428571428571,2469420.6841117763,2476938.8890596163,,,2558861.77552742,,2416052.8359332713,2532304.476459359,,2911642.630442027,,3027457.9883285835,,3045935.997692838,3169073.0599424355,,2723251.2748875436,2568693.8048153776,
6262,447.21428571428567,2400108.3323610076,2712692.289460034,,,2337319.956667674,,2605554.282678026,2500460.2498439695,,2822768.6634295075,,2854402.677666953,2992014.009535328,3318585.275603503,3034796.9064719486,3376831.081979367,2601035.166506089,2577450.522933256,2205119.5113995923
6263,447.2857142857143,2333341.4088181774,,,,2357818.339489956,,2301329.7615638506,2350799.4419692843,,2937593.6175422766,,2896040.9530463577,,3244483.622848744,3017407.3828678764,3255238.1264318465,2328213.5461485637,2786971.3552821255,
6264,447.3571428571428,2075701.5139684107,,,,2252519.7150918106,,2583816.857935995,2543525.348733813,,2993410.6604727176,,2754465.7461931766,3267903.6134747593,3270211.9724350343,3114865.3462224957,3246971.6154471464,2498636.844542559,2483529.2487832946,
6265,447.4285714285714,2363655.2994097653,2580927.797387563,,,2361905.2159724534,,2525135.1118633244,2649696.4616712374,,2856913.739341514,2927095.683661508,2903923.5214549713,3325405.111037794,3326759.300819455,3058356.4499859633,3157416.765356147,2640902.12854838,2655698.368343702,
6266,447.5,2203634.2732487633,2675299.9614427,,,2544063.8388720583,,2427052.442251183,2406632.554362133,,2989437.124653804,,2903845.6313653137,3074646.0744873835,3183689.05403047,3038450.4028350306,2675423.884187698,2533026.658976406,2645952.426507175,
6267,447.57142857142856,2257812.0211689,,,,2340736.7084916877,,2343551.412587343,2499646.867836614,,2799520.2711241203,,3008314.948301271,,,2945671.9282248826,3049184.7419870147,2200617.4315521442,2540504.205694462,
6268,447.6428571428571,2575419.1928642513,,,,2220437.9855882395,,2436605.8421544577,2484557.5910750073,,2936077.476182315,,3024870.7803626494,2887048.4122654106,3320200.5234635263,2928841.8200990544,3232390.838645781,2433522.5774967102,2425359.1760555515,2181546.0406356724
6269,447.71428571428567,2369234.747855677,,,,2334732.2304423456,,2465164.6005225177,2494390.301865623,,2826002.468495995,,3068990.6510328534,,3348000.2818755703,2995702.682734646,3308556.562945606,2524199.266468445,2593794.8846741784,1926305.7639101641
6270,447.7857142857143,2300507.8634908893,,,,2303714.0267706383,,2541782.8659494664,2539667.3928442365,,2857327.1991146454,,2992077.108568072,,2959967.5842203405,2900533.9943207563,3191967.8049544995,2395038.366962579,2664510.3488911297,2328824.06220081
6271,447.8571428571428,2085317.2234882659,,,,2338046.858841039,,2449840.5658255173,2395435.205031252,,2945213.4528679997,,2843944.1814742233,,3271863.2827938953,2847200.720499073,3253054.4419474546,2320217.2827318413,2767320.5096133025,2115692.4863534016
6272,447.9285714285714,2403830.5768252728,,,,2656969.2145131305,,2345474.391094162,2519176.8905703286,,2966746.8164177043,,3037761.0443343143,,3379338.6899726996,3053122.0600059954,3416433.3475051816,2592639.1117035546,2715381.0316653,2350845.8490408966
6273,448.0,2320575.9664885104,,,,2364620.6215489474,,2331083.5266736047,2532382.110395483,,3057642.905927524,,3002883.696912272,,3223220.482632613,3090943.453108432,3035074.218758034,2655786.917809524,2603705.2347543286,2188941.9215081725
6274,448.07142857142856,2241583.9315759744,,,,2320616.904722655,,2547725.1376631795,2276659.2794556534,,2813748.9244685904,,2897880.9476296674,,2999768.6370986337,2977601.952523544,2906080.4552000314,2548062.216299905,2515981.7183723687,2105073.2525015124
6275,448.1428571428571,2252378.633847899,,,,2450059.654450139,,2393688.7502086163,2312314.657071423,,2813119.107738947,,3021282.1088478286,,3312602.7496461193,3073402.831497303,3114478.382928564,2369793.9773665364,2828630.167959683,2017189.6394191585
6276,448.21428571428567,2617700.415786366,,,,2176033.4400797007,,2180168.93785788,2486563.4657491706,,2905315.8843526104,,2912104.203218674,,3179110.3116698856,3226291.3585147234,3300585.2437823466,2331820.5959551055,2778427.198004544,2383657.300154329
6277,448.2857142857143,2313430.4395190054,,,,2099124.810379374,,2431272.608978841,2408147.0205480033,,2920556.2244701656,,2935599.233807339,3233658.680629156,2890257.8247108255,3075567.605821791,3123747.188015868,2457624.6777012157,2787983.057454225,2169158.6093026926
6278,448.3571428571428,2357887.1811433984,,,,2291456.0910581476,,2303178.022880313,2728774.055775691,,2776896.198478857,,3025435.4120305507,,3185078.638485725,2989029.5863545006,3216488.7526835427,2598579.0122965043,2824292.8413136047,2229618.4153829226
6279,448.4285714285714,2349367.1940183463,,,,2377771.1232710164,,2553629.5032554893,2592184.8737703552,,2879424.033762615,,3153868.6622982314,,,2931250.6291293553,3153586.9223154946,2646874.057088684,2535233.163053733,
6280,448.5,2311885.5007915944,,,,2370108.0880402746,,2507321.293388484,2572794.9502424654,,2958306.402044721,,2915326.6863673283,,,2761168.4824278983,3081636.1896956055,2765556.7307484527,2477221.3799764593,2206098.0876670834
6281,448.57142857142856,2296524.0396523853,,,,2199286.287247213,,2582639.309163624,2647397.8328310736,,2948073.979471566,,2927119.9844717607,,3441025.546983241,2866356.6872126665,2984587.314658731,2926609.2115046345,2724674.6085900078,2141159.993205352
6282,448.6428571428571,2206264.214609674,,,,2326886.3742609336,,2390858.6299874564,2845778.487028642,,2917505.01724652,,,,3001066.012221743,3379012.1631084955,3254021.8609656617,2915613.0744401515,2818885.749299915,2452905.9487159257
6283,448.71428571428567,2338401.1613412993,,,,2253421.0507886666,,2397864.923623682,2213974.571463198,,2772576.808618535,,2752555.687164095,,3052141.243995086,3172220.5212870617,3183450.111961961,2725753.092812944,2554183.3624771223,2285423.9470368833
6284,448.7857142857143,2267971.930137741,,,,2130335.849848854,,2459753.53202419,2470237.13768659,,2832606.35492376,,3088214.5933506456,,3194701.153309164,2982243.736031208,3154203.2121739546,2753148.595274698,2632100.055064071,2317483.223123816
6285,448.8571428571428,2397496.428993995,,,,2503670.7321759705,,2460874.6435861574,2278266.9784768685,,2871000.8221505703,,2991792.288793565,,3343580.8620104142,2784677.394979352,2956288.1362524773,2806327.865270135,2711357.965367807,2385921.291459168
6286,448.9285714285714,2480798.8628725475,,,,2500297.361850681,,2562626.226471194,2382375.303253778,,2804407.7987547354,,2842132.869020015,,3207956.94290556,3058804.62320095,3399233.710123825,2480353.3654686688,2485078.795703262,2447523.485611621
6287,449.0,2254655.4310854333,,,,2368950.1681510936,,2463791.8459796715,2377334.8093148093,,2898019.366021754,,2856776.2861515344,,3535955.2121458184,2818300.750696808,3052802.367897999,2328593.030334347,2752054.8661206705,2259253.714109241
6288,449.07142857142856,2396043.7517962353,,,,2331833.953226027,,2526736.780254855,2757354.4053285336,,2906926.3835010896,,2911471.1032155766,,3254875.433315665,3109700.6509715924,3159041.729817395,2402810.6687637763,2512895.757746878,2404647.630910131
6289,449.1428571428571,2171290.766726858,,,,2624971.5976713025,,2510363.55031496,2447519.5777215287,,2903251.527503755,,2925011.5304950285,,3056924.172486172,3004352.2354230275,2791280.848581721,2718708.2859843243,2546161.869492385,2283532.273809861
6290,449.21428571428567,2156028.018707721,,,,2258406.6450921767,,2696998.739866223,2792994.4506572927,,2744708.5492565306,,2808042.617665989,,3345168.9051700616,3298532.3018523133,2804637.5982546248,2551883.5923197065,2471493.312207147,2026463.4649736467
6291,449.2857142857143,2236128.079794108,,,,2419020.079861983,,2442022.733500499,2674985.3418650012,,2860339.965335279,,2926967.6881106524,,3219327.342298541,3167795.8197394265,3144291.3823217805,2675871.4068171815,2603874.1623122804,2215042.0271148444
6292,449.3571428571428,2276167.8187355865,,,,2092975.4110136286,,2249120.1007457036,2548002.937257366,,2879527.944391435,3032984.2099783616,3101014.285391432,,3180189.555857657,2889261.1227040673,3015459.3524667034,2778290.88740862,2409631.780133265,2401746.788309142
6293,449.4285714285714,2224899.6203020234,,,,2342555.153429435,,2542614.660154759,2450655.4268939677,,2844215.035559028,,2993738.7109966846,,3155641.8213346247,3222244.866330607,2940692.8344724234,2810471.6419285093,2370886.9870502222,2201290.9784206403
6294,449.5,2362056.328207824,,,,2295047.9548007697,,2379458.5679013976,2332033.2163607157,,2801294.2881831424,,3038910.749426506,,3301256.035396767,3269012.361793719,3321565.743737261,2588555.795449535,2641638.0301557984,2383095.4703731732
6295,449.57142857142856,2227910.0745587563,,,,2176093.6807854525,,2524861.7407720704,2557223.4448537426,,2831639.027737122,,2824080.359009613,,3405394.6055910643,3015376.4248366044,3237256.7445038785,2705215.217770262,2602234.0442757485,2308398.508890014
6296,449.6428571428571,2071865.8204887058,,,,2122936.6226878846,,2334729.7916086516,2579288.2541578324,,2861068.1057491563,3517049.758450598,2849780.292313826,,3221389.1877618907,3426112.199307139,3126434.510520021,2478431.775524321,2565643.7574126367,2379606.2647921583
6297,449.71428571428567,2137848.9608035334,,,,2270642.8278724398,,2486252.7906672317,2585461.0045640473,,2897659.987022316,3537868.3915097527,,,3222785.671256884,3230273.8990695705,3215169.7704802128,2393830.835808665,2402981.2745193876,2235352.948473836
6298,449.7857142857143,2327237.1021026717,2512268.8705177377,,,2241216.4068189724,,2425551.5827054186,2501172.0451429654,,2880001.568078788,,2827883.0741945724,,3211354.605672842,3525276.0138575467,3250780.659570245,2618331.46224443,2532758.253806335,2253685.120118053
6299,449.8571428571428,,2485430.3981278553,,,2130454.4839947917,,2583790.9569675545,2567125.262499523,,2708431.1797487447,3126664.1789653376,3058981.6789991707,,3241830.7776690456,3130075.0002114815,3167913.8708082736,2730885.270776265,2454115.7476741136,2474769.4570017876
6300,449.9285714285714,2193907.7385586486,2450753.6525997524,,,2184084.2199336924,,2479802.111647667,2497053.4273487036,,2671992.4416122823,,3058712.622899327,,3459497.2303670812,3065759.4580777525,3336346.0720128664,2877651.1164786546,2395210.0471320455,2402365.3777729203
6301,450.0,2255037.9659044016,,,,2315285.6131504555,,2536746.4879126223,2468276.5514052655,,2757550.2664117436,,2970636.4550685585,,3099900.8138947925,3149135.6802187744,3055956.600745634,2875643.00519192,2376661.323192542,2292518.3461150285
6302,450.07142857142856,2332466.7993969736,2576359.100233301,,,2374117.4232611815,,2437385.598955207,2582397.669723203,,2713079.2289199377,3388617.838512276,2988255.015704528,,3022076.448345899,3127557.8984982395,2896368.220100729,3015159.8897147337,2537740.302721942,2359907.279360933
6303,450.1428571428571,2202585.941833048,2510538.7574656885,,,2038593.9503658894,,2334369.832246673,2561834.276657443,,2697989.5956294076,3552752.662138129,2828770.8543368666,,3168170.3573466972,3302112.2685071914,3216210.153462981,2607969.5650900225,2382547.27763,2282308.792493303
