Frame,Time,0001_1,0001_2,0001_3,0001_4,0002_1,0002_2,0002_3,0003_1,0003_2,0003_3,0004_1,0004_2,0005_1,0005_2,0005_3,0006_1,0006_2,0006_3,0007_1,0007_2,0007_3
82,5.785714285714286,,,2248506.7610444967,,2190338.821361993,,2325168.1759650926,2568535.9263210953,2534817.30607465,,2420352.7904276284,2833287.600498494,3212868.8189822356,2724494.9798977682,2806633.800939983,2532583.244830986,2490268.222804703,2649220.622625909,3308230.8076185733,,
83,5.857142857142857,,2843477.1589237144,,,2106668.041617357,2407096.5565754115,2609071.0197877316,2416966.8456934984,2462518.4283046946,2115695.1435947586,2285893.053200356,2807795.698706335,3045462.1844067606,2873740.110548727,2703791.374139143,2874319.5254272274,2427833.2329428536,2517954.5034699473,3324976.2768248627,,
84,5.928571428571428,,3404675.3012020956,,2298400.708144202,2016809.646326082,2234442.2325000647,2225899.086862787,2435322.998386678,2285699.834779002,2537616.897418903,2239521.492337416,2648679.6442103023,3241532.0599118383,2969858.31479708,2809342.4152264223,2785822.0467748153,2372698.1977602444,2978757.8562896503,2852255.236678026,,
85,6.0,,2889739.6363648097,,2553043.660945724,2045786.8821766977,2223670.515344051,2001700.407915181,2650534.279396932,2193884.37382952,2233744.1334803216,2466832.594317137,2782597.9478043267,3194480.6668591034,2968603.010105471,,2330100.2314270716,2637261.9022705727,2850324.6475231326,,,
86,6.071428571428571,,3293092.1365280105,,2770482.127792684,2174544.8808990302,2422275.4830375654,1898998.1630457032,2253935.3267484456,2488310.7800577823,2098352.303925163,2278783.281871256,2721223.882872537,3120335.9467395004,2830171.455144619,,2519049.533771199,2438621.693015949,2899270.300852848,3182724.149554362,,
87,6.142857142857142,,3141015.6047748267,2314980.5211217906,2559213.956617211,2215229.8686177703,,,2368571.722843989,2525746.2745875763,2376026.3714429974,2292866.6715053567,2755293.829960402,3479578.7097626496,2758236.160999351,2966691.6563382205,2327544.8715636353,2395171.7731935857,2746572.090459308,3151924.414374851,,3064035.7742712665
88,6.2142857142857135,,3017175.7512559243,2337947.3053555805,2431390.076039932,2514255.9526433493,,2582294.197984329,2441363.476660098,2520213.64726789,2268252.524602669,2330400.8916620226,2703697.1720055384,3018465.0677763154,2751767.6202645996,2919928.2307722145,2460032.4638613393,2677614.9153429614,2587781.4317477336,3379844.42691921,,3055315.3969384823
89,6.285714285714286,,2990987.86557526,2341750.169472851,2485293.0428656377,1987554.567659202,,2157208.662530707,2691334.1194337797,2729371.3422184484,2134066.7423225213,2467260.6053756108,2960507.7521949066,3245466.520060093,2638755.790416484,,2383865.169117897,2672203.01101322,2455809.2547664214,3304332.835615657,,3055315.3969384823
90,6.357142857142857,,3157609.571811287,,,2192211.0919965557,2453350.83278585,2340557.687174122,2577618.6489611613,2646581.6997395325,,2538426.890145305,2712160.7903106133,3141012.504304887,2720994.88439525,2731737.707381291,2666288.305591998,2600949.0144684287,2364991.758801708,3177038.438689752,,
91,6.428571428571428,,,2281134.495186745,,2095066.8235835638,2360299.3763280795,1964533.8569654764,2340537.0577526125,2494514.916177777,2340309.7283650357,2401695.1209019604,2692769.308207389,3098896.2350730407,2618432.601338261,2887508.914221373,2559997.7378673,2423920.692878853,2843738.521125905,3074047.312968276,,
92,6.5,,3071820.458739248,2281089.8209725525,2400578.9168704557,2325134.4298427533,2313906.492783624,1920066.2686473448,2543412.2591895806,2588016.1701630233,2521855.83733,2634206.8880687314,2872443.597386209,3039767.847374217,2681684.13518652,2972245.227108896,2288651.4409968336,2632292.9978722325,2818763.062564207,3333896.4300646484,,3051331.5722831003
93,6.571428571428571,,2786575.232560309,,2601540.651339387,2266869.0160810743,2371799.9353654124,2429293.1764187356,2458234.0768103045,2382341.336700426,2325055.6369477804,2319953.3158035073,2902535.869078577,2806838.3149087657,2819430.724462428,2829314.7188160894,2591787.399926228,2583707.7954087527,2883328.7401978048,3355723.4514834257,2980414.7257142267,3428006.747008267
94,6.642857142857142,,2682796.700927757,,,2266633.0406085444,,2604490.6550261937,2487604.2007494792,2801476.398894172,2440687.4003229653,2349675.87027862,2467266.28274972,3117890.4952339795,2665190.839622979,2919681.1426133923,2458981.717738015,2450238.3260221425,2780621.7438998516,3120132.2459380534,,3549919.8565136744
95,6.7142857142857135,,3242426.8945449204,2266282.907173089,,2328151.411500262,,2375346.169778681,2292171.599795976,2658452.8075108645,2539030.9277383485,2337517.7757481583,2690573.048605778,3181531.2483894476,2813151.235487682,3427909.211209382,2892820.6125184144,2536962.307120914,2651518.3496173285,3213840.825820018,2903256.2764900946,3299059.3669077256
96,6.785714285714286,,2884758.19538086,2263788.9378427234,,2158286.9142748616,,2527461.518648735,2450815.5437600077,2347761.145671891,2230003.6657897057,2443807.6864384105,2713491.67574867,3067687.582656128,2651571.6279309303,,2602320.304026873,2488425.3282099497,2655617.6656467062,3435980.8621874596,,3247612.270107454
97,6.857142857142857,,,,,2428986.66561422,2319784.9622651367,2055689.081217307,2376515.4030068065,2535859.454309662,2489354.395760157,2487087.144619356,2760921.746302987,,2594063.0200336054,2949811.0739140576,2550280.6649385258,2688651.3075516876,2820718.219874383,,,3435586.811574561
98,6.928571428571428,,3054254.7063273247,2353428.0064492435,,2214308.4416791666,,1753723.3937493635,2457504.12579314,2498017.126177275,2319445.93886336,2554592.734017736,2780259.8114557434,,2651297.63693452,2724561.192027393,2552799.7345002084,2576064.3313822374,2827688.255499321,3359811.615718291,3133188.664719428,3774287.8487620917
99,7.0,2506895.663661607,3029490.2519983156,2566744.375999111,,2290799.022382176,2189805.3144684713,1855848.1721055051,2355145.593263257,2543817.3965284037,2399207.1192199406,2358956.748336343,2681631.928404279,3328188.8745516557,2723123.697022953,,2410483.851808512,,2654130.1650759457,3093774.887318678,2927683.591340699,3551882.8077362822
100,7.071428571428571,,2582938.616209828,,,2214365.974882199,,,2337042.2889173203,2389803.509301133,,2374908.2993694907,2631298.580151337,,2717983.449971756,,2637674.022887514,,2620942.025399243,3227702.9833001443,,3444088.1397723206
101,7.142857142857142,,2787268.96174287,2424039.215440336,,2155553.6743857926,,2578761.3197412994,2571634.457563857,2725253.388700763,2274562.736940704,2357901.461864988,2708066.8963348716,,2847408.6919574128,3087125.3598542637,2567956.8603208507,2405006.978849555,2765020.011605337,3299424.621180186,,3397044.0742004984
102,7.2142857142857135,2028786.7746444114,3073496.5365647874,2277775.41615222,,1949116.8377360462,,,2396170.3365465733,2330359.4845851683,2328825.2587675042,2533721.185841266,3064333.3451765873,,2776134.9642378497,2900081.7226881697,2539737.4644798306,,2482572.605805432,3166976.6900066775,,3520365.5488668187
103,7.285714285714286,2372119.5685789697,2986935.5452305027,2616491.590489156,,2227266.954303647,,2215550.145336999,2440253.07148596,2331223.0834866357,,2446062.6868403796,2640247.526763335,,2768968.8051599236,,2518229.0709631126,2443680.616682886,2690736.0671519144,3545759.64989573,,3494542.263369093
104,7.357142857142857,,2754565.0835532644,,,2243898.18321203,,1947205.5544304075,2454642.3361261757,2502212.141574494,2205618.3794780714,2538191.8433540575,2859477.9484566012,,2635466.3496618913,3031007.831916914,2528436.8100426635,2316441.1572600533,2934424.632703396,3383913.902978775,,3537998.4137458056
105,7.428571428571428,,3014701.17439257,,,2376453.75190276,,1960391.4169522584,2325556.0128563447,2546474.8364620507,2298901.194880575,2466473.415181311,2860065.085690156,2889877.3117630943,2807304.544580929,2855909.8481252873,2358950.923472227,2270314.2024030825,2583073.9911074317,3326886.6654377263,2823912.157079816,3600704.2412485513
106,7.5,,2916315.6146588707,2445941.0017604255,,2314463.7574041053,2383202.326636268,1905760.5723067445,2336468.6947956556,2610930.203640017,2390050.7598442016,2524306.278277906,2714479.8463134607,3112019.675678779,2868225.492937766,2809162.719840623,2480499.375357183,2348099.2672138824,2587620.8192644734,3372245.392114316,,3565432.2753996733
107,7.571428571428571,,,,,2399687.8127063117,,,2492249.975280649,2648209.100750093,2429956.7255608547,2219391.822893339,2821258.496435865,,2593173.9549929295,,2492248.1068042996,,2758296.9024664857,3417916.6166131273,3001005.9922185917,3513238.8024178063
108,7.642857142857142,,3138601.9455334567,,,2252282.665250181,,2272276.4649402914,2342066.298031168,,2414296.670364448,2512530.5939895017,2814973.8973379517,,2651130.7154069208,2793530.4476738092,2533459.1668611933,2389529.0647679,2744397.1994284494,,,3734700.153033471
109,7.7142857142857135,,2886282.5767289153,2375567.152486605,,2095135.353073062,,2181670.1537451753,2401699.818949648,,2500170.728737388,2346319.4874035297,2854852.6343686506,3110091.7683586483,2866479.0447423575,3048508.508786873,2452641.221864573,2377538.1526600956,2665641.639718776,3296713.2414604938,,3465178.643533486
110,7.785714285714286,,2852570.4191635465,2512564.901859198,,2259795.7595821773,,2049455.194850454,2490092.9947545375,2526980.71308155,2234167.9517490007,2372376.1190365204,2943720.066041564,3215825.2675012625,2814600.4441948757,2838176.9286643467,2362724.824305467,2367238.577401826,2673024.5346071296,3306564.4659944894,,3635401.457582284
111,7.857142857142857,,2933221.781559573,,,2242867.1199789187,,2002033.2092134014,2373272.407686264,2495222.26466841,2209886.914171235,2231551.0569967087,2847182.825608861,,2777500.156098642,,2533962.18167895,2510577.2760007936,2397951.753499319,3413029.812136793,,3649837.7970871185
112,7.928571428571428,,,,,2276660.924774278,,2248844.304219788,2316252.314831399,2332846.7446859092,2302369.104269298,2247438.4417566876,2924849.1042102724,3355707.8144057496,2835207.648110284,2891921.2198877744,2420850.964836804,2343007.277689046,2727638.982706183,3540283.6854528175,,3711333.123257494
113,8.0,,,2620408.1324505084,2581466.8643669877,2506853.925046743,,1716666.4573178494,2485444.1099981526,2773296.798429815,2401171.123548794,2294906.9728447027,2847540.0396967605,3113995.866588518,2728972.7553571477,2642472.478627745,2600419.942151177,2514755.8222908797,2753116.545765726,3477446.642480953,,3643623.2374728527
114,8.071428571428571,,2810889.8396453615,2311177.7373966663,2538165.5870008506,2234948.4002655074,,2307018.6535414415,2329694.8480577487,,2338127.610539259,2416186.8601664915,2633363.397255605,3108873.6257508975,2738916.9842940634,2877387.541542993,2491404.037835329,2390509.640217455,3002339.7880409933,3466173.1179321785,,3553843.9586643963
115,8.142857142857142,,2837627.0084721595,,,2465691.4845927954,,2378278.1592862266,2315722.769129874,,2509321.019281851,2380924.887646602,2785937.8870462496,,2736767.521373269,3379833.0542812003,2573949.792358062,2483309.774089979,2820940.480641131,,,3626558.0328483526
116,8.214285714285714,,,2347045.448860718,2528274.9607773777,2066253.8484407724,,2160921.5880411663,2409257.6013507154,,2390394.3374563917,2264506.9746198007,2883181.559748389,3046240.038360791,2721925.6825146675,,2581822.1455771085,2363314.563717804,2841373.5666039092,,,3652084.7847292116
117,8.285714285714285,,2885087.46538553,2233723.7277328805,,2053403.6681051687,,2408127.619759176,2463759.8972291052,2328868.65454309,2310159.7139387745,2461942.8872120227,2828527.494813565,3163344.869787145,2661293.862477284,2856049.6444813274,2675439.9597640787,2454441.1123795356,2827553.5306785977,,,3855248.7577439486
118,8.357142857142856,,3034749.3849258972,,,2137337.7933598175,2138952.938508066,1993287.82130231,2284804.026410763,2442301.7193354676,,2587921.0007046787,2705372.131244605,,2801990.0735295913,3139561.2314409935,2410889.3608006597,2380097.449956369,2848760.689920507,3543598.4106531455,3570432.091099516,3521662.7523510456
119,8.428571428571429,,,2534546.9409809597,,2218008.4381333026,2111615.7000073213,,2343372.6091955737,2784239.206046785,,2106565.3898906796,2623679.302948356,2987183.3889901307,2860962.9542930853,2939767.835384588,2423254.2956841523,2418427.829882504,2734722.370564696,3514756.129164465,,3711080.8359665545
120,8.5,,,,,2270008.0471818116,,2114331.5085138883,2483168.2416065955,2560899.2754700724,2270005.951527384,2406498.4433536488,2739681.2350317747,3102027.6788069936,2926705.5615744386,3246616.8105606865,2531017.1614878695,2608677.3470181003,2645754.1977505223,3323315.262075446,,3664169.94461193
121,8.571428571428571,,2892098.207853592,,,2457922.812756657,,2272487.9100553277,2607171.39853674,2441008.935800353,,2268974.960955923,2697265.042095651,,2868800.85733913,,2588163.287563823,2708695.8205189877,2600919.129152252,3623448.109330974,,3481307.4295830633
122,8.642857142857142,,2910196.694889188,,,2314556.971589485,,,2380074.4544816343,,,2475648.505010534,2765149.94685526,,2835873.0123213003,3142466.7189127086,2398687.7226307457,2586502.815907606,2837480.1930891233,3526570.2293859087,,3393960.5743678147
123,8.714285714285714,,2974521.125825478,2338622.8390361746,,2231388.4885949376,2446392.8852712587,2258296.1620157547,2534047.262901141,2382084.2033033497,2333249.6009817063,2281837.9663104666,2751468.266218817,3078473.746592409,2843103.519874447,2996766.1806126684,2559429.2369088135,2656685.3007633765,2917306.1425895677,3592488.131082179,,3729284.141177801
124,8.785714285714285,,2904747.808442287,,,2271308.945446503,2380954.9523213166,2144541.1959488643,2475994.5537060867,,2339164.574926974,2484766.475523725,2907813.8519422407,3398003.70364086,2826540.028482082,2969190.082247865,2423378.867121738,2509255.765944317,2593573.862369528,3469570.4897472826,,3646072.1591067775
125,8.857142857142856,,2933780.6161580286,2257105.5449605677,,2294626.851096392,2312743.794565102,2144594.6856058417,2567513.0786143313,2434612.7040169616,,2457007.5507252435,2703798.2295203237,,2746122.6882379465,,2342438.0166768027,2498844.2377707306,2941629.7164368005,3460975.4454118176,,3393842.11898171
126,8.928571428571429,,2678780.9108992396,2361938.7687247028,,2118419.7783664423,2368224.3429207364,2226262.9440062675,2542221.2751537943,2443655.7124839844,2418978.0974027365,2513275.1231186558,2746253.899467264,3142009.84372102,2861620.8843593225,,2363694.8383379346,2617117.7337884856,2824969.4641704606,3273829.0167781473,3020625.75935439,3327686.261871341
127,9.0,,2917718.1020245776,2355404.162918807,,2224189.149093689,,2071184.9862993048,2442837.0785392458,2737173.6120486683,2163298.3419526992,2411107.599777475,2696457.7356818207,3313283.2616675827,2784760.8967137616,2790545.037822538,2618608.4237608453,2441327.6278888346,2742397.643227901,3570570.8467709767,3020625.75935439,3509714.089565642
128,9.071428571428571,,,,,2348249.070942155,,2086728.8282790398,2418579.216810691,2478040.863220228,,2553536.846227361,2675403.388117026,,2610125.0980461235,3142310.4219411258,2485935.978285653,2525638.7059453074,2726728.763962465,3640262.96933108,,3463090.548500558
129,9.142857142857142,2283353.053409691,2849511.683800654,2291243.8847279814,,2268538.2118029566,,2059153.4776894755,2348764.516667297,,,2481547.351489747,2571185.749537619,2781486.420936922,2743717.34843917,2843016.8419197355,2423561.164523697,2260771.565797734,2840002.381935507,3596130.409159095,2993061.901261326,3305882.2186624287
130,9.214285714285714,2419527.9659365998,,,,2085142.3821325833,,1911463.7224333764,2473229.9569173297,2259649.453368228,,2534318.3414434707,2687251.3825026834,2957734.738058107,2820574.543690668,3141493.0370032215,2519262.444879537,2327648.216736856,2742073.4454304986,3358075.6575851194,3101624.986983494,3616605.917137807
131,9.285714285714285,2451088.093891731,3038984.2958687767,,,2067252.4696367816,,2099801.4856521077,2476300.9722590926,2285922.298609728,,2285097.5723287906,2767927.3678622143,,2768887.073165444,,2474704.437260455,2583317.2795715947,2705415.5697590536,3234812.210499148,3090871.6549328766,3835042.927753721
132,9.357142857142856,2316706.7910127994,3048224.917667402,2463019.553411713,,2202206.4072375316,2276862.329893216,2280204.311258902,2271363.8823739355,2592764.6052023773,,2439486.193642457,2877162.067688187,3055718.4684395883,2720587.2334313425,2852454.2023855816,2499551.541571611,2529620.566047512,2849962.17155052,3387235.0326268408,3171292.969853624,3430058.507560266
133,9.428571428571429,2135625.8134343056,3029776.4592316323,2470713.409112256,,2194494.4889976727,,2125816.812301081,2526833.623890188,2578753.4461646075,2251555.160151701,2459328.616346878,2686037.56415929,3413597.361085508,2736745.296052906,3148733.4266370386,2431766.4504552823,2599168.0241632015,2821286.2188272327,3062870.8590935054,,3813942.0842498625
134,9.5,,3030806.4585628365,2418690.3404934825,,2108270.8477977975,,2334635.4596027914,2337712.496950205,,2309259.0118654408,2400022.9296682077,2728194.544969395,3110393.4355400437,2738402.8827716643,2995423.654439315,2416416.850499557,2523347.4566183127,2712547.8623786946,3321546.671026799,,3677783.2808803986
135,9.571428571428571,,2681092.7228101534,2360809.811325259,,2146087.6672496404,,1972797.9539417927,2496471.409555892,2221751.7707223413,,2419362.4761611153,2775655.4585167323,,2765626.6341534182,,2445947.238463787,2620663.9657872966,2916799.4466133616,3092249.0006059,,3350001.3282897794
136,9.642857142857142,,2736770.536061137,2320554.9736262606,,2374963.5737922145,,1910106.8425434886,2456965.8068248495,2316773.6013506902,,2468856.8399369116,2942429.669849348,3045667.0889081345,2624616.1997200893,,2581517.727575329,2706997.3724183547,2581759.5140365534,3498240.722476197,3123394.8891136157,3133680.494003667
137,9.714285714285714,,3073647.194406535,2581991.7174981246,,2213337.8136517256,,2053316.4770884237,2510157.0611616583,2357845.4785777587,2162638.872310355,2598468.989326816,2658322.9930339726,3135914.2988596936,2696179.485866633,2761108.981089245,2481478.498146816,2689929.480184702,2685766.553254924,3433162.487248187,3089814.5770173226,3757308.529575359
138,9.785714285714285,,,,,1814301.5091637506,2386593.117812133,1926385.788541955,2561669.301900856,2768516.5541987284,2325291.1911571166,2539224.199371966,2788544.4239506945,,2689670.2162208227,2856580.9649026035,2536208.3813364184,2591633.3140895534,2905190.8975267503,3476693.2096784045,3044619.9514560113,3870686.9173955303
