Condition_mM,Track,VolumeLossTime_s,MotilityLossTime_s,ThrashingLossTime_s,MotilityMinusVolume_s,ThrashingMinusVolume_s,ThrashingMinusMotility_s
850,0003_2,140.57142857142856,76.71428571428571,85.14285714285714,-63.85714285714285,-55.428571428571416,8.42857142857143
850,0003_3,123.57142857142856,35.57142857142857,49.14285714285714,-87.99999999999999,-74.42857142857142,13.57142857142857
850,0003_4,118.64285714285714,107.07142857142856,78.42857142857143,-11.571428571428584,-40.21428571428571,-28.642857142857125
850,0003_5,114.28571428571428,34.07142857142857,34.214285714285715,-80.21428571428571,-80.07142857142856,0.1428571428571459
850,0003_6,111.35714285714285,46.92857142857142,49.07142857142857,-64.42857142857142,-62.28571428571428,2.142857142857146
850,0003_7,0.1428571428571428,92.14285714285714,76.78571428571428,92.0,76.64285714285714,-15.357142857142861
850,0003_8,103.14285714285714,55.92857142857142,56.07142857142857,-47.214285714285715,-47.07142857142857,0.1428571428571459
850,0003_9,3.5,33.785714285714285,6.0,30.285714285714285,2.5,-27.785714285714285
850,0004_1,52.785714285714285,73.07142857142857,75.85714285714285,20.285714285714285,23.071428571428562,2.7857142857142776
850,0004_2,101.57142857142856,109.35714285714285,31.642857142857142,7.785714285714292,-69.92857142857142,-77.71428571428571
850,0004_3,51.64285714285714,72.35714285714285,17.5,20.714285714285708,-34.14285714285714,-54.85714285714285
850,0004_4,111.14285714285714,63.21428571428571,55.92857142857142,-47.92857142857143,-55.214285714285715,-7.285714285714285
850,0004_5,139.2142857142857,70.0,17.357142857142858,-69.2142857142857,-121.85714285714283,-52.64285714285714
850,0004_6,72.92857142857143,100.57142857142856,92.71428571428572,27.642857142857125,19.785714285714292,-7.857142857142833
850,0004_7,91.71428571428572,68.57142857142857,59.14285714285714,-23.142857142857153,-32.571428571428584,-9.42857142857143
850,0004_8,6.0,83.21428571428571,57.57142857142857,77.21428571428571,51.57142857142857,-25.64285714285714
950,0001_1,31.71428571428571,58.85714285714285,76.64285714285714,27.142857142857135,44.92857142857143,17.785714285714292
950,0001_2,71.21428571428571,84.71428571428571,77.21428571428571,13.5,6.0,-7.5
950,0001_3,23.142857142857142,80.92857142857143,38.85714285714285,57.78571428571429,15.714285714285705,-42.071428571428584
950,0001_4,48.35714285714285,121.64285714285714,101.14285714285714,73.28571428571429,52.78571428571429,-20.5
950,0001_5,0.4285714285714285,78.14285714285714,37.57142857142857,77.71428571428571,37.14285714285714,-40.57142857142857
950,0001_6,23.142857142857142,63.92857142857142,51.92857142857142,40.78571428571428,28.78571428571428,-12.0
950,0002_1,115.07142857142856,78.64285714285714,27.5,-36.428571428571416,-87.57142857142856,-51.14285714285714
950,0002_2,113.78571428571428,72.85714285714285,59.92857142857142,-40.92857142857143,-53.857142857142854,-12.928571428571423
