Frame,Time,0001_1,0001_2,0001_3,0001_4,0001_5,0001_6,0002_1,0002_2,0002_3,0002_4,0003_1,0003_10,0003_2,0003_3,0003_4,0003_5,0003_6,0003_7,0003_8,0003_9,0004_1,0004_10,0004_2,0004_3,0004_4,0004_5,0004_6,0004_7,0004_8,0004_9
1732,123.64285714285714,1390704.2485720678,1407456.6050874519,,1628485.6410384336,1082424.3234586304,1356587.0892756984,1888799.7415660901,1751911.202703367,1805864.0505543142,2303854.059246218,1666875.583563761,1708602.2989605255,1839424.2531201746,1890431.2030539077,1673702.0477037274,1819814.883475691,2390052.452934262,2440154.4098573993,1799055.9997317777,1768893.5696302028,2001960.0349209963,1688882.1968908727,1897111.4974388347,1915607.6839186621,1473831.512983728,,1839811.4829178713,,,
1733,123.71428571428572,1409567.6881411448,1373164.2227587553,2165759.598539486,1611905.2448944133,1109093.1663292642,1332083.3297891694,1787761.285456948,1803386.351909979,,2314626.203878419,1718573.7571767778,1751820.8430432167,1800777.948451115,1913760.0596885395,1661462.801293314,1719685.3730598523,2339184.615710717,2349469.487319307,1825693.0621237713,1731678.460689373,1968536.642653337,1634919.8035062863,1896699.906846097,1871817.807108808,1475780.1435254624,1711843.2784990799,1850032.6681316253,,,
1734,123.78571428571428,1396203.2007252406,1355923.4354192077,2185859.8361217333,1585274.3790678303,1110990.7639834036,1332083.3297891694,1875503.4000983597,1775195.230599936,1727547.7302831132,,1798225.1416790017,1694027.8225988303,1786492.2856876182,1949405.3998757259,1597998.9241289566,1818376.7179152432,2118263.5049215336,2405712.2383057233,1807082.5273001813,1810764.737019172,2031642.9235966683,1641033.7826678148,1915342.8674451546,1847998.6190646067,1483637.537816348,,1869219.9684034393,,,
1735,123.85714285714285,1354796.1053267515,1455779.7703376987,,1606068.5570055125,1056157.1367257892,1310455.5057805467,1964319.891541132,1699425.3147970869,1785533.8877743634,2149587.7391701667,1776497.7424743776,1753915.7253556305,1692116.9713878385,1913161.0701458436,1611471.3831332843,1762554.920569987,2271198.945216009,2327590.218938017,1850838.0350995117,1733356.059089802,1901094.5876759607,1597512.462429785,1902915.5932778702,1840650.759901116,1522592.717437594,,1831593.0738768266,,,
1736,123.92857142857142,1404988.5900618276,1354602.2817556146,,1690941.288288429,1059785.9246465052,1312999.7994205842,1988542.3905205692,1805917.66599148,1828498.599216945,2256943.7909877733,1733313.9516430898,1735190.0207787019,1731005.514998627,1904932.177920108,1623460.9540578749,,2289287.5800792393,2401516.9255876197,1814920.3705658037,1751928.4291033421,1946357.245267135,1662391.4621655685,1912431.8347376727,1828586.6149863857,1536631.0351831045,,1861420.2508736304,,,
1737,124.0,1439842.07409351,1427132.6844574497,,1589572.5429422534,1065874.3991134742,1316211.592798386,1886897.4262608434,1754213.41147134,1681011.7802134138,2341556.7152788267,1713894.7911284796,1726196.7263383984,1717592.5279084481,1866224.3602014526,1678420.5158023962,1786959.7319317996,2267064.6493820986,2451854.284692959,1844323.641928117,1779186.3481643195,1913507.3742970445,1682573.0519698688,1970966.4900733032,1876130.197892505,1514260.2997547102,,1870815.8383792157,,,
1738,124.07142857142856,1451364.465612338,1478934.7535011007,,1662943.7413984009,1073692.8925915372,1276325.447078712,1985344.248189715,1774417.051920626,1718878.6668857988,2252777.823650523,1651866.5799480635,1756768.346705554,1745133.7164692439,1849949.0362629439,1648052.207618698,,2279228.5416367026,2354272.130111105,1853697.5372187942,1724799.8953551874,1962386.3333462954,1671092.7797703887,1935168.0645874247,1907063.593786719,1519985.0794764021,,1862778.7487905133,,,
1739,124.14285714285714,1423389.5938389152,1407547.7143555605,,1698600.5193277372,1080533.212956732,1279580.3746608093,1727530.4998124857,1755661.7327650597,1709291.9681350233,2315043.307631659,1702001.4562040432,1754075.5084054165,1742701.283562759,1844655.481915811,1668323.151651261,1805236.6036551704,2309125.3165777694,2374010.2810633006,1853428.4495025268,1751151.3480369311,1934402.7317371063,1546752.8252256808,1916740.6642427274,1852153.4049355907,1526809.3936809138,,1847748.4262929987,,,
1740,124.21428571428572,1414765.8233171096,1448328.7131026303,2104361.9770123092,1731712.3646839764,1080533.212956732,1326984.764726116,1733426.2279180351,1856229.4398569856,1657531.3572315087,,1707609.0014897732,1665006.9218066363,1754796.2332429928,1812249.7802773786,1615686.8819769993,1767126.4849140586,2409642.4578017583,2304217.1706872843,1773705.2363083048,1753614.0899303798,1957432.5947813578,1567396.8138304874,1883106.0326246298,,1505166.8705628205,,1885412.5297640073,,,1949558.154397143
1741,124.28571428571428,1409919.1570781416,1425031.9714750575,,1641816.473409747,1080533.212956732,1353672.5973089945,1721018.2439319883,1843272.0613917245,1701308.9370596784,,1711208.0825518828,1656021.7386054574,1802832.1290633325,1851008.8577034734,1646107.4163402896,1841474.7611735486,2406111.9564171983,2377274.8160309377,1852423.3303784858,1729906.385723177,1965948.4303533654,1563282.9877311992,1956866.4712903704,1924767.1903932283,1505328.4095919267,,1799485.5932223778,,,2003166.4713907607
1742,124.35714285714285,1437475.743814306,1393423.5448360823,,1760597.4585963408,1100244.0717475286,1353672.5973089922,1752965.9768052644,1850399.8656756112,1816250.9368989612,2318459.879378301,1692512.1249352896,1724130.509285025,1860681.461442254,1952867.3466071608,1647001.6249441789,1674911.9595903552,2382376.3613261273,2428459.605523912,1923214.1805200304,1801240.3505118096,1935640.4067463398,1605951.9648149633,1918963.8429484777,1853182.7548118979,1528940.5711364006,,1786886.0043089231,,,2006694.3419374058
1743,124.42857142857142,1429540.627698323,1399185.3059974264,2092595.5344302184,1871460.8120585643,,1275792.9112870034,1948875.7811102557,1708650.868270014,1803115.2182764092,,1709468.0335359152,1678858.315134806,1755952.4939010125,1889655.265242205,1638629.1941143065,1788808.4023905087,2375041.6192428307,2203104.6055643787,1747698.86469991,1777606.4093991457,1998898.312671334,1552496.16457721,1902324.6588146305,1894440.4062223989,1558278.5908732552,,1826347.5079339878,,,2014351.0033685842
1744,124.5,1426835.5567719827,1354277.323389879,,1856049.4029424465,,1297357.3616169463,1752786.1786390122,1891286.865127373,1768369.1766309787,2198294.873746215,1754999.344032768,1677303.3579895727,1733456.8509353993,1907201.3627717579,1643119.29888343,1696167.8569401384,2367603.153238208,2228658.1926844385,1755093.650482782,1769082.3872237045,1931899.8220591894,1635175.6460037138,1908733.2235940502,1890848.0793999785,1522824.3090510978,,1797538.8627228823,,,2014185.6131676168
1745,124.57142857142856,1429436.5718879611,1396913.7265096703,1979376.9154565877,1884252.827550304,1120361.7998694475,1301638.9266671021,1665449.0886987809,1870423.049592448,1742836.210599262,2323717.8264006325,1721129.796296228,1696005.610249194,1746329.6961679377,1905901.1052094207,1546907.423540502,1711254.1848361557,2261662.4968430405,2050218.017617244,1820089.584346225,1763196.350226486,2016037.2523336427,1597054.5880773035,1811615.8958196887,1866609.9388060775,1505508.8578070607,,1780363.9514446997,,,2088366.0557218965
1746,124.64285714285714,1391610.7763324047,1365640.7155136457,,1758252.4680217574,,1274794.5511096544,1756567.8787619146,1722121.3250501184,1774387.7688184616,2187676.8456771113,1748164.0934851973,1760819.2294179478,1736960.2454005638,1893337.5971325308,1628320.5381435594,1765133.3475064882,2328347.966054653,2331052.393189876,1767323.300934281,1800926.4917268972,1890606.0260629328,1627436.3773375375,1709331.89394653,1898733.7227627786,1529552.4081155062,,1859719.8323865754,,,2088366.0557218965
1747,124.71428571428572,1405402.6006198204,1381663.1876296764,,1722846.2060627677,1074234.7565736978,1277125.2640640093,1871017.0386435066,1789053.8077879709,1659705.3191444424,2170961.545400096,1661152.9676156868,1730118.5164523672,1753972.134336895,1895266.462458791,1604075.6121864342,1630148.1757150344,2490386.4817849835,2117639.4693495105,1765100.4918217428,1772769.0271418986,1933850.0147485,1636468.1408001883,1693329.1248167465,1871512.7054476258,1502551.591892058,,1829980.8106711449,,,2088366.0557218965
1748,124.78571428571428,1396273.6780387966,1431996.8806323025,,1737915.7248027362,,1276811.7010209775,1871526.5843957886,1785362.0593435606,1687763.9130280283,2179773.9620182905,1642230.5695361213,1743991.5167053074,1787448.9353541997,1895266.462458791,1603433.2704383053,1652098.9437557654,2484133.0095575615,2296694.9547405443,1823493.6026217309,1788239.5750476741,1928577.598403669,1636468.1408001883,1813714.9860421568,1914996.531272961,1496136.840047251,,1800027.5039850352,,,2088366.0557218965
1749,124.85714285714285,1422452.1159108842,1431197.9899886427,,1684249.3995194165,1058056.881005767,1301141.0510535971,1985484.8092434201,1764392.7772511821,1727158.7364902513,2120409.1048781946,1739744.6221588247,1730018.0709313313,1757909.943165193,1936323.7444574456,1624110.3961445417,1782516.8932847052,2399138.3722231793,2302910.49460879,1809951.6389781171,1801512.9511974205,1925958.0781090271,1595373.535499306,1893620.6931182907,1874169.1938482053,1495000.8272650326,,1788511.2050710565,,,
1750,124.92857142857142,1390181.6450403298,1410453.7465112312,,1631487.2132911582,1058056.881005767,1304561.7611275984,1969602.8319294974,1779001.615062362,1682864.8349594583,2071457.4561096167,1772108.3301659466,1729107.9544517733,1731883.8719619573,1953280.4626533687,1595672.4185662896,1685562.552712219,2432043.341081938,2290065.0207440583,1820766.9708261678,1788375.8968506544,1922059.273329932,1595373.535499306,1847353.5857279117,1905865.144530827,1500401.8381179236,,1786714.978567344,,,
1751,125.0,1423555.3852649387,1415681.5137826842,,1727474.7119843278,1060809.4990165695,1280602.472186665,1704573.7379161895,1843499.087904484,1569612.9320584415,2287627.785610479,1728109.0996651512,1770211.4270949215,1879600.7371200945,1949933.3361182713,1653397.838356611,1748164.8169189391,2256440.117098849,2227399.8905815943,1846486.026322845,1798810.3053438794,1960329.2493646524,1634752.9097328382,1944717.1174308404,1900384.1288045477,1526052.5327302264,,1838760.6477280087,,,
1752,125.07142857142856,1413633.965201986,1372180.368002679,,1773988.4641971975,1060727.5057020069,1274688.18840162,1730987.6258583847,1690497.807438347,1655112.0391107148,2311639.891132507,1661309.0092277254,1782148.2382518854,1826573.1463346381,1871808.6806400649,1616179.170159328,1757948.643182625,2227038.8110849233,2375143.1494874856,1886414.028750912,1751659.3042978,1924717.2809926474,1623695.102381354,1830956.209554345,1877189.0251086396,1487091.5258664365,1709772.5687164564,1913745.2910828853,,,
1753,125.14285714285714,1370927.5452485424,1417602.2313845523,,1723262.4969577505,1068837.0975272337,1303541.0297792454,1802087.636292212,1798289.5224946558,1732780.8480205762,2296225.840559359,1740582.7473472008,1816665.9504773929,1853865.9492266835,1875694.5158446035,1596509.0030980029,1755212.512478317,2208561.7473699194,2429807.5711136786,1900453.0233217466,1753117.0720502087,1881877.436186878,1651711.0547888041,1914613.3546158862,1877189.0251086396,1488085.611230265,1692965.0315433433,1795731.7702978724,,,
1754,125.21428571428572,1407410.924008866,1396989.4943757139,,1737270.5799632068,1104719.722438729,1324634.6313485205,2004458.8231265084,1861770.8909284368,1746513.739316454,2322618.2479527756,1707666.7148995528,1755558.6088890915,1864137.0842185835,1867694.43965147,1620604.5653374617,1772998.8108314106,2171635.9120855285,2381810.5071196076,1838976.5837725836,1766210.6405564572,1898410.9932671469,1684059.2785263387,1840599.776960981,1878162.249597801,1480791.6793743134,,1752034.1737216467,,,
1755,125.28571428571428,1428602.2871425825,1403587.2208693721,,1795708.0419571383,1061784.3154194688,1288340.4785319923,1814933.0340538742,1887591.1696622805,1763829.8933820273,2201783.5831468194,1721351.579943601,1712957.3006487784,1752589.8456482962,1929644.0641189287,1587036.317517059,1733824.4352470196,2033714.5289159666,2411104.457806883,1794322.70313984,1798066.6606086972,1906451.1495355077,1690877.4105675532,1790014.3342510904,1875970.627083065,1482238.6992203488,,1834429.069411227,,,2073347.1410268997
1756,125.35714285714285,1371191.171971819,1378710.997637782,,1723960.2183054355,1062659.9059053792,1294927.8582307685,1616524.4581115858,1733286.916568946,1649777.5948743126,2115140.5023954734,1699110.2862870945,1725930.5665416785,1824985.0405584155,1922372.6674100393,1613596.646731252,1717474.4676627824,2192636.8765187347,2381938.69847786,1844210.495556304,1811851.638165007,1897924.735170727,1702737.7921455288,1884408.5981082392,1881807.2796712925,1490894.003582245,,1812078.5209740598,,,1912424.7074061695
1757,125.42857142857142,1383138.7675991126,1398977.2690693908,,1731070.2611972333,1062280.865024945,1290642.4849757748,1913830.6590299737,1847385.3199345113,1697829.1718641738,2108683.0304740025,1716303.9010537113,1777760.1937912283,1780513.6811339173,1924635.1065907977,1631625.6492986043,1723938.2513934688,2192012.384819056,2407171.5220807437,1829575.9652751626,1753345.6933539885,1965961.7436900164,1685502.8841321152,1869442.39029994,1897696.0068041524,1510567.931860322,,1809790.0334757573,,,1990666.5585489932
1758,125.5,1368563.911431112,1426896.0346239698,,1685782.574427079,1073221.5303992247,1309796.513797413,1837008.475873962,1831993.6742926883,1640487.5539737022,2337088.5555378282,1748628.3278902264,1762749.3549878323,1782922.7448781068,1967612.2179705515,1645589.8303568903,1704816.7549765715,2258648.939815798,2312204.5682265623,1722635.9877985409,1867275.2108242116,1915198.076480037,1685502.8841321152,1853648.1849174374,1869806.988464757,1495442.4768790177,1685244.6631047993,1776621.8726613813,,1955290.6187395686,1992489.6009670058
1759,125.57142857142856,1392672.484037012,1363136.95902377,,1641716.393477864,1073221.5303992247,1338342.499956167,1644509.993934175,1609292.459413444,1681322.8169451074,2241837.7556805736,1735261.3029911628,1722174.5070265953,1771187.923000514,1901419.992266925,,1729874.0619886336,2243129.385332372,2294480.6710397894,1736331.2177833947,1862220.104167305,1942132.2070818204,1679057.7865335383,1866096.7920587452,1883797.8297285046,1528710.9181005354,,1728867.2182256805,,1954833.7200394415,2117688.1649502986
1760,125.64285714285714,1405563.7936082846,1436582.7912048022,,1693500.2130749396,1135992.5643060887,1297497.5767515562,1858053.4976826597,1869038.8410572063,1765976.0945669513,2275539.0312318043,1765371.6611211514,1723749.318699761,1762606.76419128,1884962.5425482057,1636524.4193341176,1771396.953194196,2275158.4766767635,2411626.283394585,1690317.173180572,1822754.7040235347,1942132.2070818204,1653843.1109353427,1821302.7330686238,1898364.0393535662,1505486.0417281757,1697005.722564632,1827031.2086351435,,1958111.9630326403,2042039.7620299214
1761,125.71428571428572,1395826.1922556662,1392117.972240669,,1735556.1237650912,,1297497.576751558,1851740.0576679253,1804098.9292074775,1605874.750060254,2325076.238844615,1759140.3563714041,1752769.4782915292,1753753.6912880326,1902856.2310928355,1685061.9978450362,1762544.284322883,2196329.5318639465,2318938.0216518464,1741870.2325139735,1878124.5587534362,1859182.5695298326,1578549.054882168,1839601.6910544815,1935830.298791748,1559874.0912249559,,1840897.4267448727,,1953859.8873506666,2088674.386726442
1762,125.78571428571428,1373929.9894150174,1349103.3133329721,,1732579.6559614171,,1325878.6970483256,1851740.057667924,1708092.745811821,1684739.6701870328,2315258.1043046163,1628762.3286212955,1744919.8736299279,1733678.3342130017,1878241.5107000803,1666554.7387455036,1639498.0652038136,2305273.1399631626,2489479.499552642,1734493.4599979601,1795436.659470084,1878774.8400063373,1578549.054882168,1838147.5778586136,1907910.5497302143,1520021.340737648,,1864546.4495240406,,,2006807.769221979
1763,125.85714285714285,1412531.7033383977,1397604.965759964,,1657563.5668829875,,1387570.7842413594,1862246.8311412695,1703363.2630896592,1689039.8920462998,2213179.073213352,1777801.5692420125,1738416.646564005,1730978.6278637878,1941512.510495977,1629784.5116565167,1726874.307575013,2377098.1610291204,2299247.619108981,1706200.5749350672,1849276.4800941786,1878774.8400063373,1628411.2407589902,1872666.0716384912,1896310.871998206,1491534.024946481,,1864481.0178027279,,1925814.1741423893,2257569.2309822
